"","V1"
"1",""
"2","Herr Minister, herzlichen Dank."
"3"," — Eine weitere Nachfrage der Kollegin Klein-Schmeink, Bündnis 90/Die Grünen."
"4","Maria Klein-Schmeink:"
"5","Ich habe eine Frage zum Register."
"6"," Wird das Register für Außenstehende, also Patientinnen und Patienten und Versicherte, einsehbar sein? Kann ich zum Beispiel se Maria Klein-Schmeinkhen, dass es bei einer bestimmten Prothese zu sehr vielen unerwünschten Ereignissen gekommen ist, sodass ich mich orientieren kann, wenn ich eine entsprechende Entscheidung zu treffen habe?Jens Spahn, Bundesminister für Gesundheit:"
"7","Die betroffenen Patientinnen und Patienten haben die Möglichkeit, Informationen über die eigenen Daten, die im Register gespeichert worden sind, zu erhalten."
"8"," Eine umfassende und detaillierte Zugriffsmöglichkeit ist bisher nicht vorgesehen."
"9"," Man müsste klären, wie man den Zugriffregelt, und Kriterien aufstellen, aus denen hervorgeht, wer was einsehen darf; denn es geht — auch wenn sie anonymisiert sind — um teilweise sensible Daten."
"10","Wir wollen die gespeicherten Daten auf jeden Fall nutzbar machen, wenn es um Versorgungserkenntnisse, Aufsichtsfragen und Nachvollziehbarkeiten geht, und Transparenz herstellen, wenn es darum geht, welches Krankenhaus, welche Gesundheitseinrichtung bzw."
"11"," welches Implantatprodukt wie gut ist."
"12"," Diese Daten sollen entsprechend aufbereitet werden."
"13"," Aber ob der Patient, der Versicherte, der Bürger die Daten individuell einsehen können soll, das ist noch nicht geregelt."
"14"," Diese Idee nehme ich aber gerne in meine Überlegungen mit auf.
Vizepräsident Wolfgang "
