"","V1"
"1",""
"2"," Danke sehr."
"3"," —- Luise Amtsberg, Bündnis 90/Die Grünen, stellt die nächste Frage."
"4","Luise Amtsberg:"
"5","Herr Minister, ich werde jetzt das Thema wechseln."
"6"," Wir haben ja in den vergangenen zwei Wochen eine erstaunliche Wende des Bundesinnenministers in der Flüchtlings- und Asylpolitik in Europa wahrgenommen."
"7"," Er hat nicht nur Bereitschaft signalisiert, ein Viertel der aus Seenot geretteten Menschen aufzunehmen, sondern möchte auch das Dublin-System überwinden."
"8"," Das begrüBen wir als Grünenfraktion ausdrücklich."
"9"," Wir nehmen aber auch wahr, dass das im Parlament hart umstritten ist."
"10"," Von der Kanzlerin habe ich dazu nur sehr wenig gehört."
"11"," Deshalb meine explizite Frage:"
"12"," Wie steht die Bundeskanzlerin zu diesen Vorstößen seitens des Bundesinnenministers, und wie wurde dartiber im Kabinett — vorher und nachher — diskutiert?Dr."
"13"," Helge Braun, Bundesminister für besondere Aufgaben:"
"14","Horst Seehofer hat im Kabinett tiber seine Gesprache, die er auf europäischer Ebene zur Seenotrettung geführt hat, informiert."
"15"," In der Bundesregierung waren auch alle der Meinung, dass es gut ist, wenn wir bei der Seenotrettung nicht in jedem Einzelfall Diskussionen führen über die Frage:"
"16"," „Welches Land nimmt wie viele Flüchtlinge?“, sondern dass wir in dieser Frage eine Vereinbarung mit möglichst vielen Mitgliedstaaten bekommen."
"17"," Deshalb haben wir Horst Seehofer auf diesem Weg unterstützt."
"18","Präsident Dr.
 Wolfgang "
