"","V1"
"1",""
"2"," Nachfrage?Manuel Höferlin:"
"3","Ja, vielen Dank."
"4"," — Ich verstehe Ihre Antwort so, dass dem Kanzleramt die Missplanungen im Innenministerium und im Finanzministerium aufgefallen sind."
"5"," Das ist sehr beruhigend für uns."
"6"," Ich würde gerne wissen, wie groß bei Ihnen im Kanzleramt der Stab für das Projekt IT-Konsolidierung ist, ob ein Aufwuchs erforderlich ist, um eine Kontrolle und Koordination über den IT-Rat gewährleisten zu können, und welche Kosten dafür anfallen könnten."
"7","Dr."
"8"," Helge Braun, Bundesminister für besondere Aufgaben:"
"9","Wie gesagt, das Konzept steht endgültig erst Ende Oktober."
"10"," Deshalb können wir das noch nicht ganz präzise sagen."
"11"," Grundsätzlich ist aber zu sagen, dass wir mit der Regierungsbildung die Geschäftsstelle für den IT-Rat im Bundeskanzleramt angesiedelt haben."
"12"," Sie übernimmt für uns im Wesentlichen die Koordinierungsarbeit."
"13"," Ich gehe davon aus, dass wir für das Controlling eine geringe Anzahl an Mitarbeitern brauchen, irgendetwas zwischen einem und fünf."
"14"," Das sind aber nicht zwingend alles neue Stellen; denn die Stellen gibt es ja schon innerhalb der bisherigen Struktur, sie sind nur in unterschiedlichen Ministerien angesiedelt."
"15"," Wir werden einen Vorschlag unterbreiten, wo diese Stellen in Zukunft angesiedelt werden."
"16"," Vieles ist schon vorhanden und wird nur entsprechend den neuen Zuständigkeiten neu zugeordnet."
"17","Präsident Dr.
 Wolfgang "
