"","V1"
"1",""
"2"," Maik Beermann, CDU/CSU, stellt die nächste Frage."
"3","Maik Beermann:"
"4","Vielen Dank, Herr Präsident."
"5"," — Sehr geehrter Herr Bundesminister, ich möchte gerne zu dem Bereich zurückkommen, zu dem Sie vorgetragen haben, nämlich dem Bereich der Digitalisierung."
"6","Wir haben ein Digitalisierungskabinett, wir haben einen Digitalisierungsrat."
"7"," Dort werden wichtige und kluge Beschlüsse für die Zukunft unseres Landes gefasst."
"8"," Ich habe nur eine Bitte, bzw."
"9"," ich vermisse vielleicht etwas."
"10"," Das betrifft das Thema Transparenz."
"11"," Ich würde gerne rechtzeitig über gewisse Entscheidungen oder Gespräche oder gewisse Strukturen, die man angehen möchte, informiert werden und stelle daher die Frage:"
"12"," Gibt es möglicherweise bereits Ideen oder vielleicht auch konkrete Projekte, um diese Transparenz für dieses Haus und auch darüber hinaus zu gewährleisten?Dr."
"13"," Helge Braun, Bundesminister für besondere Aufgaben:"
"14","Vielen Dank."
"15"," — Quasi das erste Instrument für die Transparenz über unsere Umsetzungsstrategie ist ja die Fortschreibung der Umsetzungsstrategie selbst, die wir jetzt sehr regelmäßig durchführen."
"16"," Trotzdem hat diese natürlich ein Manko:"
"17"," Früher hat man so was alle zwei, drei Jahre fortgeschrieben, manches nur alle vier Jahre, wir machen es jetzt ungefähr alle Vierteljahre; das ist schon sehr schnell, aber es ist trotzdem nur punktuell."
"18"," Deshalb ist Dorothee Bar, unsere Staatsministerin fir Digitalisierung, momentan sehr intensiv dabei, dafür zu sorgen, dass wir ein System aufbauen, mit dem wir diejenigen Digitalisierungsthemen, die man skalieren kann, die also sozusagen zahlenmäßig erfassbar sind, in den Blick nehmen."
"19"," Das betrifft zum Beispiel diese 575 Verwaltungsleistungen."
"20"," Das ist mal eine Zahl."
"21"," Da kann man fragen:"
"22"," Wie viele sind davon schon digitalisiert? Wie viele noch nicht? In welchem Stadium befindet sich das? Oder wenn wir über KI nachdenken:"
"23"," Da gibt es die Zahl 100 KI-Professoren."
"24"," Da können wir fragen:"
"25"," Wie viele Stellen haben wir schon ausgeschrieben? Wie viele arbeiten schon? Das sind ja alles Dinge, die man in Zahlen darstellen kann."
"26","Wir als Bundesregierung wollen auch da modern sein."
"27"," Deshalb wollen wir auch nicht, dass Sie jedes Mal eine parlamentarische Anfrage stellen müssen, um so etwas herauszufinden."
"28"," Vielmehr werden wir so etwas interaktiv digital darstellen."
"29"," Das wird im Rahmen unserer Kabinettsklausur im November hoffentlich das Licht der Welt erblicken."
"30"," Ein sogenanntes Dashboard - so nennt man das neudeutsch — soll diese Skaleneffekte sichtbar machen und zeigen, wie wir vorankommen, damit Sie alle sehen:"
"31"," Da ist noch nichts passiert; da ist viel passiert."
"32"," — Das ist, glaube ich, eine Neuerung in der deutschen Politik, die uns guttut."
"33"," Weil wir das gut finden und weil viele Minister gesagt haben:"
"34"," „Das ist, finden wir, ein interessanter Ansatz“, wollen wir es auch nicht auf Digitalthemen beschränken."
"35","Präsident Dr.
 Wolfgang "
