"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Nachfrage?Frank Sitta:"
"4","Herr Minister, wir haben beide das Wort nicht ausgesprochen."
"5"," Ich bitte Sie, noch einmal zu konkretisieren, ob Sie nicht der Meinung sind, dass ein federführendes Digitalministerium der bessere Weg ware, um diese sehr wichtige Aufgabe für unser Land zu koordinieren."
"6"," Ich würde Sie bitten, noch einmal zu bestätigen, dass Sie das nicht so sehen, vielleicht auch angesichts der Aussage oder Frage der Kollegin Esken, die ja auf die Kontrollfunktion des Parlaments zu Recht hingewiesen hat."
"7"," Wenn es keinen begleitenden Fachausschuss gibt, wie es bei einem Digitalministerium der Fall wäre, ist es für uns als Parlamentarier nicht unbedingt eine schöne Situation, dass immer die Sachen direkt im Kanzleramt gesteuert werden."
"8"," Da würde ich Sie noch einmal bitten, konkret zu sagen, wie Sie das sehen."
"9","Dr."
"10"," Helge Braun, Bundesminister für besondere Aufgaben:"
"11","Also, so ganz ohne Gremien für Digitalpolitik sind wir auch nicht im Bundestag."
"12"," Da gilt nach meiner Überzeugung das Gleiche:"
"13"," Dass wir Digitalfachpolitiker haben, ist genauso wichtig wie, dass sich die Fachpolitiker aller anderen Bereiche mit dem Thema befassen."
"14","Die Frage, ob man ein Digitalministerium braucht oder nicht, ist für diese Legislaturperiode eine philosophische, weil die Ressortbildung abgeschlossen ist."
"15"," Wie das eine zukünftige Bundesregierung sieht, dazu kann man verschiedene Ideen haben."
"16"," Man kann auch ein Digitalministerium zuschneiden; das ist nichts, was man apodiktisch ausschließen sollte."
"17"," Man sollte es aber nicht so machen, dass man sozusagen diejenigen, die heute Fachminister sind, ihrer Digitalkompetenzen beraubt und analoge Ministerien zurücklässt."
"18"," Das würde ich nicht machen; das ist ganz wesentlich."
"19"," Wenn diese Prämisse gegeben ist, dann kann man in einer neuen Legislaturperiode sehr breit überlegen — das ist aber nicht mehr Aufgabe dieser Bundesregierung."
"20","Präsident Dr.
 Wolfgang "
