"","V1"
"1",""
"2"," Vielen Dank, Frau Staffler."
"3"," — Nächster Redner für die SPD-Fraktion:"
"4"," Metin Hakverdi."
"5"," Metin Hakverdi:"
"6","Sehr geehrte Frau Präsidentin! Liebe Kolleginnen und Kollegen! Der heute vorliegende Antrag der AfD macht deutlich:"
"7"," In unserem Land gewinnt man mit einer destruktiven Europapolitik kaum noch Stimmen."
"8"," Deshalb hat die AfD ein taktisches Wendemanöver vollzogen."
"9"," Deshalb haben wir heute keinen Antrag auf dem Tisch, in dem die AfD den Austritt Deutschlands aus der Europäischen Union fordert, sondern - das ist neu —:"
"10"," Die AfD fordert nunmehr, das EU-Budget um 80 Prozent zu kürzen."
"11"," Ihre Forderung nach einem Dexit hat die AfD damit heimlich kassiert."
"12"," Das geht sogar so weit, dass die AfD ihre Position zu einem EU-Austritt Deutschlands beim Wahl-O-Mat der Bundeszentrale für politische Bildung nachträglich geändert hat."
"13"," Dieses Wendemanöver ist nicht das Ergebnis einer besseren Einsicht — das wissen wir hier alle im Haus —, nein, der tatsächliche Grund istMetin Hakverdiviel profaner:"
"14"," Die AfD findet kaum noch Menschen, die einer solchen Antieuropapolitik zustimmen."
"15"," Das steckt hinter dieser Wende."
"16"," Das ist auch gut so."
"17"," Die Menschen in unserem Land sehen den Schaden, den die EU-Feinde im Vereinigten Königreich politisch angerichtet haben."
"18"," Nigel Farage und seine Leute haben mit einer Lügenkampagne eine Mehrheit für den Austritt seines Landes aus der Europäischen Union organisiert."
"19"," Das versprochene Paradies nach einem Austritt findet nicht statt."
"20"," Mit einem Austritt werden England, Schottland, Wales und Nordirland nicht wohlhabender, nicht bedeutender, nicht stärker, nicht einmal souveräner."
"21"," Das ist die Erkenntnis."
"22"," Knapp drei Jahre sind seit dem Brexit-Votum vergangen."
"23"," Das Vereinigte Königreich ist noch immer Mitglied der Europäischen Union und nimmt — voraussichtlich — an den Wahlen zum Europäischen Parlament teil."
"24"," Ich kann verstehen, dass sich die politischen Entscheidungsträger in London schwertun, den Austritt aus der EU tatsächlich zu vollziehen."
"25","Es gibt keinen guten Ausstieg aus der Europäischen Union."
"26"," Jeder Ausstieg ist auch ein Abstieg."
"27"," Hinzu kommt, dass sich seit dem Brexit-Votum die Welt noch einmal kräftig verändert hat."
"28"," Die Rivalität zwischen den USA und China hat deutlich an Fahrt aufgenommen."
"29"," Die globalen Spannungen nehmen zu."
"30"," In diesen stürmischen Zeiten müssen wir gut aufgestellt sein."
"31"," Russland, Iran, Klimawandel, Migration, Handel — eine überragende Mehrheit in unserem Land weiß:"
"32"," Wir können in dieser globalen Gemengelage unsere nationalen Interessen nur mit einem starken gemeinsamen Europa durchsetzen."
"33"," Wir müssen unser gemeinsames Haus, die Europäische Union, gut vorbereiten."
"34"," Die Europäische Union muss in Zukunft mehr können, sie muss mehr Aufgaben übernehmen."
"35"," Sie muss mehr leisten für ihre Mitglieder, für die Mitgliedstaaten und für jeden einzelnen Bürger."
"36"," Sie muss in der Lage sein, unsere Interessen in der globalen Auseinandersetzung zu verteidigen."
"37"," Grenzschutz und Gemeinsame Außen- und Sicherheitspolitik liegen auf der Hand."
"38"," Aber auch im Bereich „Forschung und Entwicklung“ gibt es einen Mehrwert, wenn wir dies auf europäischer Ebene organisieren."
"39"," Wir dürfen nicht zulassen, dass wir technologisch von den USA oder China abgehängt werden."
"40"," Dieses Mehr an Aufgaben werden wir aber nicht mit weniger Geld hinbekommen."
"41"," Wir müssen aufhören, davon zu reden, dass uns die Europäische Union Geld kostet."
"42"," Die EU kostet uns nicht Geld, sondern sie spart uns Geld, viel Geld."
"43"," Das ist die Wahrheit."
"44"," Die gemeinsame Organisation auf europäischer Ebene ist der Mehrwert."
"45","Wir müssen aber auch in ein soziales Europa investieren."
"46"," Die Jugendarbeitslosigkeit in anderen europäischen Staaten muss uns interessieren."
"47"," Die wirtschaftliche Entwicklung jedes einzelnen Mitgliedstaates betrifft uns unmittelbar."
"48"," Unseren wirtschaftlichen Erfolg verdanken wir diesen Staaten in der Europäischen Union."
"49"," Unser Land wird nur in einem Europa prosperieren, in dem Wohlstand und soziale Gerechtigkeit in allen Mitgliedstaaten bestehen."
"50"," Die Investition in ein soziales Europa ist kein Selbstzweck, sondern Investition in eine bessere Zukunft, auch der Menschen in unserem Land."
"51","Kolleginnen und Kollegen, wir brauchen eine starke, eine handlungsfähige Europäische Union."
"52"," Sie ist die Grundlage unserer globalen Souveränität, unserer Sicherheit und unseres Wohlstands."
"53"," Deshalb ist es in unserem eigenen nationalen Interesse, dass die EU auskömmlich finanziert ist."
"54"," Daher wird die SPD-Fraktion den Antrag der AfD selbstverständlich ablehnen."
"55","Vielen Dank für Ihre Aufmerksamkeit.
Vizepräsidentin Claudia "
