"","V1"
"1",""
"2","Der letzte Redner zu diesem Tagesordnungspunkt:"
"3"," der Kollege Dr."
"4"," Volker Ullrich."
"5"," Dr."
"6"," Volker Ullrich:"
"7","Herr Präsident! Meine sehr verehrten Damen und Herren! Mit der Errichtung des Europarats vor 70 Jahren hat die europäische Integration begonnen."
"8"," Es war die erste Einrichtung, die der Bundesrepublik Deutschland nach dem Zweiten Weltkrieg wieder die Aufnahme hat zuteilwerden lassen."
"9","Trotz aller Probleme, die wir heute zu Recht beschreiben, muss klargemacht und deutlich werden, dass eine Organisation mit 47 Staaten und tiber 800 Millionen Einwohnern, die sich an Rechtsstaatlichkeit, Demokratie und Menschenrechten orientiert, eine große historische Errungenschaft ist."
"10"," Das muss auch so bleiben."
"11"," Die Europäische Menschenrechtskonvention ist ein schöner und kluger Rechtstext, in den viele Menschen in Europa die letzte Hoffnung setzen."
"12"," Auch deswegen muss die Konvention im Mittelpunkt politischen Handelns bleiben."
"13","Der Europarat ist in der Tat nicht die Europäische Union; er steht vielmehr neben ihr und oftmals auch im Schatten."
"14"," Aber ohne die Integrationskraft des Europarats wäre die Erfolgsgeschichte auch der Europäischen Union nicht denkbar gewesen."
"15"," Denn Ausgangspunkt ist nicht allein der Binnenmarkt, sondern das sind auch gemeinsame Werte wie Menschenrechte und Demokratie, auf die wir uns in Europa gründen."
"16"," Die Flagge Europas — das ist übrigens der Sternenkranz auf blauem Grund, den wir auch hier im Saal sehen — war ursprünglich die Flagge des Europarats, welche die Europäischen Gemeinschaften erst 1986 übernommen haben."
"17"," Es ist also ein Symbol für das gemeinsame Europa und für die Werte, für die wir eintreten."
"18","Der Europäische Gerichtshof für Menschenrechte ist eine Einrichtung, auf die wir Europäer stolz sein dürfen."
"19"," Er hat mit seiner Rechtsprechung wesentlich zur Geltung der Menschenrechtskonvention beigetragen."
"20"," Umso notwendiger ist, dass der Gerichtshof weiterhin seine Arbeit leisten kann."
"21"," Dazu gehört eine ordentliche Arbeitsausstattung genauso wie der Umstand, dass die Fälle in angemessenen Fristen abgearbeitet werden müssen."
"22"," Verfahrensdauern von bis zu zehn Jahren sind nicht akzeptabel."
"23"," Wir brauchen Möglichkeiten der Beschleunigung im Verfahrensrecht."
"24"," Wichtig ist auch, dass die Urteile von den Mitgliedstaaten uneingeschränkt beachtet und zeitnah umgesetzt werden müssen."
"25"," Es darf dabei keinen Rabatt oder keine Relativierung geben."
"26"," Deswegen müssen wir darüber nachdenken, wie wir bei Nichtbeachtung die Sanktionen stärker anziehen können, auch bis hin zu Geldstrafen."
"27"," Das sind wir den Menschenrechten in Europa schuldig."
"28"," Wir wissen, dass der Europarat mit großen Herausforderungen konfrontiert wird."
"29","Ich möchte an einen Punkt erinnern, der heute noch nicht angesprochen worden ist, nämlich die Missionen zur Wahlbeobachtung, die dafür Sorge tragen, dass faire und gleiche Wahlen überall in Europa gewährleistet werden."
"30"," Ich sage das aus aktuellem Anlass."
"31"," Deswegen ist es wichtig und richtig, dass auch bei der Wiederholung derDr."
"32"," Volker UllrichKommunalwahl in Istanbul Wahlbeobachter dabei sind und darauf schauen, dass diese Wahl ordnungsgemäß vonstattengeht."
"33"," Es ist auch richtig, dass wir alles dafür tun, dass kein Mitglied des Europarats verloren geht, aber nicht auf Kosten der Freiheit, der Menschenrechte oder der Demokratie."
"34"," Wir wissen, dass das zurzeit herausgefordert wird:"
"35"," von autoritären Staaten, von Radikalen von rechts und links."
"36"," Aber wir wissen auch, dass der Europarat nichts von seiner Strahlkraft verloren hat."
"37"," Das bleibt nur so, wenn wir uns klar zur Menschenrechtskonvention bekennen und alles dafür tun, dass auch im Herzen der demokratischen Vertretung, nämlich in der Parlamentarischen Versammlung, diese Werte gelebt und diskutiert werden."
"38"," Lassen Sie uns daran arbeiten."
"39","Herzlichen Dank."
"40"," Vizepräsident Dr.
 Hans-Peter "
