"","V1"
"1",""
"2"," Für Bündnis 90/Die Grünen hat das Wort die Kollegin Bettina Hoffmann."
"3","Dr."
"4"," Bettina Hoffmann:"
"5","Herr Präsident! Meine Damen und Herren! Ohne Wasser kein Leben! Und was tun wir? Wir setzen es überall aufs Spiel."
"6"," Der chemische Zustand aller Oberflächengewässer ist schlecht, unabhängig von der jeweiligen Definition."
"7"," Da genügt ein Blick auf die Ostsee."
"8"," Nitrat lässt dort Algen wuchern."
"9"," In den Todeszonen gibt es keinen Sauerstoff und kein Leben mehr."
"10"," Das alles geschieht bei uns."
"11"," Doch das ist noch nicht alles."
"12"," Auch etwa ein Drittel unseres Grundwasserkörpers ist in keinem guten Zustand."
"13"," Das ist besonders schlimm; denn Grundwasser ist der Schatz in unserem Boden."
"14"," Bis zu 70 Prozent unseres Trinkwassers kommen von dort."
"15"," Der Nitratgehalt ist vielerorts so hoch, dass ohne die Arbeit der Wasserversorger das Wasser gar nicht genießbar und die Gesundheit von Säuglingen gefährdet wäre."
"16"," Häufig müssen die Wasserversorger belastetes Grundwasser mit sauberem mischen, um die Grenzwerte einzuhalten."
"17"," Das ist ein Skandal und bleibt nicht ohne Folgen."
"18"," Vizepräsident Dr.
 Hans-Peter "
