"","V1"
"1",""
"2","Herr Kollege, erlauben Sie eine Zwischenfrage des Kollegen von Notz?Armin Schuster:"
"3"," Ich beende erst meine Rede, danach gerne."
"4"," Meine Redezeit ist eh zu Ende."
"5","Ich empfehle an der Stelle Manfred Weber."
"6","Wenn Sie einen Politiker suchen, bei dem Inhalt und Person stimmen, dann gibt es auch einen deutschen Patriotismus."
"7"," Wählen Sie Manfred Weber! Egal aus welcher Fraktion Sie kommen, das ist immer eine gute Idee."
"8"," — Sie wollten Wahlkampf, jetzt haben Sie ihn gekriegt."
"9"," Herr Dr."
"10"," von Notz, bitte.
Vizeprasident Wolfgang "
