"","V1"
"1",""
"2"," Herr Kollege, erlauben Sie eine Zwischenfrage des Kollegen Kuhle?Lars Herrmann:"
"3"," Ja, selbstverständlich."
"4","Konstantin Kuhle:"
"5","Ganz herzlichen Dank, dass Sie die Zwischenfrage zulassen."
"6"," — Ich habe Ihren Ausführungen aufmerksam zugehört, aber ich frage mich:"
"7"," Wer ist eigentlich in der AfD-Fraktion der Berichterstatter für Europol? Es gibt ja — das hat die Kollegin Mihalic ganz richtig beschrieben — alle paar Wochen ein Berichterstattergespräch zur Sicherstellung der parlamentarischen Kontrolle von Europol, das von Herrn Irmer und Frau Mittag gemacht wird."
"8"," Da sind immer Frau Jelpke, Frau Mittag, Frau Mihalic für die Grünen, Herr Irmer für die Union und wir für die FDP dabei."
"9"," Warum habe ich eigentlich seit der Konstituierung des Deutschen Bundestages noch nicht ein einziges Mal im Berichterstattergespräch zur Vorbereitung der parlamentarischen Kontrolle von Europol einen Vertreter der AfD gesehen? Warum drücken Sie sich vor Ihrer Arbeit als Berichterstatter für dieses Thema? Ist es Ihnen möglicherweise egal? Lars Herrmann:"
"10"," Herr Kuhle, so befruchtend scheinen diese Europol-Berichterstattungssitzungen nicht zu sein."
"11"," Herr Kuhle, wenn das Ergebnis ist, dass Sie hier so einen absurden Antrag vorlegen, dann können wir uns das schenken."
"12"," Aber wir geloben Besserung."
"13"," Ich denke, die Aufgabe, organisierte Kriminalitat und Terrorismus zu bekämpfen, ist viel zu wichtig, als dass man auf derartige Träumereien setzen könnte.
 Vizepräsident Wolfgang "
