"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Das Wort zu einer Kurzintervention hat der Kollege Hebner."
"4"," Die Betonung liegt auf kurz."
"5","Martin Hebner:"
"6","Herzlichen Dank, Herr Präsident."
"7"," — Herr Dr."
"8"," Nick, eine ganz kurze Bemerkung."
"9"," Wir hätten bei dem Thema „70 Jahre Europarat“ gerne ein Wort von Ihnen gehört zur Korruptionsaffäre, die den Europarat massiv erschütterte."
"10"," Die Korruptionsaffäre betrifft Ihre Fraktion, Ihre Partei."
"11"," Ihre Kollegin Frau Karin Strenz — es geht hier um 30 000 Euro — nahm einen Auftrag einer Firma aus Aserbaidschan entgegen, einer Firma, die übrigens einem Kollegen von der CSU, Eduard Lintner, gehört."
"12"," Die besagte Kollegin hat den Europarat in eine massive Krise geführt."
"13"," Sie hat im Europarat lebenslanges Hausverbot."
"14"," Ich möchte auch klarstellen, dass das Präsidium natürlich schon Maßnahmen ergriffen hat."
"15"," Aber gleichwohl wären von Ihrer Seite ein paar Worte zu dieser massiven Krise sinnvoll gewesen."
"16"," Bitte seien Sie so nett, und äußern Sie sich dazu."
"17"," :"
"18"," Herr Kollege Hebner, in dieser Frage brauche ich von Ihnen nun wirklich keinerlei Belehrungen."
"19"," Wir haben als Deutscher Bundestag, als CDU/CSU-Fraktion und auch in der Parlamentarischen Versammlung den Korruptionsskandal umfassend aufgearbeitet."
"20"," Es gab einen Expertenbericht, es gab klare Entscheidungen derDr."
"21"," Andreas NickParlamentarischen Versammlung und ihres Geschäftsordnungsausschusses."
"22"," Es gibt eine klare Entscheidung des Präsidiums des Deutschen Bundestages."
"23"," Soweit ich weiß, ist auch bei einer Staatsanwaltschaft eine Anzeige anhängig, die diese Frage hinsichtlich weiterer rechtlicher Auswirkungen prüft."
"24"," Ich habe im Übrigen, ebenso wie der Kollege Schwabe, bei verschiedenen Gelegenheiten auch hier im Plenum des Deutschen Bundestages zu diesem Korruptionsskandal Stellung genommen."
"25"," Dass Sie die Beratungen zum Thema ,,70 Jahre Europarat“ mit dieser Diskussion überschatten wollen, zeigt nur den destruktiven Charakter, mit dem Sie diesem Thema begegnen."
"26"," Sie versuchen doch nur, von ihren eigenen Parteispendenaffären abzulenken, statt sich der Verantwortung für diese Organisation zu stellen."
"27","Vielen Dank."
"28"," Vizepräsident Dr.
 Hans-Peter "
