"","V1"
"1",""
"2"," Nächster Redner ist der Kollege Johann Saathoff, SPD."
"3"," Johann Saathoff:"
"4","Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Ich freue mich über die Debatte zur maritimen Wirtschaft heute zur besten Zeit im Parlament."
"5"," Ich finde, diese Zeit ist angemessen."
"6"," Angemessen ist diese Debatte aber auch angesichts der Bedeutung der maritimen Wirtschaft für den Wirtschaftsstandort Deutschland, besonders an der Küste — natürlich muss ich das als Kind der Küste betonen —, aber eben nicht nur an der Küste, sondern auch im Binnenland."
"7"," 400 000 Arbeitsplätze hängen an der maritimen Wirtschaft."
"8"," 90 Prozent unseres Warenumschlages geht über die maritime Wirtschaft."
"9"," Das heißt, jeden Tag haben Sie mit maritimer Wirtschaft zu tun, benutzen Sie Produkte in Ihrem Haushalt, die über die maritime Wirtschaft transportiert worden sind."
"10"," Das ist vielen so nicht bewusst."
"11","Wir beraten diesen Antrag im Vorfeld der Maritimen Konferenz, die dieses Jahr am Bodensee stattfindet."
"12"," Ehrlich gesagt bin ich der Meinung, die Maritimen Konferenzen sollten dort stattfinden, wo nennenswerte Mengen an Salzwasser vorhanden sind, aber dieses Mal sollJohann Saathoffes am Bodensee sein, weil auf die besondere Bedeutung der maritimen Wirtschaft in Stiddeutschland hingewiesen werden soll, und das ist gut."
"13"," Man muss aber auch festhalten:"
"14"," Die maritime Wirtschaft geht von Emden aus."
"15"," In Emden wurde die Idee zur Maritimen Konferenz geboren."
"16"," Wenn beim nächsten Mal das Dutzend an Konferenzen voll ist, würde ich mich freuen, wenn sie wieder dorthin zurückkehrt, wo sie herkommt, nämlich nach Emden."
"17","Wir brauchen die maritime Wirtschaft, auch wenn das dem einen oder anderen nicht bewusst ist."
"18"," Deshalb sollten wir die maritime Wirtschaft auch als Schlüsselbranche bezeichnen."
"19"," Sie sollte Schlüsselbranche sein in der Nationalen Industriestrategie, Herr Staatssekretär, über die wir uns in den letzten Wochen und Monaten ja tüchtig unterhalten haben."
"20"," Die maritime Wirtschaft steht nämlich vor großen Herausforderungen, die wir mit diesem Antrag benennen und auch begleiten wollen."
"21"," Der Schwerpunkt unseres Antrages in diesem Jahr ist die maritime Energiewende."
"22"," Da stehen wir vor großen Herausforderungen, aber, wie ich meine, es bestehen auch riesengroBe Chancen."
"23"," Die Stärke der deutschen Werften liegt im Spezialschiffbau und auf Hightech."
"24"," Jetzt haben wir die Chance, die richtigen Weichen zu stellen, um Vorreiter zu werden im Bereich Green Shipping, und dafür, dass der Spezialschiffbau in diesem Bereich einen Schwerpunkt bekommt."
"25"," Und der Bund? Der Bund, liebe Kolleginnen und Kollegen, muss mit gutem Beispiel vorangehen bei öffentlichen Beschaffungen und bei der Beschaffung von Behördenschiffen."
"26"," Green Shipping werden wir zum Förderschwerpunkt machen müssen; denn der Weltmarkt dafür ist riesig."
"27"," Es gibt das Pariser Klimaschutzabkommen."
"28"," Viele Nationen haben sich darauf verständigt, dieses Abkommen umsetzen zu wollen."
"29"," Da spielt es zukünftig also eine Rolle, wie viel CO, ein Schiff ausstößt, wenn es von A nach B fährt."
"30"," Wir wollen Weltmarktführer werden, was diese Technik angeht."
"31"," Wir sollten die Rahmenbedingungen dafür schaffen, dass die Wertschöpfung für Green Shipping auch in unseren deutschen Werften generiert wird, und zwar entlang der gesamten deutschen Küste von der niederländischen bis zur polnischen Grenze."
"32"," Deswegen ist die Fortführung des Programms „Innovativer Schiffbau sichert wettbewerbsfähige Arbeitsplätze“ ganz besonders wichtig."
"33"," Dieses Innovationsprogramm hat dazu geführt, dass der Schiffbau tatsächlich auf Spezialschiffbau umgestellt werden konnte."
"34"," Darauf, dass dieses Programm weiter fortgeführt wird, müssen sich die Menschen, die Arbeiterinnen und Arbeiter in den Werften verlassen können."
"35","Und deswegen:"
