"","V1"
"1",""
"2","Vielen Dank, Frau Kollegin."
"3"," — Für die AfD hat das Wort der Kollege Wilhelm von Gottberg."
"4"," Wilhelm von Gottberg:"
"5","Herr Präsident! Verehrte Damen! Meine Herren! Der Schutz des Grundwassers nimmt mit Recht eine wichtige Rolle ein."
"6"," Wer möchte gerne verunreinigtes Wasser trinken? Ich nehme Stellung zum Antrag der Grünen „Grundwasser schützen, Überdüngung stoppen“."
"7"," Im Antrag heißt es zu Beginn:"
"8"," Unser Grundwasser ist ,,vielerorts massiv mit Nitrat belastet, eine Trendumkehr ist nicht in Sicht“."
"9"," Das ist reichlich überspitzt formuliert."
"10"," Zur Dramatisierung der Qualität unseres Grundwassers besteht kein Anlass."
"11"," Verehrte Kolleginnen und Kollegen der Grünen, Sie schüren mit dieser unnötigen Dramatisierung Ängste bei den Menschen."
"12"," Jedoch gleich nach der eben zitierten Passage räumen Sie in Ihrem Antrag ein, dass lediglich von 17 Prozent der Messstellen Wasser mit einem Wert von über 50 Milligramm pro Liter gezogen wurde."
"13"," Also nichts mit „vielerorts mit Nitrat belastet“."
"14","Weiter wird im Antrag ausgeführt, dass die Biodiversität in Nord- und Ostsee durch Überdüngung stark gefährdet ist."
"15"," Was hat das mit dem Grundwasser zu tun? Die Nord- und Ostsee werden durch Flüsse gespeist, und in diese leiten Kläranlagen geklärtes Abwasser ein."
"16"," Das Grundwasser und die fließenden Gewässer in Deutschland sind allerdings außerhalb der Landwirtschaft nicht unerheblichen Belastungen ausgesetzt."
"17"," Das blenden Sie aus."
"18"," Beispiele:"
"19"," Ich nenne die streckenweise marode Kanalisation, den nicht unerheblichen Einsatz von Dünger und Pflanzenschutz in den Kleingartenanlagen oder die vielen Einleitungen von ungenügend gereinigtem Abwasser in die Vorfluter."
"20"," Dieses Abwasser ist durch Absetzteiche und Schilfgräben nur ungenügend vorgereinigt."
"21"," Dennoch:"
"22"," Seit Jahren vermelden die Wasserwerke durchgängig gute Wasserqualitäten."
"23"," Der Deutschlandfunk, DLF, meldet in einem Beitrag vom 22."
"24"," März 2014:"
"25"," „Mehr als 99,9 % der Trinkwasserbrunnen in Deutschland liegen unterhalb des Grenzwertes“, „Berichte über hohe Nitrat-Belastungen in Deutschland beruhen auf faulen Tricks“."
"26"," — So weit der DLF."
"27","Das „Wochenblatt für Landwirtschaft und Landleben“ berichtet im April dieses Jahres, zwei Paderborner Zeitungen hätten Ende März 2019 die Meldung gebracht, der Fluss Lippe „weise von der Quelle bis zur Rheinmündung eine viel zu hohe Nitratkonzentration auf“."
"28"," — Eine Falschmeldung, die durch Verwechselung der Begriffe zustande kam! Sowohl öffentliche Messungen des Landes Nordrhein-Westfalen wie auch private Untersuchungen haben ergeben, dass der strenge Nitratgrenzwert in der Lippe eingehalten wird."
"29"," Auch bei Untersuchungen von Proben aus privaten Entnahmestellen — Hausbrunnen - sei der Nitratgrenzwert der Trinkwasserverordnung in 95 Prozent der Fälle unterschritten worden."
"30"," — So weit das „Wochenblatt“."
"31","Die AfD bedauert, dass die seit 2017 gültige Düngeverordnung, die den Landwirten sehr viel abverlangt, nun auf Druck der EU ab 2020 nochmals verschärft wird."
"32","Vernünftig wäre, die Wirkungen der jetzt gültigen Düngeverordnung abzuwarten, wofür ein Zeitraum von etwafünf Jahren erforderlich wäre."
"33","Diese Düngeverordnung würde dann positive Auswirkungen haben."
"34","Immerhin:"
"35"," Das von den Ministerinnen des Bundes und des Landes Nordrhein-Westfalen vorgelegte 7-Punkte-Programm zum Grundwasserschutz und zur Düngung ist sinnvoll."
"36"," Über Einzelheiten kann man streiten."
"37","Resümee:"
"38"," Es geschieht viel zum Schutz des Grundwassers."
"39"," Der Antrag der Grünen erweist sich als wilder Aktionismus."
"40"," Dieser Aktionismus geht mit einer Stigmatisierung der Landwirte einher."
"41"," Dazu können wir nicht schweigen."
"42"," Keine Sündenbockrolle für unsere Landwirte! Der Antrag ist abzulehnen."
"43","Danke."
"44","Vizepräsident Dr.
 Hans-Peter "
