"","V1"
"1",""
"2","Vielen Dank, Herr Kollege Stein."
"3"," — Als letzte Rednerin zu diesem Tagesordnungspunkt erhält das Wort die Kollegin Daniela Ludwig, CDU/CSU-Fraktion."
"4"," Daniela Ludwig:"
"5","Verehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Liebe Besucherinnen und Besucher! Der Erfolg unserer Wirtschaft — und damit der Grundstein für unseren Wohlstand — hängt ganz wesentlich davon ab, ob wir es schaffen, eine moderne, emissionsarme und gut ausgebaute Infrastruktur auch in Zukunft zur Verfügung zu haben."
"6"," Das beginnt — und ich begrüße diese Debatte heute außerordentlich — natürlich an unseren Häfen, insbesondere an unseren Küsten im Norden, geht dann über die Hinterlandanbindungen in Richtung Inland und über die Schiene, die Straße, die Binnenwasserstraßen zu uns in den Süden, durchaus auch zu den Binnengewässern, in Richtung Friedrichshafen, meine lieben Kollegen."
"7"," Richtigerweise findet die Maritime Konferenz diesmal im Binnenland statt."
"8"," Warum? Ich glaube, es ist richtig, auch in dieser Debatte klar zu sagen:"
"9"," Unsere Binnenwasserstraßen sind so etwas wie ein Hidden Champion, was die Verlagerung des Güterverkehrs angeht, und zwar eben nicht nur von der Straße auf die Schiene, sondern auch von der Schiene auf das Wasser."
"10"," Darum begrüße ich unseren Antrag außerordentlich."
"11"," Ich finde es richtig, dass wir unser Augenmerk nicht nur wirtschaftspolitisch, sondern auch verkehrspolitisch in Richtung Wasser lenken."
"12"," In diesem Bereich tun wir einiges, auch finanziell:"
"13"," Im aktuellen Haushaltsjahr sind 969 Millionen Euro für Investitionen in die Wasserstraße in Deutschland vorgesehen."
"14"," Wir wissen natürlich um den hohen Investitionsund Nachholbedarf, insbesondere was unsere Schleusen angeht."
"15"," 60 Prozent der deutschen Schleusen — der Kollege Reuther hat es schon angesprochen — wurden vor 1950 errichtet."
"16"," Ein Großteil unserer Kanäle stammt noch aus dem 19."
"17"," Jahrhundert."
"18"," Wenn wir uns tatsächlich zum Ziel setzen, Güterverkehre auch aufs Wasser zu bringen, was ich dringend unterstütze, müssen wir hier unbedingt ansetzen."
"19"," Da haben wir noch einen ordentlichen Brocken Arbeit vor uns, auch in dieser Koalition."
"20"," Noch mehr Sorgen macht mir allerdings das Thema Personalmangel, insbesondere was unsere Schiffer angeht."
"21"," Auch da müssen wir noch deutlich besser werden."
"22"," Wir haben, wie ich finde, mit noch mal 161 Stellen mehr in 2019 einen großen, guten Schritt bei der Wasser- und Schifffahrtsverwaltung gemacht; aber diese Stellen wollen auch besetzt werden."
"23"," Wie überall gibt es auch hier einen Fachkräftemangel."
"24"," Das heißt, wir müssen deutlich mehr Werbung für diesen hochattraktiven Beruf machen, der total spannend ist, der einen mobil hält und in Bewegung versetzt und der für unser Land so wichtig ist."
"25"," WirDaniela Ludwigtun das, was wir tun können:"
"26"," Wir schaffen zusätzliche Stellen."
"27"," Aber wir sollten bitte alle miteinander dafür werben, dass diese Stellen auch ordentlich besetzt werden könnenIch habe es schon angesprochen:"
"28"," Wir haben es hier in der Tat mit einem Hidden Champion zu tun."
"29"," Warum? Gemessen an den Transportmengen ist die Binnenschifffahrt der umweltfreundlichste Verkehrsträger; das geht in der öffentlichen Debatte durchaus gern mal unter."
"30"," Deswegen wollen wir uns hier weiter einbringen."
"31"," Wir haben bereits die Wettbewerbsfähigkeit dieses Wirtschaftssektors dadurch erhöht, dass wir — lange versprochen, endlich eingelöst — die Befahrensabgabe abgeschafft haben."
"32"," Das wirkt sich unmittelbar auf die Nachfrage aus."
"33"," Ich danke allen, die sich daran beteiligt haben."
"34"," Das war eine ausgesprochen wichtige Entscheidung in dieser Legislatur."
"35"," Genau auf diesem Weg müssen wir weitergehen."
"36"," Natürlich spielt auch die Digitalisierung in der Schifffahrt eine ganz große Rolle; es ist vielfach angesprochen worden."
"37"," Wir haben schon ein Testfeld für die Digitalisierung in der Schifffahrt am Hamburger Hafen."
"38"," Das müssen wir natürlich noch in die Fläche ausrollen; denn genauso, wie wir versuchen, den Straßenverkehr und den Schienenverkehr digitaler zu machen, ist dies selbstverständlich auch bei der Wasserstraße unser Ziel."
"39"," Wir werden eine Förderrichtlinie auflegen, die für das sogenannte Rollout sorgen wird."
"40","Wir sind also auf einem sehr guten Weg, aber es liegt noch wahnsinnig viel Wasserstraße vor uns, die wir zu bewältigen haben."
"41"," Lassen Sie uns das miteinander anpacken."
"42","Vielen herzlichen Dank.
 Vizepräsident Wolfgang "
