"","V1"
"1",""
"2"," Vielen Dank, Herr Fuchtel."
"3"," — Jetzt eine Nachfrage von Stefan Gelbhaar."
"4","Stefan Gelbhaar:"
"5","Ich möchte eine Nachfrage zur rechtlichen Verbindlichkeit stellen."
"6"," Das, was Sie gerade geschildert haben, könnte man allgemein Aufklärung nennen:"
"7"," Es gibt einen Dialog, es wird ein Bericht geschrieben, und der wird öffentlich gemacht."
"8"," Der verbindliche Teil aber wäre eine Schlussfolgerung aus einem solchen Bericht."
"9"," Das kennt man zum Beispiel vom Gericht:"
"10"," Es wird nicht nur ein Tatbestand festgestellt, sondern auch ein Urteil gesprochen."
"11"," Das nennt man Verbindlichkeit."
"12"," Deswegen noch mal meine Frage:"
"13"," An welcher Stelle wird es verbindlich? Wo ist die Folge zu finden, die sich aus einem Verstoß gegen das Nachhaltigkeitskapitel ergibt?Hans-Joachim Fuchtel, Parl."
"14"," Staatssekretär bei der Bundesministerin für Ernährung und Landwirtschaft:"
"15","Genau das ist das Ergebnis des Dialogprozesses."
"16"," Gemäß internationaler Gepflogenheiten werden diese Ergebnisse dann auch anerkannt.
 Vizepräsidentin Claudia "
