"","V1"
"1",""
"2"," Herr Dr."
"3"," Gebhart."
"4","Dr."
"5"," Thomas Gebhart, Parl."
"6"," Staatssekretär beim Bundesminister für Gesundheit:"
"7","Frau Abgeordnete Zimmermann, worum ging es uns bei dieser Regelung? Es ging uns darum, dass die Schwesternschaften weiter ausbilden können."
"8"," Wir wollten und wir wollen erreichen, dass die seit Jahrzehnten praktizierte und bewährte Einsatzweise und Organisationsstruktur der Rotkreuzschwestern sichergestellt ist."
"9"," Ich glaube, das ist ein Ziel, das weit über die Koalitionsfraktionen hinaus geteilt wird."
"10"," Darum geht es im Kem:"
"11"," Wir wollen die Ausbildung auch in Zukunft ermöglichen."
"12","Dr."
"13"," Thomas Gebhart,Wir haben mit dieser Regelung auch sichergestellt, dass die betriebliche Mitbestimmung gewährleistet ist."
"14"," Die Schwesternschaften sind ein ganz wichtiger Baustein, wenn es darum geht, junge Menschen in Pflegeberufen auszubilden."
"15"," Wir wollen, dass dies auch in Zukunft so ist.
Vizepräsidentin Claudia "
