"","V1"
"1",""
"2"," Sie sahen so erschrocken aus."
"3","Albrecht Glaser:"
"4","Herr Minister, ebenfalls eine Frage zur Grundsteuer."
"5"," Mit welcher Mehrbelastung für Mieter und Hauseigentümer rechnen Sie durch diese Reform, in Sonderheit im großstädtischen Bereich? Dort spiegelt sich ja die Wertaufholung im Bewertungssystem wider, auch in dem, das Sie zugrunde legen."
"6"," Ergo muss es zu Erhöhungen kommen, und zwar genau da, wo die Mieten besonders hoch sind."
"7"," Wenn Sie dazu bitte Ausführungen machen könnten."
"8","Bevor Sie jetzt sagen, die Kommunen würden die Hebesätze senken, möchte ich, um diesem Einwand vorzubeugen, gleich hinzufügen:"
"9"," Sie haben keinen Hebel, mitAlbrecht Glaser dem Sie die Kommunen zwingen könnten, die Hebesätze zu senken."
"10"," Wie wollen Sie dieses Problem also lösen?Olaf Scholz, Bundesminister der Finanzen:"
"11","Zunächst einmal wird es keine Anhebung des Grundsteueraufkommens zwischen dem Tag vor der Reform und dem Tag nach der Reform geben; davon bin ich sehr überzeugt."
"12"," Wir haben die rechtlichen Instrumente bereitgestellt, um dafür zu sorgen, dass es in jeder Gemeinde hinterher wie vorher das gleiche Aufkommen gibt."
"13"," Ich bin im Gegensatz zu Ihnen voller Vertrauen in die Vertreter der Kommunen — die Bürgermeister, die Gemeinderäte, die Stadträte — und in die Parlamente, die darüber zu entscheiden haben."
"14"," Alle werden die Hebesätze in ihren Gemeinden so reduzieren, dass es für die Gemeinden insgesamt nicht zu einer Anhebung kommen wird, auch nicht in den Großstädten."
"15"," Was geschehen kann und wird, ist, dass einzelne Grundstücke eine andere Belastung haben."
"16"," Einige werden weniger belastet, andere mehr."
"17"," Das ergibt sich aber folgerichtig aus dem Urteil des Bundesverfassungsgerichts, das ja die Differenzierung, die wir heute haben, kritisiert hat."
"18","Präsident Dr.
 Wolfgang "
