"","V1"
"1",""
"2"," Danke."
"3","Carsten Trager:"
"4","Vielen Dank für das Wort."
"5"," — Sehr geehrter Herr Minister, wir sprechen gerade tiber den Zertifikatehandel."
"6"," Der hat in der öffentlichen Reaktion große Diskussionen hervorgerufen."
"7"," Meine Nachfrage bezieht sich darauf:"
"8"," Warum ist die Entscheidung in dieser Richtung gefallen? Uns Sozialdemokraten ist natürlich vor allem die soziale Ausgewogenheit wichtig."
"9"," Wie ist das bei diesem System abgesichert?Olaf Scholz, Bundesminister der Finanzen:"
"10","Wir sagen, dass es neben den Energiesteuern, die wir heute bereits erheben, zusätzlich eine Bepreisung von CO; bei Heiz- und Kraftstoffen geben muss, damit allen klar wird, dass es eine hohe Belastung für unsere Umwelt, für das Klima ist, wenn CO, ausgestoßen wird."
"11","Das wollen wir auf eine bestimmte Art und Weise einführen:"
"12"," dass zunächst einmal Stück für Stück ein höherer Preis für die Zertifikate zugrunde gelegt wird."
"13"," Dann wird auf der Basis des eingeführten Zertifil ein Handelssystem etabliert."
"14"," ."
"15"," Das geschieht, indem wir als Ausgangspunkt die Menge an CO, nehmen, die wir nach unserer Effort-Sharing-Verständigung in der Europäischen Union und nach unseren eigenen Zielsetzungen, die wir auch im Klimaschutzgesetz niederlegen, überhaupt ausgeben können."
"16"," Darüber wird sich dann in der zweiten Phase eine Preissteigerung ergeben, die vermutBundesminister Olaf Scholzlich erheblich höher ist als die Preissteigerung, die am Anfang durch die feste Bepreisung der Zertifikate ausgelöst wird."
"17","Damit das so funktioniert, haben wir dafür Sorge getragen, dass es ein hohes Angebot gibt, zum Beispiel Heizungen mit bis zu 40 Prozent Subventionen umzurüsten."
"18"," Wir haben sichergestellt, dass es eine Erleichterung gibt, weil wir zum Beispiel beim Wohngeld eine Erhöhung vorsehen werden."
"19"," Wir haben sichergestellt, dass es keine Überwälzung auf die Mieter in unbegrenzter Höhe geben kann."
"20"," Wir haben sichergestellt, dass es eine Reduzierung der Strompreise geben kann, indem wir mit den Zertifikateerlösen im nächsten Jahrzehnt Stück für Stück die EEG-Umlage reduzieren und dazu beitragen, dass man sich das leisten kann."
"21","Präsident Dr.
 Wolfgang "
