"","V1"
"1",""
"2"," Danke sehr."
"3"," — Zusatzfrage, Herr Träger? — Danke."
"4","Dann stellt die nächste Frage Gesine Lötzsch von der Linken."
"5","Dr."
"6"," Gesine Lötzsch:"
"7","Vielen Dank, Herr Präsident."
"8"," — Herr Minister, Sie haben darüber gesprochen, dass Bestandteil des Klimapakets oder Klimapäckchens, je nachdem, die energetische Gebäudesanierung ist."
"9"," Können Sie den Mieterinnen und Mietern heute versichern, dass durch diese energetische Gebäudesanierung die Mieten nicht steigen werden? Dann wäre es natürlich gut, zu wissen, wie viel Geld Sie dafür einplanen."
"10","Olaf Scholz, Bundesminister der Finanzen:"
"11","Zunächst einmal haben wir bereits heute sehr umfangreiche Förderprogramme der KfW für die Sanierung von Wohngebäuden, in denen zum Beispiel Mieter leben."
"12"," Diese Programme werden verbessert, durch einen höheren Zuschussanteil, was dazu beitragen wird, dass die auf die Miete umzulegenden Kosten geringer sind."
"13","Wir haben mit den Gesetzen, die wir auf den Weg gebracht haben, die teilweise schon beschlossen sind oder demnächst noch beschlossen werden, sichergestellt, dass die Modernisierungsumlage begrenzt wird, und haben jetzt im Rahmen der Beschlüsse der Bundesregierung vereinbart, dass es nicht so sein kann, dass ein höherer CO;-Preis durch die Zertifikate uneingeschränkt auf die Miete umgelegt werden kann."
"14"," Für ärmere Mieterinnen und Mieter haben wir eine Erhöhung des Wohngelds vorgesehen."
"15"," Ich glaube, das ist ein sozial ausgewogenes Paket, das genau den Zielsetzungen dient, die Sie in Ihrer Frage angesprochen haben."
"16","Präsident Dr.
 Wolfgang "
