"","V1"
"1",""
"2"," Vielen Dank, Frau Müntefering."
"3"," — Frau Polat."
"4","Filiz Polat:"
"5","Vielen Dank, Frau Präsidentin."
"6"," — Ich frage Sie:"
"7"," Liegt die Evaluation des Instituts für Arbeitsmarktforschung bezüglich der Westbalkanregelung vor?Michelle Müntefering, Staatsministerin im Auswärtigen Amt:"
"8","Es soll bis Ende dieses Jahres, meine ich, evaluiert werden."
"9"," Es ist richtig:"
"10"," Bis Ende 2019 wird die Regelung für Staatsangehörige der Westbalkanstaaten evaluiert."
"11"," Im Zusammenhang mit dem am 1."
"12"," März 2020 in Kraft tretenden Fachkräfteei d g tz arbeitet das Auswärtige Amt mit an dem weiteren Verfahren beteiligten Behörden auch an effizienteren und kundenfreundlicheren Abläufen, an denen Sie vor dem Hintergrund Ihrer Frage sicherlich Interesse haben.
Vizepräsidentin Claudia "
