"","V1"
"1",""
"2"," Bitte."
"3","Albrecht Glaser:"
"4","Ich bewundere in der Tat Ihren Optimismus, aber wir werden das vielleicht nachbereiten, wenn die Reform über die Bühne gebracht ist."
"5","Olaf Scholz, Bundesminister der Finanzen:"
"6"," Unsere Gesellschaft funktioniert nur, wenn wir einander vertrauen."
"7","Albrecht Glaser:"
"8","Okay."
"9"," Ich dachte, Kontrolle wäre besser."
"10"," —- Dann frage ich noch zu den verfassungsrechtlichen Problemen; die haben wir auch bei diesem Thema wieder."
"11"," Es sind namhafte Staats- und Verfassungsrechtler — nicht nur die AfD —, die sagen, dass diese Reform gar nicht verfassungsfest sein kann."
"12"," Sie wollen den Kommunen mit dieser Reform die Sicherheit bieten, dass die Finanzierung klappt."
"13"," Wie wollen Sie die verfassungsrechtlichen Fragen lösen, respektive warum ignorieren Sie diese?Olaf Scholz, Bundesminister der Finanzen:"
"14","Es gibt keine verfassungsrechtlichen Probleme mit der jetzt vorgeschlagenen Grundsteuerreform."
"15"," Sie folgt weitgehend dem Modell, das wir haben."
"16"," Das Bundesverfassungsgericht hat das Modell nicht insgesamt infrage gestellt, sondern nur gesagt:"
"17"," Das Modell, nach dem Grundstücke in einer Kommune, die gleich viel wert sind, trotzdem unterschiedlich bewertet werden, wie es heute der Fall ist, kann so nicht weiter angewandt werden."
"18"," Also geht es eigentlich nur darum, dass wir das überkommene — wenn auch funktionierende — Grundsteuerrecht ein bisschen modernisieren, digitalisieren und dann die Instrumente entwickeln, die dafür sorgen, dass bei gleichartigen Grundstücken der gleiche Besteuerungsmaßstab angelegt werden kann."
"19"," Das wird geschafft."
"20","Eine Frage, die verfassungsrechtlich diskutiert worden ist — die einen bewerten sie so, die anderen so -,, ist, ob es wegen der Notwendigkeit der Bundeseinheitlichkeit eine Gesetzgebungskompetenz des Bundes gibt."
"21"," Diese Frage löst — hoffentlich — der Deutsche Bundestag zusammen mit dem Bundesrat durch die von uns vorgeschlagene Grundgesetzänderung."
"22","Präsident Dr.
 Wolfgang "
