"","V1"
"1",""
"2"," Der nächste Redner:"
"3"," für Bündnis 90/Die Grünen der Kollege Omid Nouripour."
"4"," Omid Nouripour:"
"5","Herr Präsident! Meine Damen und Herren! Nur eine ganz kleine Vorbemerkung zur Kollegin von der AfD:"
"6"," Es gibt in Frankfurt nicht das eine Äppelwoifest, es gibt viele."
"7"," Es gibt ein Festival, es gibt eine Börse, es gibt eine Ausstellung, es gibt den Wäldchestag."
"8"," Wenn man von heimatlicher Hochkultur keine Ahnung hat, sollte man lieber dazu schweigen."
"9"," Meine Damen und Herren, heute ist der 18."
"10"," Jahrestag der schrecklichen Anschläge vom 11."
"11"," September."
"12"," Beinahe 3 000 Menschen sind ums Leben gekommen."
"13"," Das war nicht nur ein Angriff auf die USA, sondern einer auf alle offenen Gesellschaften."
"14"," Wir müssen nach 18 JahrenOmid Nouripourdraufschauen, was da passiert ist."
"15"," Wir müssen feststellen, dass der damals ausgerufene War on Terror an vielen Ecken und Enden dieses Planeten schlicht gescheitert ist."
"16"," Er ist gescheitert, weil es eine massive Unwucht des Militärischen gegeben hat und eine massive Vernachlässigung der Bekämpfung der Wurzeln der Radikalisierung."
"17","Das sieht man in diesen Tagen an einem Ort auf eine sehr dramatische Art und Weise, an dem dieser Krieg begonnen hat, nämlich in Afghanistan."
"18"," Das liegt nicht nur daran, dass die Art und Weise der Verhandlungen der Amerikaner die Autorität der afghanischen Regierung massiv unterminiert hat, sondern auch daran, dass die Sicherheitslage sich verschlechtert hat und die Zahl der Anschläge massiv zunimmt."
"19"," Die Bundesregierung hat dieser Tage gesagt, dass die verdiente, fantastische Arbeit der Bundespolizei dort nicht mehr fortgesetzt werden kann wegen der Sicherheitslage."
"20"," Gleichzeitig sagt dieselbe Bundesregierung:"
"21"," Man kann weiterhin dahin abschieben."
"22"," — Tut mir leid:"
"23"," Das ist reinster Zynismus, den wir hier gerade erleben."
"24"," Kolleginnen und Kollegen, die internationale Ordnung erodiert."
"25"," Das ist an vielen Orten sichtbar."
"26"," Deshalb braucht es auch mehr deutsche Verantwortung, die sich sicher nicht in erster Linie im Militärischen abbilden sollte."
"27"," Wir hatten einmal Außenminister wie Genscher, Fischer und Steinmeier, die sich nicht gescheut haben, dorthin zu gehen, wo es wehtut — im Nahostkonflikt etwa, über den Eisernen Vorhang hinweg oder eben auch in der Ukraine —, weil sie wussten:"
"28"," Es kann sein, dass ich bei dieser einen Mission scheitere, aber ich will es versuchen, weil es das Schlimmste verhindern soll."
"29","Wir haben jetzt einen Außenminister, der viel Gutes ankündigt."
"30"," Ein Beispiel ist die Allianz für den Multilateralismus."
"31"," Schauen wir uns den Haushalt aber einmal an."
"32"," Ich weiß bis heute nicht, wo ich diesen einen Satz genau finden soll."
"33"," Und das geht nicht nur mir so."
"34"," Das geht auch vielen Kolleginnen und Kollegen so, auch in anderen Staaten, in unseren Partnerstaaten."
"35"," Wir wissen nicht, wofür das stehen soll."
"36"," Es ist nicht unterfüttert."
"37","Wenn beispielsweise Kanada sagt:"
"38"," „Wir sind genauso Multilateralisten und brauchen Unterstützung in einer Auseinandersetzung mit Saudi-Arabien, weil die Menschenrechtslage dort so frappierend ist, dass wir das kritisieren mussten“, dann gibt es einfach nur noch einen Donnerhall an Schweigen aus dem Auswärtigen Amt."
"39"," Ein weiteres Beispiel:"
"40"," Wenn Aktivistinnen und Aktivisten aus Hongkong, die jetzt in dieser Minute gerade in dieser Stadt sind, sich darum bemühen, fünf Minuten Zeit und Gehör des Außenministers zu bekommen, dann kommt keine Antwort."
"41","Noch ein Beispiel:"
"42"," Der Außenminister sagt — das haben Sie angekündigt —, Jemen wird Schwerpunkt der UN-Sicherheitsratsmitgliedschaft Deutschlands sein."
"43"," Wir erleben jetzt eine massive Eskalation der Gewalt in Jemen."
"44"," Unter bisher verbündeten Parteien wird sogar mittlerweile untereinander gekämpft."
"45"," Deutschland hätte dieses Thema im Sicherheitsrat aufsetzen müssen."
"46"," Wo ist da bitte die Schwerpunktsetzung? Es sind alles immer nur Ankündigungen, und das ist einfach alles ungenügend."
"47"," Beispiel Rüstungsexporte."
"48"," Jetzt reden wir wieder über eine dreimonatige Verlängerung des Stopps von Rüstungsexporten nach Saudi-Arabien."
"49"," Das ist nicht ausreichend, weil sich die Lage in Jemen auch in drei Monaten nicht verbessert haben wird und weil die Menschenrechtslage in Saudi-Arabien weiterhin so verheerend ist."
"50","Noch ein Beispiel:"
"51"," das Atomabkommen mit dem Iran."
"52"," Wir haben gedrängt, bis Sie in den Iran geflogen sind."
"53"," Danke! Aber im Gepäck hätte man eine Sache dringend gebraucht, und das ist Mut."
"54"," Man braucht nämlich Mut, wenn man eine falsche amerikanische Politik eindämmen will, und das muss man in dem Fall."
"55"," Aber es ist nichts passiert."
"56"," Was Sie heute, Herr Minister, zum Iran gesagt haben, das ist so ziemlich exakt dasselbe, was Sie vor 15 Monaten gesagt haben."
"57"," Es ist seitdem aber nichts passiert, und deshalb geht uns langsam die Hoffnung aus, dass nach diesen Ankündigungen etwas passiert."
"58","Wir hatten einmal einen Außenminister Steinmeier, der gesagt hat, die deutsche Außenpolitik müsse schneller, entschiedener und substanzieller werden."
"59"," Wir haben es zurzeit zu tun mit lasch, lustlos und lavierend."
"60"," Das reicht schlicht nicht."
"61"," Vizeprasident Dr.
 Hans-Peter "
