"","V1"
"1",""
"2"," Bitte schön, Herr Hampel."
"3"," Armin-Paulus Hampel:"
"4","Lieber Herr Kollege Karl, nur zu Ihrer Information:"
"5"," In den Ländern, die Sie angesprochen haben, war ich, unter anderem übrigens mit der Bundeskanzlerin."
"6"," Wir haben da eines gelernt - mein Kollege Friesen, der unlängst ebenfalls da war, bringt die Nachricht auch mit -:"
"7"," In diesen Ländern zahlen Sie für einen Flüchtling, um ihn in einem Lager halbwegs gut zu versorgen, monatlich weniger als eine Bruttoarbeitslohnstunde eines Sozialarbeiters in Deutschland, nämlich 32 Dollar."
"8"," Die Flüchtlinge sagen:"
"9"," Das reicht gerade aus."
"10"," Das geht."
"11","Sind Sie nicht mit uns auch der Meinung, dass es sehr viel sinnvoller wäre, die Milliarden von Herrn Maas — vielleicht in einer abgespeckten Form — zu nutzen, umArmin-Paulus Hampel Flüchtlinge vor Ort zu versorgen und sie nicht bei uns im Land mit Milliarden finanzieren zu müssen? Alois Karl:"
"12","Es ist ja aus Kirche und Schule bekannt, dass wir mit unserer Außenpolitik selbstverständlich dazu beitragen, dass Flüchtlinge — wegen Naturkatastrophen, Bürgerkriegen oder sonstigen Konflikten — in ihrer Heimat oder in der Nähe ihrer Heimat bleiben können und wir nach Möglichkeit versuchen, sie dort humanitär unterzubringen."
"13"," Daher wenden wir dieses viele Geld auf."
"14"," Da sind wir, meine ich, gar nicht so weit auseinander."
"15"," Ich habe es vorhin nur in den falschen Hals bekommen, dass Sie das kritisiert haben."
"16"," Nein, wir erledigen unsere Aufgaben gerade auf diesem Gebiet hervorragend, glaube ich, und so machen wir das auch weiterhin."
"17"," Meine Damen und Herren, wir haben auf dem Gebiet der humanitären Hilfe — um das noch ein bisschen auszuführen — in der Tat in unseren Haushaltsplänen Großartiges gemacht."
"18"," Im Jahr 2012 hatten wir dafür 105 Millionen Euro eingestellt."
"19"," Heute ist es das 15-Fache."
"20"," Vor 13 Jahren — 2006 — hatten wir für die humanitäre Hilfe noch 70 Millionen Euro angesetzt."
"21"," Heute sind es 1,6 Milliarden Euro; das ist das 25-Fache."
"22","Wenn Sie einen flüchtigen Blick in den Haushalt werfen, sehen Sie:"
"23"," Es gibt keine Position, die einen ähnlichen Aufwuchs erfahren hat wie die humanitäre Hilfe, die wir hier beschließen, und ich bitte Sie, sie auch in der Zukunft auf dem gleichen hohen Niveau zu halten, weil wir damit auch im Sinne unserer Humanität das Leid und die Not in der Welt bekämpfen und minimieren, soweit das überhaupt geht."
"24"," Meine Damen und Herren, es bereitet uns keine Freude, den Haushalt für die Nothilfe so hoch anzusetzen, weil wir wissen, dass weltweit große Konflikte herrschen, die unsere Aufmerksamkeit und unser Geld erfordern."
"25"," Wir hoffen und sind sehr zuversichtlich, dass wir aus diesen vielen Konflikten bald herauskommen."
"26","Ein anderer Schwerpunkt in unserem Haushalt ist die Auswärtige Kultur- und Bildungspolitik, sehr geehrter Herr Außenminister, die wir über unsere Kulturmittler, die Alexander-vonHumboldt-Stiftung, DAAD und Goethe-Institut, hervorragend betreiben."
"27"," Ich denke nur an das Deutschland-Jahr in Amerika im letzten Jahr, als wir dort mehr als 1 000 Veranstaltungen mit 250 Partnern durchgeführt haben."
"28"," Ich selbst konnte die deutschen Auslandsschulen in New York und Mexiko besuchen:"
"29"," hervorragende Zeugnisse unserer Kulturarbeit, die wir dort leisten."
"30"," Gerade die Schüler dieser Gymnasien — es beginnt mit dem Kinderhort und der Grundschule und geht schlieBlich hinauf bis zum Gymnasium — sind auch gewillt, nach Deutschland zu kommen, hier zu studieren und den Fachkräftemangel mitzubeheben."
"31"," Insbesondere merken sie auch, dass es bei uns in Deutschland keine Schulgebühren und keine Studiengebühren gibt."
"32"," Das ist etwas anderes, als 50 000 Dollar in Amerika zu bezahlen."
"33","Vizepräsident Dr.
 Hans-Peter "
