"","V1"
"1",""
"2","Vielen Dank, Herr Kollege Klein."
"3"," — Der nächste Redner:"
"4"," für die Fraktion Die Linke der Kollege Michael Leutert."
"5"," Michael Leutert:"
"6","Herr Präsident! Liebe Kolleginnen und Kollegen! Frau Ministerin, zuallererst möchte ich Ihnen ganz persönlich viel Glück für das neue Amt wünschen."
"7"," Sie wissen, dass Sie sich hier auf schwierigem Gelände bewegen."
"8"," Für die meisten Ihrer Vorgänger endete die politische Karriere auf diesem Stuhl, bei vielen durch Rücktritt, bei anderen einfach, indem danach nicht mehr viel passiert ist."
"9"," Es gibt eigentlich nur drei Verteidigungsminister in der Geschichte der Bundesrepublik Deutschland, die dann noch aufgestiegen sind."
"10"," Der eine war Manfred Wörner - er ist danach NATO-Generalsekretär geworden -—, der andere Helmut Schmidt - er ist Kanzler geworden -, und der dritte war Franz Josef Strauß, der dann Ministerpräsident in Bayern geworden ist; ihn nenne ich, weil das ja ähnlich einer Kanzlerschaft ist."
"11"," — Ursula von der Leyen war gemessen an den Kriterien „Amtszeit und Aufstieg“ die erfolgreichste Verteidigungsministerin, zumindest in der Ära Merkel."
"12"," Aber sie befindet sich da in ganz guter Gesellschaft."
"13","Sie, Frau Ministerin, wollen ja in kurzer Zeit ein ähnliches Kunststück vollbringen."
"14"," Ich bin sehr gespannt, wie das ausgeht."
"15"," Jetzt müssen Sie hier allerdings erst einmal einen Haushalt verantworten, der noch die Handschrift Ihrer Vorgängerin trägt."
"16"," Global kann man Folgendes feststellen:"
"17"," Ihr Haus bekommt im nächsten Jahr 1,7 Milliarden Euro mehr."
"18"," Es sind dann insgesamt 45 Milliarden Euro, die Sie zu verantworten haben."
"19"," Wenn die Koalition noch bis 2021 hält und sich an dem Finanzplan orientiert, bedeutet das, dass die Bundeswehr in dieser Legislaturperiode, gemessen an 2017, 23 Milliarden Euro mehr zur Verfügung gestellt bekommen hat."
"20"," Das ist schon ein großer Schluck aus der Pulle."
"21"," Wir müssen aber feststellen — der Kollege Klein hat es gerade detailliert beschrieben -, dass die Probleme trotzdem nicht gelöst worden sind."
"22"," Wir haben immer noch das Problem, dass die Gerätschaft nicht fliegt, nicht schwimmt oder nicht fährt."
"23"," Das heißt also, es gibt ein strukturelles Problem in Ihrem Haus."
"24"," Und dieses strukturelle Problem wird eben nicht gelöst, indem man immer mehr Geld obendrauf gibt."
"25"," Es muss anders gelöst werden."
"26"," Wenn ich einmal darauf hinweisen darf:"
"27"," Wir hatten gerade die Debatte zum Haushalt des Auswärtigen Amtes."
"28"," Da wird um jeden Cent gefeilscht."
"29"," Wenn wir nur ein Drittel Ihres Mittelaufwuchses in die Auswärtige Kultur- und Bildungspolitik stecken würden, könnten wir einen wesentlich besseren und größeren außenpolitischen Effekt erzielen."
"30"," Liebe Kolleginnen und Kollegen, die Bundeswehr ist eine Parlamentsarmee."
"31"," Hier, in diesem Saal, wird darüber entschieden, in welche Auslandseinsätze sie geschickt wird."
"32"," Deshalb haben die Abgeordneten eine ganz besondere Verantwortung gegenüber den Soldatinnen und Sol aten."
"33","In diesem Zusammenhang möchte ich zwei Punkte ansprechen, die uns überhaupt nicht viel Geld kosten würden."
"34"," Das Erste sind die Militärseelsorger."
"35"," Seit Langem drängen wir darauf, dass es in der Bundeswehr auch Seelsorger für nichtchristliche Soldatinnen und Soldaten geben muss."
"36"," Ich habe mich gefreut, dass Ihre Vorgängerin im April dieses Jahres schriftlich mitgeteilt hat, dass es ab sofort auch Militärrabbiner und muslimische SeelsorgerMichael Leutertin der Bundeswehr geben wird."
"37"," Dafür benötigen wir allerdings eine finanzielle Absicherung."
"38"," Das ist aber nicht erkennbar im Haushalt; der Titel stagniert bei 1,8 Millionen Euro, und in den Erklärungen sind lediglich die evangelischen und katholischen Militärseelsorger benannt."
"39","Der zweite Punkt, den ich ansprechen möchte, ist etwas schwieriger."
"40"," Die Bundeswehr ist Teil unserer Gesellschaft; sie existiert nicht im luftleeren Raum."
"41"," Und dass wir in unserer Gesellschaft seit geraumer Zeit ein massives Problem mit Rechtsextremismus haben, wissen wir spätestens seit den Landtagswahlen in Brandenburg und Sachsen."
"42"," Es ist ein Tabubruch, dass in Brandenburg offen agierende Neonazis, Faschisten, in das Landesparlament gewählt worden sind."
"43"," Ich spreche nur den Fraktionsvorsitzenden der AfD in Brandenburg, Herrn Kalbitz, an."
