"","V1"
"1",""
"2","Vielen Dank, Frau Kollegin Budde."
"3"," — Als Nächstes spricht zu uns die Kollegin Patricia Lips, CDU/CSUFraktion."
"4"," Patricia Lips:"
"5","Herr Präsident! Kolleginnen und Kollegen! Kultur bezeichnet im weitesten Sinne alles, was der Mensch gestaltend hervorbringt."
"6"," Sie lebt vom Mitmachen."
"7"," Sie ragt als Solitär heraus in einer Zeit, in welcher zu den verschiedensten Themen mehr und mehr die Frage gestellt wird:"
"8"," Was habe ich davon? Was kostet das? Brauchen wir das? Brauche ich das? Die Antwort ist übergreifend und eindeutig:"
"9"," Ja, wir brauchen die Kultur und auch ihre För erung."
"10"," Kultur — wir haben es jetzt mehrfach gehört — hält unsere Gesellschaft zusammen."
"11"," Sie ist in ihrer Vielfalt Teil unserer Identität."
"12"," Den Begriff „Kulturlandschaft“ gibt es nicht von ungefähr, und doch können wir nicht alles auf Heller und Pfennig für den Einzelnen bewerten."
"13"," Sie zahlt nicht auf ein konkretes Konto ein, aber sie zieht die Menschen an und erfüllt ihr Bedürfnis, auch selbst kreativ zu sein."
"14"," Allein die Vielfalt der Hauptstadtkultur beeindruckt Besucherinnen und Besucher aus aller Welt."
"15"," Wir sind stolz auf diese Spitzenleistungen und Angebote, und selbstverständlich wird der Bund auch weiterhin die Kultur in der Hauptstadt als ein weltweites Aushangeschild fördern."
"16","Was für Berlin gilt, gilt ebenso für andere Metropolen in unserem Land."
"17"," Sie strahlen wie Magnete in ihr Umland hinein und erfüllen so eine wichtige Funktion."
"18"," Aber, Kolleginnen und Kollegen — da möchte ich das unterstützen, was bisher gesagt wurde -, Kultur findet eben nicht nur auf der ganz großen Bühne vor den Kameras der Welt statt."
"19"," Es gibt unzählige Bürgerinnen und Bürger, Kunstschaffende, Vereine und Verbände im ganzen Land, und auch diese wollen und dürfen wir nicht außer Acht lassen."
"20"," Sie verdienen mindestens unsere gleichberechtigte Aufmerksamkeit."
"21"," Sie schaffen Identität, ganz konkret vor Ort."
"22"," Es ist deren Kreativität, die ihrer Region erst zur Bedeutung verhilft."
"23"," Vor allem ermöglichen sie eine Fülle aktiver Teilhabe, und gerade dort oft im Ehrenamt."
"24"," Wer Kulturpolitik hier im Hause wie geschehen als linientreu infrage stellt, der hat damit das Wesen, den Aufbau der Kultur unseres Landes schlicht nicht verstanden."
"25"," Dort, im ländlichen Raum, finden wir im Übrigen auch ein großartiges bauliches Erbe in unserem Land, das im Gegensatz zu den meisten anderen Nationen über Jahrhunderte zersplittert war und uns gerade deshalb eine unglaubliche Vielfalt hinterlassen hat."
"26"," Allein in 2019 konnten wir hier mit einem eigenen Programm über 230 Einzelprojekte zeitnah unterstützen."
"27","Kolleginnen und Kollegen, eines ist aber dennoch immer wieder zu betonen - jetzt hebe ich den Zeigefinger -:"
"28"," Zuvörderst bleibt Kultur eine Angelegenheit der Länder, in der Folge auch der Kommunen."
"29"," Das legt schon unsere Verfassung fest."
"30"," Darauf legen sie im Allgemeinen selbst allzumal gern wieder Wert."
"31"," Doch immer öfter muss man im konkreten Fall daran erinnern."
"32"," Der Bund hat hingegen die Aufgabe, gezielt Projekte von besonderer Bedeutung in den Metropolen wie in der Fläche zu unterstützen."
"33"," Unser Ziel ist damit aber nicht nur der Erhalt, die Bewahrung des Status quo, sondern vor allem auch, Prioritäten zu setzen, um gemeinsam mit den Bundesländern einen echten Mehrwert in diesem Land zu schaffen."
"34","Kolleginnen und Kollegen, es bleibt auf diesem Wege festzuhalten:"
"35"," Mit diesem Haushalt gibt es heute so viel Kulturförderung des Bundes wie nie zuvor, und dieser Anteil ist nicht mehr wegzudenken."
"36"," Auch von meiner Seite aus ein Dank an Monika Grütters und ihr ganzes Team!Lassen Sie mich zum Abschluss noch eines anmerken:"
"37"," Wir befinden uns im Bauhaus-Jahr."
"38"," Unzählige Projekte hat der Bund in dessen Vorbereitung unterstützt."
"39"," In den letzten Wochen konnte ich selbst die neuen Einrichtungen in Weimar und Dessau besuchen."
"40"," Das Bauhaus hat uns aber nicht nur schöne Kaffeekannen, Architektur und Einrichtungsgegenstände wie die Sessel in der Halle des Paul-Löbe-Hauses beschert."
"41"," Es bedeutet vielmehr einen Ausdruck von Freiheit in der Gestaltung, Freude am Ex Patricia Lipsperiment."
"42"," Aber vor allem hat es die Ideen der Moderne aus Deutschland in die ganze Welt getragen, als sie im Ursprungsland bereits verpönt oder gar unterdrückt waren."
"43"," Dies mahnt uns, dass Kultur und Freiheit, Moderne und Toleranz immer zusammengehören, ja, zusammengehören müssen."
"44"," Sie kommen aus der Gesellschaft, und dafür sind wir dankbar."
"45","Liebe Kolleginnen und Kollegen, ich freue mich auf engagierte Beratungen im Ausschuss, wo wir sicher noch Akzente setzen werden, und danke für die Aufmerksamkeit.
 Vizepräsident Wolfgang "
