"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Nächster Redner in der Debatte ist der Kollege Michael Georg Link für die Fraktion der FDP."
"4"," Michael Georg Link:"
"5","Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Kollegin Steffen, vielen Dank! Ich fand es gerade sehr schön, dass Sie den Haupt- und Ehrenamtlichen im Bereich der Entwickl t gedankt haben."
"6"," Das ist ein sehr schönes Zeichen, das wir setzensollten; denn wir brauchen dieses Engagement der Hauptamtlichen, aber auch besonders der Ehrenamtlichen in diesem Bereich."
"7"," Diesen wichtigen ehrenamtlichen Bereich müssen wir noch deutlich mehr unterstützen."
"8"," Herr Minister, Sie haben gerade Ihre Initiative zum Grünen Knopf vorgestellt."
"9"," Ich finde, sie ist ein gutes Beispiel für Ihre Arbeit als Entwicklungsminister."
"10"," Bei vielen Themen stimmt auf den ersten Blick der Grundgedanke."
"11"," Sie surfen immer auf einer Welle öffentlich beliebter Themen, aber bei der eigentlichen Umsetzung hakt es."
"12"," Welches europäische Partnerland, frage ich Sie, macht denn mit beim Grünen Knopf? Welches ist mit an Bord? Kein einziges."
"13"," Ähnlich ist es auch bei den völlig intransparenten, von Ihnen erfundenen sogenannten Sonderinitiativen."
"14"," Da gibt es gute Slogans, zum Beispiel „EINEWELT ohne Hunger“."
"15"," Ja, es stimmt — Kollegin Steffen hat darauf hingewiesen -, es ist nicht so, dass wir allem misstrauen."
"16"," Aber 10 Prozent der Gelder — 10 Prozent; man überlege sich mal für einen anderen Einzelplan, was es bedeutet, dass ein Minister 10 Prozent mehr oder weniger freihändig vergeben kann - im BMZ gehen in diesen TopfMichael Georg Linkder vier Sonderinitiativen, tiber die Sie an den normalen Regeln der Entwickl t vorbei verfügen können."
"17"," Das geht einfach nicht."
"18"," Das passt einfach nicht."
"19"," Der Bundesrechnungshof hat wiederholt auf dieses äuBerst merkwürdige Verfahren hingewiesen."
"20"," Die Sonderinitiativen begründen Sie damit, dass Sie manchmal schnell reagieren müssen."
"21"," Ja, schnell reagieren ist wichtig — also so eine Art BMZ-Feuerwehr -, aber, Herr Minister, Sie sind nicht für die akute Erstreaktion und humanitäre Hilfe zuständig."
"22"," Das BMZ ist für andere Dinge zuständig."
"23"," Schaut man sich die Projektliste bei den Sonderinitiativen an, dann stellt man fest, dass das oft gar nichts mit schneller Reaktion zu tun hat."
"24"," Nachhaltiges Facility-Management an öffentlichen Schulen im Libanon ist ein schönes Beispiel."
"25"," Das ist beim besten Willen keine akute Herausforderung."
"26"," Wozu brauchen Sie dann Sonderinitiativen am normalen Haushaltsverfahren vorbei? Nachhaltigkeit vor Menge, das ist uns wichtig, ganz besonders, weil das BMZ im nächsten Jahr einen Rekordetat von 10,37 Milliarden Euro bekommt."
"27"," Dass der Etat steigt, ist im Prinzip richtig; denn der internationale Bedarf wird größer:"
"28"," 70 Millionen Menschen, die auf der Flucht sind; Waldbrände, viele andere Probleme, die erwähnt worden sind."
"29"," Wir könnten die Gesundheitsprobleme hinzufügen."
"30"," Dass der Etat steigt, ist also im Prinzip richtig."
"31"," Aber was ist Ihre Strategie für den von der Bundesregierung zu Recht immer wieder beschworenen Multilateralismus? Wie stimmen Sie die Hilfe mit anderen ab? Da machen Sie jetzt zwar punktuell ein bisschen mehr — wir haben es gerade gehört — im Bereich Multilateralismus, aber es fehlt der koordinierte Fahrplan, zum Beispiel mit den Partnern in der EU in der Entwicklungspolitik."
"32"," Oder was ist Ihre Vision, die deutsche Vision, der Weltbank von morgen? Vielleicht dürfte ich Sie gar nicht fragen, Herr Minister; denn Sie schicken in aller Regel Ihren Staatssekretär nach Washington und gehen gar nicht selber hin."
"33"," Sie schaffen stattdessen immer neue Stellen im Leitungsbereich des BMZ und - jetzt kommt es — auch im Bereich der bilateralen Zusammenarbeit."
"34"," Aber auch in der bilateralen Zusammenarbeit hakt es."
"35"," Denn was geschieht dort? Aufjeden Euro, den die KfW für ein Darlehen ausgibt, kommen mittlerweile 6 Euro, die sie für Zuschüsse ausgibt."
"36"," Das ist süßes Gift."
"37"," Das verstärkt die Abhängigkeit von Entwicklungsgeldern."
"38"," Die Europäische Investitionsbank zum Beispiel als EU-Institution geht in ihren Projekten gerade den umgekehrten Weg — weg von Zuschüssen und hin zu mehr Darlehen."
"39"," Das wäre der richtige Weg."
"40"," Apropos Europa, Herr Minister:"
"41"," Wir wünschen uns auch da mehr von Ihnen."
"42"," Wir brauchen eine neue EUAfrika-Politik, aber keinen personalisierten Afrika-Kommissar."
"43"," Sie haben Frau Urpilainen erwahnt."
"44"," Warten wir einmal ab, was alles im Dossier ist."
"45"," Aber wir bräuchten vor allem einen deutschen Minister, der sich mit seinen Kollegen in Europa mehr abstimmt."
"46"," Der Grüne Knopf wäre eine solche Chance gewesen."
"47"," Sie haben sich entschieden zu wenig mit Ihren Kollegen in den Entwicklungsressorts der anderen EU-Staaten abgestimmt."
"48"," Dabei hapert es schon an den regierungsinternen Gesprächskanälen."
"49"," Nicht weniger als 15 Ressorts engagieren sich in der Entwick] beit."
"50"," Aber könnten Sie mir auf Knopfdruck eine Liste aller Projekte vorlegen, die die Ressorts zum Beispiel in Ghana machen? Nein, denn das können Sie noch nicht einmal innerhalb des BMZ auf Knopfdruck."
"51"," All das, liebe Kolleginnen und Kollegen, führt zu einer Ineffizienz, bei der nicht nur Steuergelder verschwendet werden."
"52"," Das bedeutet vor allem, dass wir vor Ort nicht so helfen können, wie wir es eigentlich könnten und sollten; denn Hilfe, Unterstützung, Zusammenarbeit, das ist doch unser Ziel."
"53"," Wir werden deshalb in den Haushaltsverhandlungen konkrete Vorschläge vorlegen, wie wir deutsche Entwicklungszusammenarbeit wirksamer machen können:"
"54"," Stärkung der Multilateralität — ob im Bereich Waldschutz, ob bei der Bildung, ob bei der Familienplanung."
"55"," Wir stehen als Opposition sehr gerne bereit, konstruktiv in den Haushaltsverhandlungen daran zu arbeiten."
"56"," Für uns ist aber eines als Grundgedanke klar:"
"57"," Dieser nominelle Rekordhaushalt muss besser werden."
"58"," Menge genügt nicht."
"59"," Wir brauchen weniger Slogans und mehr Qualität.
 Vizepräsident Thomas "
