"","V1"
"1",""
"2","Vielen Dank, Frau Staatsministerin."
"3"," — Als nächste Rednerin spricht zu uns die Kollegin Katrin Budde, SPDFraktion."
"4"," Katrin Budde:"
"5","Herr Präsident! Meine Damen und Herren! Unbestritten:"
"6"," Der Kulturetat wächst, und es ist auf den ersten Blick auch ein wirklich solider Entwurf — mit Aufwuchs eben."
"7"," Das ist gut so."
"8"," Geht man dann ins Detail, werden wir ihn wahrscheinlich unterschiedlich beurteilen."
"9","Neben vielen guten Verstetigungen — Sie haben sie selber aufgeführt —, neben der Umsetzung von Vereinbarungen aus dem Koalitionsvertrag wie dem Förderprogramm „Jugend erinnert“, neben der vereinbarten Ausweitung von Geldern in West und Ost, der gesamten Republik, einem Aufwuchs von 20 Millionen Euro, den Verbesserungen für die Deutsche Welle und dem „Zukunftsprogramm Kino“ fällt aber eben auch etwas anderes ins Auge, und das halte ich für sehr problematisch."
"10","Ich will daran erinnern, dass am Montag dieser Woche vor 30 Jahren die Menschen in Leipzig zum ersten Mal aus der Kirche heraus und auf die Straße gegangen sind."
"11"," Es hat dann vier Wochen gedauert, bis die friedliche Revolution am 9."
"12"," Oktober im Grunde überall in der DDR Fahrt aufgenommen hat."
"13"," Ich muss sagen, es ist sehr unverständlich für mich, dass ich in dem Haushaltsentwurf lesen muss, dass die Mittel für die Bundesstiftung Aufarbeitung, eine Bundesstiftung, um 1 Million Euro gekürzt werden sollen."
"14"," Wir hatten in den letzten Haushaltsberatungen etwas anderes vereinbart."
"15"," Wir hatten vereinbart, zumindest für die beiden Jubiläumsjahre jeweils 1 Million Euro draufzulegen und darüber zu reden, wie die Bundesstiftung fortentwickelt werden kann."
"16"," Nun fehlt das Geld hier im Etat."
"17","Ob ich da an ein Versehen glaube, weiB ich nicht."
"18"," Auf jeden Fall gehört das verändert."
"19"," Ich finde, das ist echt eine Sauerei — um das deutlich zu sagen."
"20"," Erst einmal ist das ein Haushalt der BKM, und wie das in der Regierung abgeklärt worden ist, ist etwas anderes."
"21"," Schöne Worte sind jedenfalls nicht ausreichend."
"22"," Vielmehr ist es wichtig, dass auch entsprechende Mittel im Haushalt vorgesehen sind."
"23","Der Bereich Kultur und Medien hat ja zu Recht seinen Platz in der Generaldebatte; denn man muss sagen:"
"24"," Kunst und Kultur, das Wissen, woher wir kommen, wo wir heute sind, wie wir unsere Umgebung gestalten, die Auseinandersetzung mit der Vergangenheit, mit der Gegenwart und mit der Zukunft und auch das Lernen daraus, das Verständnis und die Vielfalt der Menschen finden in unseren Regionen statt und prägen Menschen und Gesellschaft."
"25"," Kunst und Kultur sind wesentliche Lebenselixiere für uns Menschen und die gesamte Gesellschaft."
"26"," Wenn wir uns dessen bewusst sind, folgt daraus eigentlich die nächste Frage:"
"27"," Für wen machen wir denn Kunst und Kultur? Für die Menschen, die in den Zentren leben, für die Touristen, die herkommen, weil sie von den kulturellen Zentren angezogen werden? Ja klar, das ist cool, das ist toll."
"28"," Es braucht diese Leuchttürme der Kultur und eine Vielfalt der Stadtkultur — aber eben nicht nur."
"29"," Vielmehr braucht es jetzt und in der Zukunft eben auch in der Kultur ein Selbstverständnis wie im Sport, bei dem wir selbstverständlich sagen, dass es den Spitzen- und den Breitensport geben muss."
"30"," Wir brauchen Kunst und Kultur auch in der Fläche."
"31"," Ich will die Frage ganz offen stellen, die ja unter der Hand von vielen diskutiert wird:"
"32"," Brauchen wir ein zusätzliches neues Museum der Moderne? Es wäre cool, es wäre toll, wenn wir es hätten."
"33"," Aber wenn das zulasten von allen anderen Projekten geht, dann möchte ich die Regierung wirklich bitten, zu überlegen, ob man da nicht Begrenzungen der Ausgaben einführt, und dann darüber nachzudenken, wie das in die Fläche gegeben werden kann; denn wir sind ein Land, das seit Jahrhunderten und Jahrtausenden Kunst und Kultur, große und bedeutsame nationale Orte und Bewegungen in der Fläche pflegt."
"34"," Das Geld dafür reicht schon lange nicht mehr.
 Vizepräsident Wolfgang "
