"","V1"
"1",""
"2"," Der nächste Redner:"
"3"," der Kollege Dr."
"4"," Jens Zimmermann, SPD-Fraktion."
"5"," Dr."
"6"," Jens Zimmermann:"
"7","Herr Präsident! Meine Damen und Herren! Das ist eine bekannte Staffel, die mittlerweile quasi als Fortsetzung kommt:"
"8"," smarte Überschriften für schlanke Anträge."
"9"," Liebe Kolleginnen und Kollegen der FDP - es sind keine Kolleginnen von Ihnen da, also:"
"10"," liebe Kollegen -, Sie kommen diese Woche mit einer ganzen Reihe von Anträgen, alles unter einer großen Überschrift."
"11"," Das ist erst einmal eine gute Idee."
"12"," Ich habe mich gefragt:"
"13"," Wie schaffen Sie es eigentlich — wer ist da so fleißig? —, so viele Anträge zu produzieren? Haben Sie quasi ein internes Digitalministerium? Aber man stellt bei Ihren Anträgen immer wieder fest:"
"14"," Alles schon mal da gewesen, nicht wirklich viel Neues drin, im Prinzip immer nur ein neuer Mix aus bekannten Forderungen."
"15"," Ich will aber auch sagen:"
"16"," Ganz viele Forderungen sind dabei, denen wir uns auch anschließen, viele vernünftige Forderungen sind mit drin."
"17"," — Da können Sie sich gerne selbst beklatschen."
"18"," — Aber wir wollen ja hier vorankommen."
"19"," Deswegen hilft es nichts, wenn wir alle vier Wochen die gleichen Anträge nur mit einer neuen Überschrift von Ihnen präsentiert bekommen."
"20","Weil Sie das Thema Frequenzen angesprochen haben:"
"21"," Da ist Ihr Antrag irgendwie widersprüchlich."
"22"," Auf der einen Seite dürfen diese Frequenzauktionen um Gottes Willen nicht zu viel erlösen."
"23"," Gleichzeitig haben Sie jede Menge Vorschläge, wofür die Erlöse ausgegeben werden sollen, vor allem — das ist Ihr einziger Vortrag zum Thema Breitbandinfrastruktur — möchten Sie, dass Gutscheine verteilt werden."
"24"," Das ist ein System, das es gibt; aber das ist jetzt auch nicht wirklich ein Durchbruch."
"25"," Eigentlich wollen Sie ja gar nicht, dass mit den Auktionen Geld eingenommen wird."
"26"," Man muss natürlich auch sagen:"
"27"," DieDr."
"28"," Jens ZimmermannErlése der Frequenzauktion flieBen in den Digitalpakt."
"29"," Wo investieren wir? Das geht doch komplett in die Infrastruktur."
"30"," Sie werden mir zustimmen, dass digitale Infrastruktur in den Schulen genau im Sinne Ihres Antrags ist, meine Damen und Herren von der FDP."
"31"," Sie müssen sich anschauen, was die Bundesregierung und die Fraktionen schon gemeinsam auf den Weg gebracht haben mit der KI-Strategie, mit der Umsetzungsstrategie Digitalisierung, mit der Blockchain-Strategie."
"32"," Sie sprechen zu Recht das Thema Fachkräfteweiterbildung an."
"33"," Aber eine Lösung, was eigentlich getan werden soll, präsentieren Sie in Ihrem Antrag nicht."
"34"," Wir haben Hubertus Heil in der Debatte zuvor gehört:"
"35"," Wir haben eine Nationale Weiterbildungsstrategie."
"36"," Wir arbeiten an dem Arbeit-von-morgen-Gesetz, das genau die wirtschaftlich schwierige Situation adressiert und die Frage stellt:"
"37"," Wie können wir da für die Digitalisierung etwas herausholen, nämlich zusätzliche Fachkräfte? Das alles machen diese Bundesregierung und die Koalition bereits, und das geht, muss ich wirklich sagen, weiter als alles das, was in Ihrem Antrag steht, meine Damen und Herren von der FDP."
"38"," Worüber ich mich wirklich gewundert habe:"
"39"," In Ihrem Antrag stehen viele handwerklich vernünftige Dinge, aber wir reden doch über Industrie 4."
"40","0, und bei Industrie 4."
"41","0 sind der Kern der ganzen Geschichte die Daten, der Umgang mit den Daten."
"42"," Ja, Sie haben etwa über Schnittstellen und über Standards geschrieben; aber das ist ja so klein, das ist ja mikroskopisch in diesem Antrag."
"43"," Dabei sind Daten doch der Kern der Sache."
"44"," Entscheidend dafür, ob wir bei Industrie 4."
"45","0 erfolgreich sind, ist doch, dass wir den großen Datenschatz, den vor allem der Mittelstand in Deutschland aktuell hat, gemeinsam heben."
"46"," Einfach nur in einen Antrag zu schreiben, wir müssen die DSGVO schleifen, das ist irgendwie schachbrettartig, meine Damen und Herren von der FDP."
"47","Wenn ich mir also Ihren Antrag anschaue, dann muss ich sagen:"
"48"," Ich freue mich schon auf die Debatte morgen; da kommt ja noch mal ein ganzer Stoß von Anträgen von Ihnen."
"49"," Ich hoffe, dass die KI, die bei Ihnen die Anträge zusammenstellt, da ein bisschen kreativer war."
"50","Für die SPD kann ich ganz klar sagen:"
"51"," Es ist wichtig, dass wir diesen Wandel in der Industriegesellschaft fair gestalten und dass wir ihn auch im Sinne der Beschäftigten gestalten."
"52"," Davon, meine Damen und Herren von der FDP, ist in Ihrem Antrag erst recht nichts zu sehen."
"53","Herzlichen Dank."
"54"," Vizepräsident Dr.
 Hans-Peter "
