"","V1"
"1",""
"2"," Für die Fraktion Die Linke hat das Wort die Kollegin Ingrid Remmers."
"3","Ingrid Remmers:"
"4"," Herr Präsident! Kolleginnen und Kollegen! Liebe Zuhörende! Außer der AfD wissen inzwischen alle, dass diefortschreitende Klimaerwärmung ein Umdenken erfordert:"
"5"," In Politik, Wirtschaft und Gesellschaft."
"6"," Was aber macht unsere Bundesregierung? Sie schnürt ein Klimapäckchen, das in keiner Weise den aktuellen Herausforderungen entspricht."
"7","Als Linke kämpfen wir für Klimagerechtigkeit."
"8","Ingrid RemmersWas heißt das im Verkehr? Das heißt vor allem, die Menschen zum Umstieg auf klimafreundliche Verkehrsmittel zu bewegen und dabei niemanden von Mobilität auszuschließen."
"9"," Sie aber trauen sich in Ihrem Klimapäckchen nur Minierhöhungen der Spritpreise zu."
"10"," Das milliardenschwere Dieselprivileg wollen Sie aber erhalten."
"11"," Wofür eigentlich, wenn doch sowieso ein Wechsel des Antriebs ansteht und ja auch bereits angelaufen ist?An den Bereich Straßenbau wollen Sie gar nicht heran."
"12"," Wir brauchen dringend ein Umsteuern der Investitionen weg von der Straße hin zur Schiene."
"13"," Dabei müsste zunächst mal der Bundesverkehrswegeplan gestoppt werden, der den Bau von immer neuen Straßen noch bis 2030 festschreibt."
"14"," Dieser Plan ist auch längst von der Realität überholt und damit retro."
"15"," Doch nicht mal ein Tempolimit trauen Sie sich zu."
"16"," Ein Tempolimit ist eine schnelle, einfache, wirkungsvolle und kostenlose Maßnahme zur Verbrauchsminderung und zur Erhöhung der Verkehrssicherheit."
"17"," Sie dagegen zeigen nur, dass Sie gar nichts verstanden haben."
"18"," Sie wollen offenbar weiter mit Vollgas in die Klimakrise rasen."
"19"," Ebenso fehlt Ihnen auch die klare Perspektive dafür, dass wir kleinere, leichtere und verbrauchsärmere Fahrzeuge brauchen."
"20"," Wir können es uns doch nicht leisten, die knappen erneuerbaren Energien in Elektro-SUV zu verballern."
"21"," Und sorgen Sie endlich für die nötige Infrastruktur für E-Fahrzeuge sowie für die Änderung des Wohneigentums- und Mietrechts, die Sie schon längst versprochen haben."
"22"," Dann kann auch 2030 endlich Schluss sein mit dem Verbrennungsmotor."
"23"," Kolleginnen und Kollegen, diese Große Koalition hat abgewirtschaftet, auch in dieser Frage."
"24"," Sie verspielen die Zukunft unseres Landes, weil sich die Klimakrise weiter vertieft, weil Sie es nicht schaffen, der Autoindustrie und dem Mobilitätssektor die notwendigen Perspektiven zu geben, und weil Sie die Menschen in den abgehängten Regionen ohne Perspektive sitzen lassen und Hundertausende von guten Arbeitsplätzen gefährden."
"25"," Ihre Politik wird verheerende Strukturbrüche zur Folge haben."
"26"," Herr Scheuer, Sie und mit Ihnen diese Bundesregierung haben angesichts dieser Klimakrise und ihrer Ergebnisse einfach fertig."
"27"," Treten Sie endlich zurück."
"28"," Das ist längst überfällig."
"29"," Vizepräsident Dr.
 Hans-Peter "
