"","V1"
"1",""
"2"," Alle übrigen Reden zu diesem Tagesordnungspunkt gehen zu Protokoll”)."
"3","Ich schließe die Aussprache."
"4","Interfraktionell wird Überweisung der Vorlagen auf den Drucksachen 19/13960 und 19/14095 an die in der Tagesordnung aufgeführten Ausschüsse vorgeschlagen."
"5"," Sind Sie damit einverstanden? — Das ist der Fall."
"6"," Dann verfahren wir so."
"7","Ich rufe die Tagesordnungspunkte 26 a bis 26 c sowie Zusatzpunkte 14 und 15 auf:"
"8","26 a) Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Regelung der Wertgrenze für die Nichtzulassungsbeschwerde in Zivilsachen, zum Ausbau der Spezialisierung bei den Gerichten sowie zur Änderung weiterer zivilprozessrechtlicher VorschriftenDrucksache 19/13828Überweisungsvorschlag:"
"9"," Ausschuss für Recht und VerbraucherschutzbSaBeratung des Antrags der Abgeordneten Katja Keul, Dr."
"10"," Manuela Rottmann, Luise Amtsberg, weiterer Abgeordneter und der Fraktion BUNDNIS 90/DIE GRUNEND Anlage 16Vizepräsident Dr."
"11"," Hans-Peter Friedrich Zivilprozess im 21."
"12"," Jahrhundert — Verfahren und Abläufe effektiv gestaltenDrucksache 19/14028Überweisungsvorschla; Ausschuss für Recht a Verbraucherschutzc) Beratung des Antrags der Abgeordneten Dr."
"13"," Manuela Rottmann, Katja Keul, Oliver Krischer, weiterer Abgeordneter und der Fraktion BUNDNIS 90/DIE GRUNENZivilprozess im 21."
"14"," Jahrhundert — Strategischer Verhinderung der Revision entgegenwirkenDrucksache 19/14027Uberweisungsvorschlag:"
"15"," Ausschuss für Recht und Verbraucherschutz ZP 14 iz des Antrags der Abgeordneten Stephan Thom Katrin Helling-Plahr, Grigorios Aggelidis, weiterer Abgeordneter und der Fraktion der FDPZivilprozesse modernisieren — Für ein leistungs- und wettbewerbsfähiges VerfahrensrechtDrucksache 19/14037Überweisungsvorschla; Ausschuss für Recht und VerbraucherschutzZP 15 Beratung des Antrags der Abgeordneten Katrin Helling-Plahr, Stephan Thomae, Grigorios Aggelidis, weiterer Abgeordneter und der Fraktion der FDPATi nht 1 lL qauch bei kleinen Streitwerten zulassen - Wertgrenze bei der wieder abschaf5fen Drucksache 19/14038Überweisungsvorschla; Ausschuss für Recht an Verbraucherschutz Interfraktionell sind für die Aussprache 27 Minuten vereinbart."
"16"," — Es gibt keinen Widerspruch."
"17"," Dann ist das so beschlossen."
"18","Ich eröffne die Aussprache."
"19"," Es beginnt für die SPDFraktion der Kollege Dr."
"20"," Johannes Fechner."
"21"," Dr."
"22"," Johannes Fechner:"
"23","Herr Präsident! Liebe Kolleginnen und Kollegen! Zuhörer auf den Tribünen haben wir keine mehr."
"24"," Sehr geehrte BGH-Richterinnen und BGH-Richter, die jetzt wahrscheinlich in Karlsruhe vor den Bildschirmen sitzen und sich diese Debatte zu diesem wichtigen Gesetzentwurf live anschauen! — Wahrscheinlich, ja."
"25"," — Seit 2002 haben wir bekanntlich die Regelung, dass Beschwerden gegen die Nichtzulassung der Revision zum BGH durch Berufungsgerichte nur möglich sind, wenn das jeweilige Verfahren einen Beschwerdewert von mehr als 20 000 Euro hat."
"26"," Schon mehrfach haben wir diese Regelung verlängert und dabei zeitlich befristet."
"27","Um es klar zu sagen:"
"28"," Wir brauchen jetzt eine Dauerlösung, und die schaffen wir mit diesem Gesetzentwurf."
"29"," Es muss auf Dauer gesichert sein, dass der BGH nicht überlastet ist, damit die höchstrichterlichen Urteile zeitnah ergehen."
"30"," Deswegen ist das eine sehr gute Regelung, die wir heute hier vorliegen haben."
"31","Warum brauchen wir eine solche Beschränkung? Die für Zivilsachen zuständigen BGH-Richter sind erheblich überlastet."
"32"," 2018 wurden rund 3 600 Nichtzulassungsbeschwerden eingereicht, und wenn wir diese Regelung zur Wertgrenze jetzt nicht verlängern würden, dann hätten wir noch mehr solcher Verfahren und erhebliche Überlastungen für den BGH."
"33"," Wichtige Grundsatzurteile würden nicht zeitnah ergehen, und damit würden wichtige Rechtsfragen nicht beantwortet werden."
"34","Daneben werden wir mit diesem Gesetz die Spezialisierung der Gerichte vorantreiben."
"35"," Wir wollen, dass die Richter, die sich auf ein Rechtsgebiet spezialisiert haben, sich dort gut auskennen, Erfahrungen haben und kompetent sind, die entsprechenden Fälle entscheiden."
"36"," Das wird die Qualität der Rechtsprechung steigern und dazu führen, dass die Verfahren beschleunigt werden."
"37"," Schließlich sorgen wir mit vielen weiteren Regelungen im Gesetzentwurf dafür, dass Zivilprozesse effektiver werden — zum Beispiel werden Vergleichsabschlüsse vereinfacht —, ohne dass das mit Nachteilen für den Rechtsschutz der Bürgerinnen und Bürger einhergehen würde."
"38","Liebe Kolleginnen und Kollegen, Sie sehen, das ist ein guter Gesetzentwurf."
"39"," Wir vermeiden eine Überlastung des BGH und beschleunigen die Zivilprozesse, ohne dass wir dabei Recht keiten beschneiden."
"40"," Stimmen wir also diesem Gesetzentwurf zu!Liebe Kolleginnen und Kollegen, wir befinden uns ja in der langen Nacht der Rechtspolitik mit fünf Tagesordnungspunkten zu diesem Bereich, und bei keinem einzigen dieser Tagesordnungspunkte war der Vorsitzende des Rechtsausschusses anwesend."
"41"," Ich finde, das geht nicht; das ist einfach unmöglich."
"42"," Diese Mischung aus Faulheit und Desinteresse zeigt, dass es dem Herrn Brandner seinem Schwerpunkt nach mehr um Hetze gegen Minderheiten als um die politische Sacharbeit hier geht."
"43"," Das will ich in aller Deutlichkeit hier so sagen."
"44"," Bei fünf Tagesordnungspunkten schwänzt er die rechtspolitischen Debatten."
"45"," Das geht nicht."
"46","Dr."
"47"," Johannes FechnerVizepräsident Dr.
 Hans-Peter "
