"","V1"
"1",""
"2"," Der Kollege Jens Maier hat das Wort für die AfD-Fraktion."
"3","Jens Maier:"
"4"," Die letzte Rede."
"5"," Sehr geehrter Herr Präsident! Meine Damen und Herren! Es ist beschämend, dass ein Gesetzentwurf dieser Tragweite mitten in der Nacht quasi an der Öffentlichkeit vorbei Eingang in die Parlamentsdebatte gefunden hat."
"6"," Es geht in dem Gesetzentwurf der Bundesregierung in der Hauptsache darum, welche Möglichkeiten ein Bürger hat, in Zivilsachen an das oberste Zivilgericht zu kommen."
"7"," Es geht um effektiven Rechtsschutz, eine Säule des Rechtsstaates."
"8"," Darüber wird hier mitten in der Nacht debattiert."
"9","Weiter beschämend ist die Fantasielosigkeit und mangelnde Kreativität, die dem Gesetzentwurf immanent ist."
"10"," Eine mehrmals verlängerte Frist der provisorischen Regelung soll nun zur endgültigen Lösung gemacht werden."
"11"," Der Beschwerdewert für die Nichtzulassungsbeschwerde zum BGH lag bei mehr als 20 000 Euro."
"12"," Das soll weiterhin so bleiben."
"13"," — Das ist ja toll! Niemand kann einem die Zahl von 20 000 erklären."
"14"," Warum 20 000? Warum nicht 30 000 oder 10 000? Diese Zahl ist völlig willkürlich gegriffen."
"15"," Weil man sich in den Jahren der ständigen Verlängerung der Frist der provisorischen Lösung daran gewöhnt hat, will man offenbar an den 20 000 Euro festhalten."
"16"," Dass Rechtsstreitigkeiten mit geringerem Streitwert genauso das Potenzial in sich tragen können, eine Einheitlichkeit der Rechtsprechung bei bestimmten Fragen herzustellenbzw."
"17"," der Rechtsfortbildung zu dienen, ist offensichtlich."
"18"," Über die Wertgrenze den Weg hin zum BGH abzuschneiden, erscheint vor diesem Hintergrund als unangemessen und hat mit effektivem Rechtsschutz nichts zu tun."
"19","Sie führt zu einer Entlastung des BGH, der Birger fallt hinten runter."
"20","Bürgerfreundlich wäre es, wenn man das Berufungsverfahren noch einmal auf den Prüfstand stellen und die Möglichkeiten dort nutzen würde."
"21"," Ich spiele hier insbesondere auf den $ 522 Absatz 2 ZPO an, der es ermöglicht, eine Berufung ohne mündliche Verhandlung durch Beschluss zurückzuweisen."
"22","Ich kann mich noch an die Zeit erinnern, in der das alte Berufungsrecht galt; das war vor 2002."
"23"," Da war die mündliche Verhandlung obligatorisch, und der Einzelrichter der Berufungskammer wurde nur mit Zustimmung der Parteien tätig."
"24"," Zu meiner Zeit am Landgericht wurden sehr viele Fälle durch Berufungsrücknahme oder Vergleich erledigt."
"25","Es macht für den Bürger und für das Erscheinungsbild der Justiz im Hinblick auf die Akzeptanz von Entscheidungen einen Unterschied, ob ich als Bürger im schriftlichen Verfahren einen Hinweisbeschluss, also ein Stück Papier, erhalte, in dem zur Berufungsrücknahme geraten wird, oder ob dieser Rat mündlich von einer Kammer erteilt wird, besetzt mit drei Richtern, die einem Auge in Auge ihre Gründe erklären."
"26"," Bei der Expertenanhörung im Rechtsausschuss im Mai 2018 wurde von Dr."
"27"," Greger, einem ehemaligen BGH-Richter, für eine Aufhebung des $ 522 Absatz 2 und Absatz 3 mit der Begründung plädiert, dass diese Regelung zu einer Zunahme unbegründeter Nichtzulassungsbeschwerden geführt hätte."
"28","Über den Weg eines verbesserten Berufungsverfahrens lassen sich demnach viele unbegründete Nichtzulassungsbeschwerden vermeiden."
"29"," Das könnte insgesamt, und zwar wertunabhängig, zu einer Reduktion der Zahl der Verfahren beim BGH führen."
"30"," Das müssen wir im Rechtsausschuss noch weiter erörtern."
"31","Vielen Dank und gute Nacht."
"32","Vizepräsident Dr.
 Hans-Peter "
