"","V1"
"1",""
"2","Vielen Dank, Herr Kollege Maier."
"3"," — Die Kolleginnen und Kollegen Katrin Helling-Plahr, FDP-Fraktion, Niema Movassat, Die Linke, Katja Keul, Bündnis 90/Die Grü Vizepräsident Wolfgang Kubickinen, Esther Dilcher, SPD-Fraktion, und Dr."
"4"," Volker Ullrich, CDU/CSU-Fraktion, haben ihre Reden zu Protokoll gegeben."
"5","”Damit schließe ich die Aussprache."
"6","Wir kommen zur Abstimmung über den vom Bundesrat eingebrachten Gesetzentwurf zur Änderung des Deutschen Richtergesetzes."
"7"," Der Ausschuss für Recht und Verbraucherschutz empfiehlt in seiner Beschlussempfehlung auf Drucksache 19/13617, den Gesetzentwurf des Bundesrates auf Drucksache 19/8581 in der Ausschussfassung anzunehmen."
"8","Hierzu liegt ein Änderungsantrag der Fraktion Bündnis 90/Die Grünen auf Drucksache 19/14099 vor, über den wir zuerst abstimmen."
"9"," Wer stimmt für diesen Änderungsantrag? — Wer stimmt dagegen? -— Wer enthält sich? — Dann ist der Änderungsantrag bei Enthaltung der FDPFraktion gegen die Stimmen von Bündnis 90/Die Grünen und der Linken mit den Stimmen von CDU/CSU-, SPDFraktion und der Fraktion der AfD abgelehnt."
"10","Ich bitte nun diejenigen, die dem Gesetzentwurf in der Ausschussfassung zustimmen wollen, um das Handzeichen."
"11"," — Wer stimmt dagegen? — Enthaltungen? — Keine."
"12"," Dann ist dieser Gesetzentwurf in zweiter Beratung angenommen."
"13","Dritte Beratungund Schlussabstimmung."
"14"," Ich bitte diejenigen, die dem Gesetzentwurf zustimmen wollen, sich zu erheben."
"15"," — Wer stimmt dagegen? — Enthaltungen? — Keine."
"16"," Mit den Stimmen des gesamten Hauses ist der Gesetzentwurf angenommen."
"17","Ich rufe den Tagesordnungspunkt 23 auf:"
"18","Beratung des Antrags der Abgeordneten Luise Amtsberg, Agnieszka Brugger, Omid Nouripour, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNENVerantwortung anerkennen - Gruppenverfahren zur Aufnahme afghanischer Ortskräfte einführenDrucksache 19/9274Überweisungsvorschlag:"
"19","Ausschuss für Inneres und HeimatAuswärtiger AusschussAusschuss für Recht und Verbraucherschutz VerteidigungsausschussAusschuss für Menschenrechte und humanitäre HilfeNach einer interfraktionellen Vereinbarung sind für dieAussprache 38 Minuten vorgesehen."
"20"," — Ich höre keinen Widerspruch."
"21"," Dann ist das so beschlossen."
"22","Ich eröffne die Aussprache."
"23"," Bevor ich der Kollegin Luise Amtsberg, die ich sehr schätze, das Wort erteile — wir hatten schon Gelegenheit, gemeinsam den Landtag von Schleswig-Holstein zu beglücken -, gratuliere ich Frau Kollegin Amtsberg zu ihrem heutigen GeburtstagD Anlage 12 recht herzlich."
"24"," 40 Minuten haben Sie schon ein neues Lebensjahr."
"25","Sie haben jetzt das Wort."
"26"," Luise Amtsberg:"
"27","Vielen Dank."
"28"," — Herr Prasident! Liebe Kolleginnen und Kollegen! Wir alle profitieren davon, wenn sich afghanische Ortskrafte in den Dienst der Bundeswehr und deutscher Ministerien stellen, um deren Arbeit vor Ort zu ermöglichen."
"29"," Gerade die Bundeswehr ist auf die Orts- und Sprachkenntnisse dieser Mitarbeiterinnen und Mitarbeiter angewiesen."
"30"," Wenn diese Menschen und deren Familienangehörige aufgrund ihrer Arbeit für deutsche Institutionen vor Ort dann aber von den Taliban oder vom IS bedroht werden, dann wird es leider etwas leise um das Thema „Solidarität und verlässliche Partnerschaft“."
"31"," Die Chancen für bedrohte afghanische Ortskräfte, in Deutschland aufgenommen zu werden, stehen nämlich nicht gut."
"32"," 2017 wurden nur drei afghanische Ortskräfte über das sogenannte Ortskräfteverfahren aufgenommen, 2018 waren es gar keine."
"33","Das liegt mitnichten daran, dass sich die Sicherheitslage in Afghanistan verbessert hat."
"34"," Nein, das Verfahren ist unter anderem deswegen zum Erliegen gekommen, weil die Hürden zu hoch sind; denn nach dem Status quo muss die afghanische Ortskraft zunächst erst mal nachweisen, dass sie akut und über das normale Maß hinaus gefährdet ist."
"35"," Bei Drohbriefen der Taliban hat man vielleicht noch gute Chancen, die deutschen Behörden von einer Bedrohung zu überzeugen."
"36"," Bei Einschüchterungsbesuchen, bei mündlichen Drohungen auf der Straße oder bei Bedrohungen mit Waffen ist der Nachweis im Nachhinein meist gar nicht möglich."
"37"," Die generelle Gefahr, die von Islamisten für afghanische Ortskräfte ausgeht, lässt sich aber nicht abstreiten."
"38"," Denn eines ist doch völlig klar:"
"39"," Wenn die Gefahr für deutsche Soldaten und Mitarbeitende deutscher Institutionen wächst, dann wächst sie auch für die Ortskräfte."
"40"," Der Wehrbeauftragte des Bundes sagte jüngst, dass die Taliban momentan alle internationalen Akteure verstärkt ins Visier nehmen."
"41"," Bundespolizisten — das wissen Sie — mussten nach dem Anschlag auf das „Green Village“ aus Kabul ausgeflogen werden, weil die Sicherheitslage zu prekär war."
"42","Die afghanischen Ortskräfte, meine Damen und Herren, sind — und das kommt erschwerend hinzu - in besonderem Maße exponiert und den Anfeindungen von Terroristen ausgesetzt."
"43"," Sie gelten den Taliban als Kollaborateure und Verräter, und da sie als Einheimische in der Regel nicht in den stark abgesicherten Militärcamps leben, sind sie noch schutzloser und werden noch leichter Opfer von Übergriffen."
"44","Luise AmtsbergWegen dieser generellen Gefährdungslage fordern wir mit diesem Antrag ein Gruppenverfahren zur Aufnahme afghanischer Ortskräfte."
"45"," Das Gruppenverfahren soll es den Betroffenen erleichtern, den Beweis für eine latente oder akute Gefährdung anzutreten."
"46"," Es soll aber auch das äußerst schwierige und oftmals gefährliche Visaverfahren erleichtern; denn momentan können die Menschen wegen der zerstörten Visaabteilung der deutschen Botschaft Visaanträge nicht mehr in Kabul stellen, sondern sie müssen nach Islamabad oder Neu-Delhi, und auch für diese Länder brauchen sie Visa."
"47","Außerdem müssen die Menschen die höchstgefährliche Reise in die entsprechende Botschaft, vorbei an den mobilen Checkpoints der Taliban, überhaupt erst einmal überleben."
"48"," Es kann im Übrigen auch nicht sein, dass die afghanischen Ortskräfte — das kommt noch dazu —, wenn sie über das Verfahren Schutz in Deutschland suchen, hohe finanzielle Kosten tragen müssen."
"49"," Auch das ist ein Hinderungsgrund."
"50","Ich will Ihren Bedenken gegen ein solches Gruppenverfahren gleich entgegenwirken."
"51"," Dieses Gruppenverfahren sorgt mitnichten dafür, dass die Bundeswehr zum „Durchlauferhitzer“ von Ausreisewilligen wird, wie man es hier ab und zu hört."
"52","Erstens."
"53"," Es kann nicht jede beliebige Person einfach für die Bundeswehr arbeiten, weil es natürlich Einstellungsvoraussetzungen und auch Sicherheitsüberprüfungen gibt."
"54"," Zweitens."
"55"," Wenn in einem Einzelfall ganz offensichtlich keine Bedrohungslage vorliegt, was durch die Bundeswehr substantüert darzulegen wäre, kann die Aufnahme auch abgelehnt werden."
"56","Ein Gruppenverfahren bedeutet, eine kleine, stark individualisierte Gruppe von Menschen auf möglichst unbürokratischem Weg in Sicherheit zu bringen, und ich denke, das ist das, was wir uns auch als Ziel setzen sollten."
"57"," Gerade auch mit Blick auf die Bundeswehr und die vielen Menschen, die mit Ortskräften vor Ort zusammengearbeitet haben und sich ausdrücklich für diese Sache aussprechen, bitte ich Sie wirklich inständig darum, diesen Menschen Gehör zu schenken, im Ausschuss weiter zu beraten, wie wir das am besten organisieren können, und mit uns gemeinsam hier einen Schritt in die richtige Richtung zu gehen."
"58","Herzlichen Dank.
Vizepräsident Wolfgang "
