"","V1"
"1",""
"2","Vielen Dank, Herr Kollege Dr."
"3"," Espendiller."
"4"," — Als nächster Redner hat für die SPD-Fraktion der Kollege Rene Röspel das Wort."
"5"," René Rospel:"
"6","Herr Präsident! Meine sehr verehrten Damen und Herren! Wir behandeln jetzt seit einigen Tagen eine ganze Reihe von Anträgen der FDP unter dem Stichwort „Smart Germany“, gleich zwei vom Vortag, und insgesamt sind es, glaube ich, 25 Anträge."
"7"," Ich finde, man hätte da einiges zusammenfassen können; das wäre sicherlich kompakter möglich gewesen."
"8"," Aber ich glaube, darum geht es Ihnen gar nicht, sondern es geht Ihnen um Profilierung in der Opposition."
"9"," Das mag okay sein."
"10"," Aber ich hatte beim Lesen ein bisschen den Eindruck, Sie haben da irgendeinen Fleißigen — es mag auch künstliche Intelligenz sein -,Rene Röspelauf den Sie angewiesen sind in dieser Frage, der sich mal Studien anguckt, Ergebnisse von Thinktanks, und dann das, was man mal so als Forderung in den Deutschen Bundestag einbringen kann, einfach in diese Anträge reinschreibt."
"11"," Ich glaube, das ist nicht so richtig gute Oppositionsarbeit, auch wenn vieles davon sicherlich lesenswert und auch durchaus nachdenkenswert ist."
"12"," Wir haben aber an Ihrem Antrag zur Quantentechnologie gesehen, dass da auch Scheuklappen im Spiel sind."
"13"," Denn diesen Antrag hatten wir im Ausschuss schon sehr ausführlich behandelt, und dabei kam ziemlich deutlich heraus, was die Bundesregierung schon alles macht:"
"14"," Seit 2015 wird an Kryptografieverfahren gearbeitet, von 2018 bis 2022 werden mehr als 650 Millionen Euro für dieses Thema verausgabt."
"15"," Alle, die in der Ausschusssitzung dabei waren, haben merken können, dass es einen Aha-Effekt bei der FDP gab, als man gesehen hat, was alles von dem Antrag und den Forderungen, die die FDP darin erhebt, eigentlich schon umgesetzt wird."
"16"," Vielleicht wäre es deswegen sinnvoll, nicht nur mal schnell aufzuschreiben, was andere für sinnvoll halten oder denken, sondern auch wirklich zu schauen, wie das bislang umgesetzt wird."
"17"," Der zweite Antrag, auf den ich mich jetzt in der Nacht in aller Kürze beziehen will, betrifft KI und Schule."
"18"," Auch in diesem Antrag steht eine Menge, worüber man sich Gedanken machen kann und muss."
"19"," Deswegen finde ich es bedauerlich, wie wir mit solchen essenziellen Fragen wie dem Umgang mit den Daten von Schülern und Schülerinnen umgehen."
"20"," Deswegen haben wir doch alle gemeinschaftlich vor etwa fast genau einem Jahr eine Enquete-Kommission eingerichtet:"
"21"," um uns mit genau solchen Fragen interfraktionell auseinanderzusetzen und dem Gesetzgeber möglichst gute Empfehlungen zu geben."
"22"," Ich finde, da hätte die FDP vielleicht mal an sich halten und sich in diesen Prozess einreihen können, den wir ja gerade sehr intensiv begehen, und sie hätte sich erst mal Gedanken machen sollen:"
"23"," Macht es eigentlich Sinn, so etwas in der Schule oder in anderen Bereichen anzuwenden? Aber gut, Sie wollten sich, glaube ich, in der Opposition profilieren."
"24","Dann springe ich einfach mal von der Opposition zur Regierungsarbeit der FDP."
"25"," Ich wohne in Nordrhein-Westfalen; darüber bin ich ganz froh."
"26"," Da gibt es die FDP in Zusammenarbeit innerhalb einer Koalition."
"27"," — Nein, andere Kriterien spielen eine Rolle dafür, weshalb ich froh bin."
"28"," — In Nordrhein-Westfalen regiert eine schwarz-gelbe Koalition."
"29"," Da besetzt die FDP die Ministerien für Schule, Kinder, Familie, Wirtschaft und Digitales."
"30","Ich bin auch Vater von fast drei schulpflichtigen Kindern, und ich kann Ihnen sagen:"
"31"," Nicht einmal ein Bruchteil der Forderungen, die die FDP in ihrem Antrag gestellt hat — tibrigens an den Bund gerichtet, der gar nicht originär zuständig ist, Frau Suding; die Länder sind doch zuständig -, nichts von dem, was Sie vom Bund fordern und was eigentlich von den Ländern zu erfüllen ist, wird in Nordrhein-Westfalen von Ihren Ministern auf den Weg gebracht."
"32"," Also kann das nur Profilierung in der Opposition hier sein."
"33"," Da, wo Sie regieren, kriegen Sie es nicht hin."
"34"," Sie kriegen es nicht hin."
"35"," Ich will zum Schluss sagen:"
"36"," Es kann nicht am Geld liegen, dass Sie es in Nordrhein-Westfalen nicht hinkriegen."
"37"," Denn dank der SPD haben wir in der letzten Koalition erreicht, dass Nordrhein-Westfalen über den Länderfinanzausgleich 1,1 Milliarden Euro mehr bekommt und dass Nordrhein-Westfalen über den DigitalPakt Schule, den die SPD auf den Weg gebracht hat, 1 Milliarde Euro zur Verfügung gestellt bekommt."
"38","Also, liebe FDP:"
"39"," Sie können keine Opposition, und da, wo Sie in Verantwortung sind, versagen Sie leider gnadenlos."
"40","Das tut mir weh für die Schüler, aber es ist leider so."
"41"," Deswegen:"
"42"," Profilieren Sie sich gerne weiter in der Opposition."
"43"," Wir werden Sie an Ihrem Handeln messen."
"44"," Vielen Dank.
 Vizepräsident Wolfgang "
