"","V1"
"1",""
"2"," Vielen Dank, Sören Pellmann."
"3"," — Nächste Rednerin:"
"4"," für Bündnis 90/Die Grünen Corinna Rüffer."
"5"," Corinna Rüffer:"
"6","Sehr geehrte Präsidentin! Liebe Demokratinnen und Demokraten! Wir stellen uns jetzt einmal vor, wir hätten einen behinderten Menschen vor uns, einen jungen Menschen, vielleicht 25 Jahre alt, der mit der Bitte zur Bundesagentur für Arbeit geht:"
"7"," Ich möchte in einem ganz normalen Unternehmen beschäftigt werden."
"8"," — Wir stellen uns dann vor, was ihm geantwortet wird."
"9"," Das ist nicht etwa:"
"10"," „Welche Unterstützung brauchen Sie denn, um dieses Ziel zu erreichen?“, sondern:"
"11"," „Warum gehen Sie denn nicht in eine Werkstatt?“ Das ist, liebe Kolleginnen und Kollegen, ein Zustand, den wir so nicht akzeptieren können."
"12"," Ich glaube, wir sind uns an der Stelle auch alle einig, dass so etwas nicht passieren darf."
"13","Ich muss Ihnen aber leider sagen — es waren ja nicht alle, die heute Abend anwesend sind, am Montag bei der Anhörung -:"
"14"," Dort sind uns solche Geschichten erzählt worden."
"15"," Jeder, der in diesem Bereich arbeitet, weiß, dass es oft vorkommt, dass Leute dahin gehend beraten werden, eine Arbeit in den Werkstätten aufzunehmen."
"16","Ich erinnere noch einmal daran, wozu das Bundesteilhabegesetz auch gedacht war, was der Anspruch, was die Erwartung war und was wir auch erwarten konnten, dass nämlich die Arbeitsmarktsituation von Menschen mit Behinderung in diesem Land tatsächlich verbessert wird."
"17"," Wir können heute, nachdem das Gesetz doch einige Jahre alt ist, konstatieren, dass es leider keine solche Wirkung erzielt hat."
"18"," Die Bundesregierung leistet mit dem, was sie heute an Nachbesserungen vorlegt, dazu auch keinen wesentlichen Beitrag."
"19"," Wir müssen sagen:"
"20"," Das ist wieder einmal deutlich zu kurz gesprungen."
"21"," Schauen wir uns die Situation in Deutschland an, und bleiben wir beim Thema Arbeit:"
"22"," Es arbeiten immer mehr Menschen in Werkstätten und eben nicht weniger, wie es eigentlich der Anspruch dieser Bundesrepublik sein müsste."
"23"," Das bedeutet, dass diese Menschen für sehr wenig Geld arbeiten — im Durchschnitt für 200 Euro pro Monat — und dass sie mit sehr wenigen Perspektiven arbeiten; denn weniger als 1 Prozent der Menschen, die in diesen Werkstätten beschäftigt sind, bekommen jemals die Chance, da wieder raus auf den allgemeinen Arbeitsmarkt zu kommen."
"24","Mit dem Bundesteilhabegesetz sollten Alternativen zur Arbeit in Werkstätten geschaffen werden."
"25"," Es wurde endlich eine bundesgesetzliche Regelung für das sogenannte Budget für Arbeit umgesetzt."
"26"," Für diejenigen, die es nicht wissen:"
"27"," Das ist dazu gedacht, dass Leute, die vielleicht ein bisschen langsamer arbeiten, einen Lohnkostenzuschuss bekommen, damit sie auf dem normalen Arbeitsmarkt einen Arbeitsplatz finden."
"28"," Das ist ein super Gedanke."
"29"," Man kann das auch perfekt umsetzen."
"30"," Aber die Bundesregierung hat es leider so geregelt, dass wir heute in der Situation sind, dass es faktisch nicht mehr Budgets gibt als vor der Einführung auf bundesweiter Ebene."
"31"," Dieses Instrument funktioniert so nicht, es fliegt so nicht."
"32"," Wir brauchen an der Stelle ganz dringend Nachbesserungen, um Leuten Perspektiven zu geben, die im Moment in Werkstätten sind."
"33"," Wir haben ein anderes Instrument, das im Bundesteilhabegesetz angelegt ist, die sogenannten anderen Leistungsanbieter."
"34"," Auch dieses Instrument war dazu gedacht, Alternativen zur Werkstatt zu ermöglichen."
"35"," Man hat explizit gesagt:"
"36"," Diese Alternativen sollen möglichst betriebsnah organisiert sein, und sie sollen sich von Werkstätten in diesem Sinne auch total unterscheiden."
"37"," — Jetzt stellen wir aber fest — auch wieder bei der Anhörung amCorinna RüfferMontag; aber die Fachkundigen unter uns wussten das —:"
"38"," Es gibt in ganz Deutschland, in der gesamten Bundesrepublik 14 andere Leistungsanbieter."
"39"," Das ist unglaublich."
"40"," Und die müssen dann auch noch nach Kriterien arbeiten, die denen der Werkstätten ähneln, sodass sie sozusagen gar keine andere Leistung erbringen können."
"41"," Ein Sachverständiger hat gesagt:"
"42"," Die Idee der anderen Leistungsanbieter ist gut."
"43"," Die gesetzliche Ausformulierung scheint mir blamabel zu sein."
"44"," — Man könnte hier stundenlang weiterreden.
Vizepräsidentin Claudia "
