"","V1"
"1",""
"2"," Zu einer Zwischenbemerkung erteile ich das Wort dem Kollegen Bystron, AfD."
"3"," Petr Bystron:"
"4","Herr Schulz, es ist unsäglich, wie Sie hier einen demokratisch gewählten Kollegen aus England diffamieren."
"5"," Das ist ein Premierminister, der von seinem Volk gewählt wurde,damit er den Willen des Volkes vorbringt."
"6","Die Englander haben sich in einem Volksentscheid entschieden, diese EU zu verlassen."
"7"," Der wichtigste Grund für diese Entscheidung waren Bürokraten wie Sie in Brüssel."
"8"," Die Menschen in England haben gesagt:"
"9"," Wir möchten nicht mehr von Brüssel aus regiert werden."
"10"," Also diffamieren Sie den Premierminister nicht dafür, dass er sich dafür einsetzt, was das englische Volk will."
"11"," Das ist genau das, was Sie hier nicht tun."
"12"," Präsident Dr.
 Wolfgang "
