"","V1"
"1",""
"2","Vielen Dank, Herr Kollege Mindrup."
"3"," — Der letzte Redner zu diesem Tagesordnungspunkt ist der Kollege Mark Helfrich, CDU/CSU-Fraktion."
"4","Mark Helfrich:"
"5","Herr Präsident! Meine sehr verehrten Damen und Herren! Liebe Kolleginnen und Kollegen! Eines wird beim Lesen des AfD-Antrages, mit dem die Aufgabe aller Klimaschutz- und Energiewendeziele gefordert wird, ganz klar:"
"6"," Die AfD ist die einzige Partei im Deutschen Bundestag, die den menschengemachten Klimawandel leugnet."
"7"," Das ist erschreckend in Zeiten, in denen das Eis der Polkappen und Gletscher immer schneller an Masse verliert und in denen die Zahl der Tropenstürme dramatisch zunimmt."
"8"," Aber wir müssen gar nicht so sehr in die Ferne schauen."
"9"," Das Nahe liegt Ihnen ja vermutlich näher."
"10"," Es reicht bereits ein Blick in unsere Heimat."
"11"," Der deutsche Wald stirbt, und auch die Landwirtschaft ächzt unter Hitze und Wassermangel."
"12"," Die AfD fordert in ihrem Antrag die Rückkehr zu einer faktenbasierten Klima- und Energiepolitik."
"13"," Gerne doch! Sie sagen, der Klimawandel ist nicht menschengemacht."
"14"," Fakt ist:"
"15"," 99 Prozent der Wissenschaftlerinnen und Wissenschaftler sagen, dass der gegenwärtige Klimawandel sehr wohl von Menschen verursacht ist."
"16"," Da fragt man sich:"
"17"," Wer ist hier der klimapolitische Geisterfahrer? Ihre nächste These — es wird noch grotesker, hören Sie einmal zu! —:"
"18","Die Sonne ist schuld an der Erderwärmung."
"19","Ich bin ja schon einmal froh, dass Sie die Erderwärmung nicht leugnen; denn laut der Weltorganisation für Meteorologie gehen die letzten fünf Jahre in die Geschichte ein, nämlich als die heißesten fünf Jahre, die jemals gemessen wurden."
"20"," Fakt ist auch — da ist sich die Wissenschaft wiederum einig -:"
"21"," Die Sonne ist nicht für den Temperaturanstieg der vergangenen 50 Jahre verantwortlich."
"22"," Niemand hat da oben an der Heizung gedreht."
"23"," Der Temperaturanstieg ist auf den verstärkten Treibhauseffekt durch die Zunah Mark Helfrich me von Kohlendioxid in der Atmosphäre zurückzuführen."
"24"," Jetzt kann man sich so wie Herr Gauland hinstellen und sagen, dass Deutschland nur für 2 Prozent der weltweiten CO,-Emissionen verantwortlich ist."
"25"," Ja, das stimmt."
"26","Aber Fakt ist auch, dass wir Deutschen pro Kopf immer noch mehr CO; ausstoßen als die Chinesen."
"27"," — Hören Sie einmal die Gesamtpassage an, dann können Sie immer noch maulen! — Wenn sich alle Länder, die weniger als Deutschland emittieren, auf dasselbe Gauland’sche Scheinargument berufen, könnte der internationale Klimaschutz einpacken."
"28"," Für 40 Prozent der weltweiten CO,-Emissionen gäbe es diese billige Entschuldigung, nichts unternehmen zu müssen."
"29"," Richtig ist, dass wir die Welt nicht alleine retten können."
"30"," Das schaffen wir nur gemeinsam."
"31"," Deswegen haben sich 2015 in Paris 197 Länder auf ein globales Klimaschutzabkommen geeinigt."
"32"," Deshalb gibt es auch die gemeinsamen europäischen Energie- und Klimaschutzziele."
"33"," Auch wenn Sie von der AfD das nicht nachvollziehen können:"
"34"," Wir von der Union bekennen uns zu den nationalen, europäischen und internationalen Klimazielen."
"35","Liebe Kolleginnen und Kollegen, Deutschland hat als Industrienation eine Vorbildfunktion in der internationalen Klimapolitik."
"36"," Wir werden sehr genau beobachtet."
"37"," Deutschland muss zeigen, dass es in einem Industrieland möglich ist, Wirtschaftswachstum, Energiewende und engagierten Klimaschutz gleichzeitig zu erreichen."
"38","Wir erleben zunehmend, dass ein scheinbarer Zielkonflikt zwischen Umweltschutz und Klimaschutz aufgemacht wird."
"39"," Der Titel des AfD-Antrags ist ja der explizite Beleg dafür."
"40"," Auch wenn man sieht, wie unser Naturschutz und unser Planungsrecht Investitionen in Klimaschutz behindern, verzögern und verteuern, könnte man auf die Idee kommen, dass Klimaschutz und Umweltschutz Gegensätze sind."
"41"," Nein, sind sie natürlich nicht."
"42"," Investitionen in erneuerbare Energien, Stromnetze oder bei der Bahn dienen dem Umwelt- und am Ende sogar dem Artenschutz."
"43","Herr Kollege Krischer, Sie wissen sehr wohl, dass es nicht Herr Altmaier oder die GroKo waren, die dafür sorgen, dass Windprojekte in Deutschland in großem Umfang scheitern."
"44"," Es ist vielmehr das Problem, dass in den Bundesländern keine Flächen zur Verfügung stehen, und es ist das Problem, dass sich das Instrumentarium, das Sie seit Jahren sehr geschickt für Ihre Politik, Infrastruktur zu verhindern, nutzen, jetzt leider auch gegen die Infrastruktur der Energiewende wendet."
"45"," Deshalb müssen insbesondere die Kolleginnen und Kollegen von den Grünen Farbe bekennen, welche Prioritäten beim Umwelt- und Klimaschutz denn gelten sollen."
"46"," Wir müssen hier schnellstmöglich nachjustieren, damit wir echten Umweltschutz und Klimaschutz hinbekommen."
"47","Meine Damen und Herren, Klimaschutz und Energiepolitik brauchen ehrgeizige Ziele, erfüllbare Vorgaben, Realismus und Akzeptanz."
"48"," Der Antrag der AfD, die Klimaschutz- und Energiewendeziele aufzugeben, entspricht einer kompletten Kapitulation vor der Realität und ist im Übrigen verantwortungslos gegenüber unseren Kindern und Enkelkindern."
"49"," Ich sage:"
"50"," Nicht mit uns! Herzlichen Dank."
"51","Vizepräsident Dr.
 Hans-Peter "
