"","V1"
"1",""
"2","Vielen Dank, Frau Kollegin Stumpp."
"3"," Sie müssen kein schlechtes Gewissen haben, wenn Sie hier reden."
"4"," Das ist in diesem Hause so üblich:"
"5"," dass man ohne Gewissen redet."
"6"," Die Kollegin Ronja Kemmer, CDU/CSU-Fraktion, die Kollegin Marja-Lüsa Völlers, SPD-Fraktion, und die Kollegin Dr."
"7"," Dietlind Tiemann, CDU/CSU-Fraktion, haben ihre Reden zu Protokoll gegeben."
"8","\""Damit schließe ich die Aussprache."
"9","Interfraktionell wird Überweisung der Vorlagen auf den Drucksachen 19/14033 und 19/14034 an die in der Tagesordnung aufgeführten Ausschüsse vorgeschlagen."
"10"," Sind Sie mit den Überweisungsvorschlägen zu den Tagesordnungspunkten 18 a und Zusatzpunkt 10 einverstanden? — Ich sehe, das ist der Fall."
"11"," Dann können wir so verfahren."
"12","Tagesordnungspunkt 18 b."
"13"," Wir kommen zur Beschlussempfehlung des Ausschusses für Bildung, Forschung und Technikfolgenabschätzung zu dem Antrag der Fraktion der FDP mit dem Titel „Sichere Kryptographieverfahren für Quantencomputer entwickeln“."
"14"," Der Ausschuss empfiehlt in seiner Beschlussempfehlung auf Drucksache 19/11758, den Antrag der Fraktion der FDP auf Drucksache 19/4845 abzulehnen."
"15"," Wer stimmt für diese Beschlussempfehlung? — Wer stimmt dagegen? — Wer enthält sich? — Dann ist diese Beschlussempfehlung gegen die Stimmen der FDP bei Enthaltung der Fraktionen AfD, Bündnis 90/Die Grünen und Linke mit den Stimmen von CDU/CSU- und SPD-Fraktion angenommen."
"16","Ich rufe die Tagesordnungspunkte 17 a und 17 b sowie Zusatzpunkt 11 auf:"
"17","17 a) Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Dritten Gesetzes zur Anderung des Waffengesetzes und weiterer VorschriftenDrucksache 19/13839Uberweisungsvorschlag:"
"18","Ausschuss für Inneres und Heimat Ausschuss für Recht und Verbraucherschutz Ausschuss für Ernährung und Landwirtschaft VerteidigungsausschussD Anlage 8Vizepräsident Wolfgang Kubicki b) Beratung des Antrags der Abgeordneten Dr."
"19"," Irene Mihalic, Dr."
"20"," Konstantin von Notz, Claudia Roth, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNENTödliche Gefahr durch Schusswaffen eindämmenDrucksache 19/14092Überweisungsvorschlag:"
"21"," Ausschuss für Inneres und Heimat Sportausschuss ZP 11 Beratung des Antrags der Abgeordneten Konstantin Kuhle, Stephan Thomae, Grigorios Aggelidis, weiterer Abgeordneter und der Fraktion der FDPFreiräume für Jäger und Sportschützen — Für eine schonende Umsetzung der EU-FeuerwaffenrichtlinieDrucksache 19/14035Überweisungsvorschlag:"
"22"," Ausschuss für Inneres und Heimat Sportausschuss Nach einer interfraktionellen Vereinbarung sind für die Aussprache 38 Minuten vorgesehen."
"23"," — Ich höre keinen Widerspruch."
"24"," Dann ist das so beschlossen."
"25","Ich bitte, tatsächlich jetzt die Wiedersehensfeierlichkeiten einzustellen."
"26"," — Das gilt auch für die SPD, freundlicherweise."
"27","Ich eröffne also die Aussprache und erteile zunächst für die Bundesregierung Herrn Parlamentarischen Staatssekretär Stephan Mayer das Wort."
"28"," Stephan Mayer, Parl."
"29"," Staatssekretär beim Bundesminister des Innern, für Bau und Heimat:"
"30","Sehr geehrter Herr Präsident! Sehr verehrte Kolleginnen! Sehr geehrte Kollegen! Die Bundesregierung hat Ihnen den Entwurf eines Gesetzes zur Änderung des Waffengesetzes vorgelegt."
"31"," Mit diesem Gesetzentwurf setzen wir insbesondere die EU-Feuerwaffenrichtlinie aus dem Jahr 2017 um."
"32"," Diese EU-Feuerwaffenrichtlinie ist entstanden im Lichte der schrecklichen Terroranschläge insbesondere in Paris und in Brüssel."
"33"," Mit diesem Gesetzentwurf nehmen wir eine Eins-zu-eins-Umsetzung der EUFeuerwaffenrichtlinie vor."
"34","Um eines klar zum Ausdruck zu bringen:"
"35"," Dieser Gesetzentwurf zur dritten Novelle des Waffengesetzes richtet sich schwerpunktmäßig gegen Terroristen, schwerpunktmäßig gegen Kriminelle; es soll die illegale Beschaffung von Waffen deutlich erschwert werden."
"36"," Dieser Gesetzentwurf richtet sich nicht gegen Legalwaffenbesitzer, insbesondere nicht gegen unbescholtene Schützen, Jäger, Waffensammler, Waffenhändler."
"37","Wir nehmen selektiv Verschärfungen am Waffengesetz vor, beispielsweise um es den Sicherheitsbehörden zu erleichtern, den Lebenszyklus einer Waffe besser nachzuvollziehen."
"38"," Deshalb werden die Kennzeichnungspflichten für Waffen oder auch für wesentliche Bestandteile von Waffen erweitert."
"39"," Wir sind gerade dabei, mit den Ländern ein Nationales Waffenregister II zu schaffen, in das diese Kennzeichnungen und Dokumentationen entsprechend aufgenommen werden."
"40"," Daneben geht es darum, dass wir beispielsweise bestimmte Magazingrößen verbieten — auch in Umsetzung der EU-Feuerwaffenrichtlinie —, wenn deren Benutzung nicht erforderlich ist zur Jagd oder auch zum sportlichen Schießen."
"41","Ein weiterer wichtiger Punkt sind Bereiche, in denen sich in der Vergangenheit gezeigt hat, dass Waffen in falsche Hände geraten."
"42"," Dazu gehört beispielsweise, dass ursprünglich erlaubnisfreie Salutwaffen umgebaut werden."
"43"," Wir regeln dies derart, dass erlaubnisfreie Salutwaffen in Zukunft entweder erlaubnispflichtig oder auch in Teilen verboten werden."
"44"," Darüber hinaus führen wir für bisher erlaubnisfreie sogenannte Dekowaffen eine Registrier- und Kennzeichnungspflicht ein."
"45","Ein sehr wichtiger Punkt ist aus meiner Sicht, dass es uns mit den gefundenen gesetzlichen Regelungen gelungen ist, für die betroffenen Schützen, insbesondere die Sportschützen, sehr verträgliche Lösungen zu schaffen, was den Nachweis des Bedürfnisses anbelangt."
"46"," Wir haben festgelegt, dass jemand, der zehn Jahre aktives Mitglied in einem Schützenverein ist und damit auch deutlich unter Beweis gestellt hat, dass er nachhaltig dem Schützensport nachgeht, dann außen vor ist, was die Bedürfnisprüfung anbelangt."
"47"," Ich erachte dies als einen sehr wichtigen Fortschritt, gerade auch gegenüber den fast 2 Millionen Sportschützinnen und Sportschützen in Deutschland."
"48"," Meine sehr verehrten Damen und Herren, wir nehmen an bestimmten Stellen auch Entbürokratisierungsmaßnahmen vor."
"49"," Beispielsweise schaffen wir Rechtsklarheit dahin gehend, dass Schalldämpfer erlaubnisfrei erworben und besessen werden dürfen, also ohne zusätzliche, gesonderte Erlaubnis."
"50"," Auch was die Ausreichung von Nachtsichtgeräten anbelangt — insbesondere zur Bejagung des Schwarzwildes und zur Bekämpfung der Afrikanischen Schweinepest —, wird es in Zukunft waffenrechtlich erleichtert, diese dann auch für die jagdliche Benutzung zu verwenden."
"51","Ein dritter Punkt im Bereich Entbürokratisierung ist, dass wir die Händler und auch die Hersteller von Waffen von dem teilweise sehr komplizierten Führen von Waffenbüchern entbinden."
"52"," Dieses händische Führen der Waffenbücher wird in Zukunft durch die elektronische Ein abe in das von mir schon erwähnte Nationale Waffenregister digital ersetzt."
"53","Meine sehr verehrten Kolleginnen und Kollegen, ich bin der Überzeugung, dass dieser Gesetzentwurf insgesamt eine ausgewogene Lösung ist."
"54"," Ich weiß, dass es an der einen oder anderen Stelle insbesondere im Bereich der Betroffenenkreise die Befürchtung gibt, dass wir die Schützen und Jäger über Gebühr traktieren und drangsalieren."
"55","Ich möchte aber abschließend noch einmal darauf hinweisen:"
"56"," Wir sind aus meiner Sicht trotz des Umstandes, dass das deutsche Waffenrecht heute schon eines derParl."
"57"," Staatssekretär Stephan Mayer schärfsten Waffenrechte in Europa ist, verpflichtet, noch mehr dafür zu tun, um zu verhindern, dass Waffen in falsche Hände geraten, insbesondere dass Terroristen oder Hochkriminelle sich aufrelativ einfachem Weg illegal Waffen beschaffen können."
"58","Ich bin der festen Überzeugung, dieser Gesetzentwurf ist wohlaustariert."
"59"," Er kann an der einen oder anderen Stelle natürlich noch verbessert werden."
"60"," Das obliegt jetzt dem Parlament."
"61"," Ich darf die Kolleginnen und Kollegen abschließend aber ganz herzlich bitten, diese Verhandlungen, diese Gespräche zeitnah zu führen, weil wir insbesondere, was die Vorgaben der Umsetzung der EU-Feuerwaffenrichtlinie anbelangt, hier auch unter gewissen zeitlichen Vorgaben stehen."
"62"," Ich freue mich auf intensive, seriöse und detailreiche, aber hoffentlich dann auch zeitnahe Verhandlungen gemeinsam mit dem Parlament."
"63","Danke für die Aufmerksamkeit.
Vizepräsident Wolfgang "
