"","V1"
"1",""
"2"," Vielen Dank, Jana Schimke."
"3"," — Nächster Redner:"
"4"," für die FDP-Fraktion Johannes Vogel."
"5"," Johannes Vogel:"
"6","Liebe Frau Präsidentin! Liebe Kolleginnen und Kollegen! Die Herausforderung, über die wir heute reden — die Schwierigkeiten und auch Härten im Rentenüberleitungsprozess nach 1990 —, war nicht einfach."
"7"," Aber man muss zur politischen Ehrlichkeit sagen — das ist etwas, was wir in der ersten Lesung von Ihnen ganz anders gehört haben, liebe Kolleginnen und Kollegen von den Linken, was wir auch in der Ausschussberatung und in jeder Beratung über dieses Thema immer anders gehört haben -:"
"8"," Die Ursachen für diese Herausforderungen, Härten und Probleme liegen nicht nach 1990, sondern die liegen vor 1990, nämlich im völligen wirtschaftlichen Zusammenbruch der DDR und der Vernichtung des Altersvorsorgesystems der Bürgerinnen und Bürger, die eine Zeit in der ehemaligen DDR gelebt haben."
"9","Dass es überhaupt gelungen ist, diese große Aufgabe einer Zusammenführung von zwei Sozialsystemen zu schaffen, das ist einer gemeinsamen Leistung der Menschen in Ost und West zu verdanken, bei besonderer Leistung der Menschen in Ostdeutschland."
"10"," Wie ist das gelungen? Zum einen indem man die Einzahlungen in die Rentenversicherung der Bürgerinnen und Bürger im östlichen Teil unseres Landes höhergewertet hat als in Westdeutschland und zum anderen indem man mit Blick auf die reale wirtschaftliche Entwicklung und die Lohnentwicklung den Rentenwert, der die Rentenhöhe in jedem Jahr bemisst, niedriger angesetzt hat."
"11"," Was wir jetzt machen und was ich für richtig halte, und zwar auf Entscheidung der Großen Koalition in der letzten Legislaturperiode — das ist einer der wenigen Punkte, bei dem man Ihre Rentenpolitik mal loben kann, liebe Kolleginnen und Kollegen -, ist, dass das angeglichen wird."
"12"," Das ist für eine ganze Erwachsenengeneration nach der Wiedervereinigung natürlich richtig, weil es endlich einheitliche Verhältnisse in unserem Land schafft."
"13"," Aber was Sie vorschlagen, liebe Kolleginnen und Kollegen von den Linken, ist nicht eine Angleichung."
"14"," Sie schlagen vor, dass nur das eine angeglichen wird."
"15"," Wenn man bei einer Waage aber nur auf der einen Seite das Gewicht verändert, dann schafft man keine Gleichbehandlung, liebe Kolleginnen und Kollegen von den Linken, sondern das ist schlicht eines, nämlich unfair, und deshalb ist das, was Sie vorschlagen, falsch."
"16"," Was Sie konkret wollen, ist, dass künftig zwar der Rentenwert gleich ist, aber dass die Einzahlungen eines gut verdienenden Ingenieurs in Dresden mehr wert sind als die einer Krankenpflegerin in Duisburg."
"17"," Sie überwinden keine Spaltung; Sie schaffen neue Spaltung, liebe Kolleginnen und Kollegen von den Linken, und das ist die falsche Politik."
"18","Johannes VogelWorum es hier geht, das kann man, glaube ich, nicht nur an der Unausgegorenheit dieses Antrags erkennen, sondern das kann man auch daran erkennen, dass Sie diesen Antrag in der letzten Sitzungswoche eingebracht haben, ihn durchgepeitscht haben, ohne Anhörung, die Sie sonst für jeden Ihrer Anträge wollen, All das lässt bei jedem Kollegen und jeder Kollegin in jeder anderen Fraktion nur den Eindruck entstehen, dass es nur um eines geht:"
"19"," um den Landtagswahlkampf in Thüringen."
"20"," Die Menschen in unserem Land, auch und gerade in Thüringen, haben eine seriösere Rentenpolitik verdient als das, liebe Kolleginnen und Kollegen von den Linken."
"21"," Richtig ist, dass wir dafür sorgen müssen, dass das Lohngefälle in unserem Land überwunden wird."
"22"," Das gibt es aber doch längst nicht mehr nur zwischen Ost und West, sondern das gibt es auch zwischen Frankfurt am Main und der Eifel genauso wie zwischen Jena und der Uckermark."
"23"," Da müssten wir ansetzen, liebe Kolleginnen und Kollegen, zum Beispiel durch Freiheitszonen, wie wir Freie Demokraten das vorschlagen."
"24"," In Ostdeutschland haben wir längst tolle Regionen, wo es wirtschaftlich großartig läuft:"
"25"," Leipzig, Jena, Ilmenau."
"26"," Wir sollten dafür sorgen, dass es auch in den ländlichen Regionen in Ostdeutschland besser läuft."
"27"," Um diese Politik sollten wir uns kümmern."
"28"," Ihr Antrag leistet leider keinen Beitrag dazu."
"29","Vielen Dank.
Vizepräsidentin Claudia "
