"","V1"
"1",""
"2","Herr Bundesminister."
"3","Dr."
"4"," Gerd Müller, Bundesminister für wirtschaftliche Zusammenarbeit und Entwicklung:"
"5","Wenn es so wäre, wie Sie das darstellen, dann wäre das nicht in Ordnung."
"6"," Aber es ist nicht so."
"7","Meine Damen und Herren, das Programm ,,Perspektive Heimat“ haben wir für Millionen von Flüchtlingen in den großen Krisenregionen des Kontinents geschaffen."
"8"," Ich denke an die dramatische Situation in und um Syrien."
"9"," Heute Nacht gab es Bombenangriffe auf Idlib."
"10"," Nach wie vor sind 10 Millionen Menschen auf der Flucht."
"11"," Seit sieben Jahren schlafen sie auf Zeltplanen."
"12"," Dort investieren wir ins Überleben."
"13"," Das Überleben eines Flüchtlingskindes oder eines Erwachsenen in diesen Regionen, finanziert durch unser Programm „Perspektive Heimat“, kostet 50 Cent."
"14"," Das ist ein bescheidener Betrag."
"15"," Das muss es uns wert sein."
"16"," Wir müssen noch mehr tun."
"17"," Viele Millionen dieser Menschen können nur durch unser Programm täglich überleben."
"18"," Mit „Perspektive Heimat“ schaffen wir aber auch ein Angebot für Rückkehrer."
"19"," Hier gilt der Grundsatz:"
"20"," Jeder Flüchtling, der aus Deutschland zurückkommt, wird an der Gangway von uns aufgenommen und in ein Programm überführt."
"21","Präsident Dr.
 Wolfgang "
