"","V1"
"1",""
"2"," Eine Nachfrage."
"3","Dr."
"4"," Christoph Hoffmann:"
"5","Wie beabsichtigen Sie die Partnerländer, aber auch die anderen Ministerien, die vielleicht andere Interessen haben, bei Ihrer Auswahl zu berücksichtigen? Zum Beispiel können geostrategische Aspekte, die Sicherung von Ressourcen, eine Rolle spielen."
"6"," Wie werden die anderen bei Ihrer anstehenden Auswahl eingebunden?Dr."
"7"," Gerd Müller, Bundesminister für wirtschaftliche Zusammenarbeit und Entwicklung:"
"8","Der Reformansatz ist klar."
"9"," Das Angebot gilt für alle."
"10"," Wer sich uns gegenüber den Prinzipien von Good Governance, der Einhaltung der Menschenrechte und der Gleichberechtigung der Frauen als Grundlage verpflichtet, kann Reformpartnerland werden."
"11"," Es liegt also an den Entwicklungsländern bzw."
"12"," den Partnerländern selber, den entscheidenden Schritt zu tun."
"13"," Ich bin fest davon überzeugt:"
"14"," Nur Geld hinzubringen, das in korrupten Strukturen versandet, ist nicht mein Ansatz."
"15"," Das habe ich gestoppt und werde ich stoppen."
"16","Präsident Dr.
 Wolfgang "
