"","V1"
"1",""
"2","Herr Kollege, möchten Sie eine Nachfrage stellen? — Frau Kollegin Haßelmann, Sie können sich auch zu einer Nachfrage melden, wenn Sie das möchten."
"3"," — Jetzt hat der Kollege Thews das Wort."
"4"," 30 Sekunden sind für eine Nachfrage vorgesehen."
"5","Michael Thews:"
"6","Herr Müller, Ihren Appell habe ich verstanden."
"7"," Aber noch mal ganz konkret:"
"8"," Wir haben gesehen, dass der Müll in Malaysia herumlag; es gibt doch diese Fälle."
"9"," Wir wissen, dass Malaysia einen Teil des Mülls nach Amerika oder nach Kanada zurückschicken will."
"10"," Ich würde gerne an Sie appellieren und Sie fragen:"
"11"," Gibt es nicht die Möglichkeit, solche Fälle durch Ihr Ministerium zu verfolgen, sodass wir ganz konkret sagen können, wer das überhaupt war? Am Ende müssen wir doch ein Zeichen setzen."
"12"," Wir haben hier eine gute Recyclingindustrie, und wir haben ein vernünftiges Sammelverfahren."
"13"," Aber diese Fälle müssten einmal aufgeklärt werden."
"14"," Ich würde mir wünschen, dass da auch von Ihrem Ministerium eine gewisse Unterstützung kommen würde, sodass wir den Sachen nachgehen können."
"15","Dr."
"16"," Gerd Müller, Bundesminister für wirtschaftliche Zusammenarbeit und Entwicklung:"
"17","Der Sache gehe ich gerne nach."
"18"," — Wir müssen Müll vermeiden und die Recyclingquote, die bei Plastiktüten bei 5 Prozent liegt, wesentlich erhöhen, den Müllexport, also den Transport unseres Drecks in Entwicklungsländer, einstellen und Müll selber verarbeiten."
"19"," In den Entwicklungsländern habe ich mit der deutschen Abfallwirtschaft — Kompliment! — eine Initiative gestartet:"
"20"," Prevent Waste."
"21"," Wir bringen unsere moderne Abfalltechnologie in die großen Ballungszentren Afrikas und Indiens; denn Müllbeseitigung ist in diesen Ländern ein großes Problem."
"22","Präsident Dr.
 Wolfgang "
