"","V1"
"1",""
"2"," Nachfrage?Christine Buchholz:"
"3","Nun sind es genau die Kräfte der „Rapid Support Forces“, die ehemaligen Dschandschawid-Milizen, die von der sudanesischen Regierung mit der Grenzsicherung betraut sind."
"4"," Die EU und auch die Bundesregierung kooperieren mit diesen Milizen."
"5"," Wie wollen Sie in Zukunft sicherstellen, dass keinerlei EU-Gelder an diese Milizen gehen, die auch für das jetzige Massaker verantwortlich sind, und die Bundesregierung nicht in die politische Verantwortung kommt, genau für diese Kräfte mitverantwortlich zu sein?Dr."
"6"," Gerd Müller, Bundesminister für wirtschaftliche Zusammenarbeit und Entwicklung:"
"7","Ich werde der Information nachgehen; ich kann das so nicht nachvollziehen."
"8"," Aber ich bin froh, dass es im Parlament noch Erregung gibt, von welcher Seite auch immer."
"9"," Wenn gemordet wird, wenn Terrormilizen unterwegs sind, im Sudan oder heute Nacht in Idlib, wenn Menschen durch Bomben, durch Bombenhagel sterben, dann können wir das hier nicht einfach ausblenden."
"10"," Ein Stück weit - das gebe ich zu - herrscht hier auch Hilflosigkeit, nicht nur in Europa, sondern auch bei der UN."
"11"," Das muss uns dazu auffordern, die Sicherheitsstrukturen weiterzuentwickeln und qualitativ voranzubringen."
"12","Präsident Dr.
 Wolfgang "
