"","V1"
"1",""
"2","Danke sehr."
"3"," — Die nächste Frage stellt Evrim Sommer, Die Linke."
"4","Helin Evrim Sommer:"
"5","Lieber Entwicklungsminister Müller, Großbritannien, Schweden, Norwegen, Dänemark und das winzige Luxemburg sind die Länder, die 0,7 Prozent ihrer Wirtschaftsleistung für Entwickl t ausgeben."
"6"," 0,7 Prozent, das ist der kleine Wert, den die UNO bereits 1970 beschlossen hat."
"7"," Die reichen Länder sollen so die ärmsten Länder unterstützen, und zwar aus sehr vielen Gründen, manche sagen sogar:"
"8"," aus Gründen des Klimaschutzes."
"9"," Die Bundesrepublik hat diesen Wert so gut wie nie erreicht."
"10"," Meine Frage, Herr Dr."
"11"," Müller, ist daher ganz simpel und einfach:"
"12"," Was wollen Sie tun, um dieses Ziel endlich zu erreichen? Dr."
"13"," Gerd Müller, Bundesminister für wirtschaftliche Zusammenarbeit und Entwicklung:"
"14","0,7 Prozent bleiben das Ziel und die Verpflichtung der Bundesregierung."
"15"," Unter Bundeskanzlerin Merkel wurde der Entwicklungsetat ganz massiv gestärkt."
"16"," Volker Kauder, der ehemalige Fraktionsvorsitzende, hat mich immer massiv unterstützt."
"17"," Der Etat ist von 6,4 Milliarden aufnun 10,2 Milliarden gestiegen."
"18"," Einen solchen Anstieg gab es noch nie."
"19"," Wir liegen damit bei 0,51 Prozent."
"20"," Was mir mit Blick auf den Finanzminister allerdings Sorge macht, ist, dass 2020 kein weiterer Anstieg geplant ist."
"21"," Damit wird es eine Finanzierungslücke von 500 Millionen Euro bei unseren Verpflichtungen im Rahmen des internationalen Klimaschutzes geben."
"22"," Das kann und darf nicht das letzte Wort sein."
"23"," Aber ein Anteil von 0,51 Prozent ist die Folge eines historischen Anstiegs in den vergangenen sechs Jahren."
"24","Präsident Dr.
 Wolfgang "
