"","V1"
"1",""
"2","Herr Kollege, der Kollege Pascal Kober würde gerne eine Zwischenfrage stellen."
"3"," Dr."
"4"," Martin Rosemann:"
"5"," Bitte."
"6","Pascal Kober:"
"7","Herr Präsident! Lieber Martin Rosemann, vielen Dank, dass Sie die Frage zulassen."
"8"," — Es ist ein bisschen unfair, wenn Sie aus Ausschusssitzungen, die nichtöffentlich sind, hier im öffentlichen Plenum zitieren und sich niemand ein Bild davon machen kann, ob Sie richtig zitiert haben."
"9","Vielleicht haben Sie dieselbe Erinnerung wie ich an die Diskussion gestern im Ausschuss:"
"10"," Wir haben versucht, hinsichtlich des Zustandekommens der Gender Pay Gap von 21 Prozent zu differenzieren."
"11"," Man vergleicht alle Berufsverhältnisse von Frauen mit allen Berufsverhältnissen von Männern, man vergleicht die Summe von Berufsverhältnissen von Frauen, von denen viele in Pflegeberufen oder in geringer bezahlten Beschäftigungsverhältnissen sind, mit der Summe von Berufsverhältnissen von Männern, von denen sehr viele im Hochlohnbereich arbeiten."
"12"," Das trägt nicht zur Problemlösung bei."
"13"," Man muss sich vielmehr darauf konzentrieren, ob eine Frau und ein Mann aufder gleichen beruflichen Ebene gleich viel oder unterschiedlich viel verdienen."
"14"," Darüber hinaus stellt sich die Frage:"
"15"," Was muss passieren, damit auch Frauen in höher bezahlte Beschäftigungsverhältnisse wechseln?Pascal KoberEs ist eine sehr differenzierte und sachliche Diskussion gewesen, die Sie und insbesondere die Kollegen der Grünen durch Nichtzuhören, durch Nichtzuhörenwollen mit Zwischenrufen konterkariert haben."
"16"," Sie waren in keinster Weise an einer sachlichen Diskussion interessiert."
"17"," Erinnern Sie sich nicht auch, dass es so war?Dr."
"18"," Martin Rosemann:"
"19","Lieber Kollege Pascal Kober, den Vorwurf, wir oder ich persönlich hätte die Diskussion durch Zwischenrufe gestört und wäre nicht an einer sachlichen Diskussion interessiert, weise ich entschieden zurück."
"20"," Das Gegenteil ist richtig."
"21"," Meine Kollegin Dagmar Schmidt hat sich für unsere Fraktion in sehr sachlicher und differenzierter Weise an dieser Diskussion beteiligt."
"22"," Natürlich müssen wir die Gender Pay Gap sehr differenziert betrachten."
"23"," Die Gender Pay Gap hat unterschiedliche Ursachen und mehr Ursachen als nur direkte Lohndiskriminierung."
"24","Aber der Punkt ist doch, dass für all die Dinge, die Sie hier genannt haben - schlechtere Bezahlung in sozialen Berufen, schlechtere Aufstiegschancen von Frauen, weniger Frauen in Führungspositionen -, eben nicht die Frauen die Verantwortung tragen, sondern dass es auf gesellschaftliche Umstände zurückzuführen ist, die wir verändern müssen."
"25"," Wir, die Politik, müssen dafür sorgen, dass Beschäftigte in sozialen Berufen besser bezahlt werden; denn diese werden überwiegend aus öffentlichen Mitteln bezahlt."
"26"," Und wir, die Politik, müssen dafür sorgen, dass die Vereinbarkeit von Familie und Beruf für Frauen und Männer besser wird, dass Frauen und Männer in Vollzeit oder vollzeitnaher Teilzeit arbeiten können."
"27"," Wir, die Politik, müssen dafür sorgen, dass die Aufstiegschancen von Frauen besser werden und die Frage von Aufstieg eben nicht davon abhängt, ob jemand in Vollzeit oder Teilzeit arbeitet."
"28"," Das sind gesellschaftliche Rahmenbedingungen, die wir gemeinsam mit den Sozialpartnern, gemeinsam mit der Wirtschaft verändern müssen."
"29"," Damit können wir die Frauen nicht alleine lassen oder sie dafür verantwortlich machen."
"30"," Nun wird gesagt:"
"31"," Frauen sollten bei Teilzeitbeschäftigung keine Grundrente bekommen."
"32"," Ich sage aber:"
"33"," Teilzeitbeschäftigung ist eben nicht frei gewählt."
"34"," Vielmehr lag die Entscheidung an den Lebensumständen, häufig an fehlender Kinderbetreuung."
"35"," Als ich ein kleines Kind war, Ende der 70er-, Anfang der 80er-Jahre, gab es den Kindergarten erst ftir Kinder ab vier Jahren, und um 12 Uhr war Schluss."
"36"," Das war in Westdeutschland Realitat für die meisten Familien."
"37"," Das zeigt:"
"38"," Wenn wir Altersarmut verhindern wollen, dann müssen wir Frauen und Männern gleichermaßen ermöglichen, eine eigene Altersvorsorge aufzubauen."
"39"," Dazu gehört gute und flexible Kinderbetreuung; deswegen haben wir das Gute-Kita-Gesetz beschlossen."
"40"," Dazu gehört mehr Zeitsouveränität für die Beschäftigten; deswegen haben wir die Brückenteilzeit beschlossen."
"41"," Und dazu gehört auch mehr Flexibilität hinsichtlich des Arbeitsortes; deswegen werden wir einen Rechtsanspruch aufmobiles Arbeiten in diesem Land durchsetzen."
"42"," Zentrale Voraussetzungen für gute Renten sind gute Bildung, gute Arbeit und gute Löhne."
"43"," Wir Sozialdemokratinnen und Sozialdemokraten wollen gute Arbeit für alle."
"44"," Deshalb wollen wir die Spaltungen auf dem deutschen Arbeitsmarkt überwinden:"
"45"," die Spaltung zwischen guten Löhnen und schlechten Löhnen, zwischen guten Arbeitsbedingungen und schlechten Arbeitsbedingungen, zwischen Betriebsrenten und keinen Betriebsrenten, zwischen sicheren und befristeten Arbeitsplätzen - letztlich zwischen tarifgebundener und nichttarifgebundener Arbeit."
"46"," Deswegen stehen und arbeiten wir für mehr Tarifbindung und mehr Sozialpartnerschaft durch mehr Allgemeinverbindlichkeit."
"47"," Fangen wir in der Pflege damit an! Dazu gehört auch, dass wir befristete Arbeitsverhältnisse einschränken und — ganz aktuell — dass wir bei den Paketzustellern durch die Durchgriffshaftung für bessere Arbeitsbedingungen sorgen."
"48"," Meine Damen und Herren, schließlich geht es darum, dass wir alle gemeinsam die große Herausforderung der Zukunft für unseren Arbeitsmarkt meistern:"
"49"," die Veränderung der Arbeitswelt durch Digitalisierung und technologischen Wandel."
