"","V1"
"1",""
"2","Vielen Dank, Herr Kollege Straetmanns."
"3"," — Die Kollegin Britta HaBelmann gibt ihre Rede zu Protokoll”, und als Nächster spricht der Kollege Patrick Schnieder, CDU/ CSU-Fraktion."
"4"," Patrick Schnieder:"
"5","Herr Präsident! Liebe Kolleginnen! Liebe Kollegen! Der Inhalt des Antrages ist durchaus ein Thema, mit dem man sich auseinandersetzen kann."
"6"," Es geht um ein Kernrecht des Abgeordneten:"
"7"," das Fragerecht, hier in der besonderen Ausformung des bankenunionalen Fragerechts."
"8"," Man kann darüber nachdenken:"
"9"," Müssen wir das in der Geschäftsordnung kodifizieren? Ich habe eine feste Auffassung dazu."
"10"," Ich halte das für überflüssig, weil wir die D Anlage 11Patrick Schniederses Recht schon heute wahrnehmen können, und zwar in der vollen Ausprägung, ohne Einschränkung."
"11"," Jeder Abgeordnete kann unbeschränkt Fragen stellen."
"12"," Sie gehen über den Präsidenten, sie werden beantwortet, sie kommen zurück, werden veröffentlicht."
"13"," Ich weiß nicht, was man noch mehr regeln soll."
"14","Natürlich kann man überlegen:"
"15"," Muss das in unsere Geschäftsordnung? Hier gibt es zwei Möglichkeiten."
"16"," Entweder regele ich das in der Geschäftsordnung und beschränke das Recht — das käme für uns nicht infrage -, oder es ist eine rein deklaratorische Regelung."
"17"," Das kann man machen, macht aber auch keinen großen Sinn."
"18"," Insofern halten wir das für überflüssig."
"19"," Wir sehen hier kein besonderes Regelungsbedürfnis."
"20","Das, was hier geliefert worden ist, hat gezeigt, dass es um diese Fragestellung gar nicht geht."
"21"," Es geht hier um etwas ganz anderes."
"22"," Es geht um Verächtlichmachung von Institutionen."
"23"," Es geht darum, Institutionen vorzuführen."
"24"," Es ist bezeichnend, dass der Kollege Boehringer nicht ein Wort zur Geschäftsordnung gesagt hat, sondern zu einer Materie referiert hat, die eigentlich in den Finanzausschuss gehört."
"25"," Der Antrag hier fällt in den Bereich der Geschäftsordnung."
"26"," Wir werden das dann im Geschäftsordnungsausschuss weiter behandeln."
"27","Also, ich kann nur sagen:"
"28"," Die Debatte ist vom Antragsteller vollkommen am Ziel vorbeigeführt worden."
"29"," Wir halten eine Regelung überhaupt nicht für erforderlich."
"30"," Das werden wir zur Not im Ausschuss noch klären."
"31","Vielen Dank."
"32"," Vizepräsident Dr.
 Hans-Peter "
