"","V1"
"1",""
"2","Herzlichen Dank."
"3"," — Als nächste Rednerin erteile ich das Wort der Kollegin Dr."
"4"," Irene Mihalic, Bündnis 90/Die Grünen."
"5"," Dr."
"6"," Irene Mihalic:"
"7","Sehr geehrter Herr Präsident! Meine Damen und Herren! Wir fordern es seit langem:"
"8"," Das Ehrenamt im Bevölkerungsschutz und in der Katastrophenhilfe muss dringend gestärkt werden, und deshalb haben wir auch schon vor zwei Jahren viele konkrete Vorschläge genau zu diesem Thema gemacht und auch einen umfangreichen Antrag hier im Haus vorgelegt."
"9"," Deshalb ist es gut, dass wir das Thema heute anhand Ihres Antrags auch noch mal beraten können; denn in vielen Punkten sind wir uns grundsätzlich einig."
"10"," Dr."
"11"," Irene MihalicÜber 90 Prozent der Kräfte in den Organisationen — diese Zahl ist eben schon gefallen — arbeiten ehrenamtlich, und dieses Engagement kann man gar nicht hoch genug wertschätzen."
"12"," Um diese Struktur beneiden uns übrigens auch viele europäische Länder; denn dadurch ist gewährleistet, dass auch das entlegenste Dorf durch eine freiwillige Feuerwehr geschützt wird."
"13"," Eine so ausgebaute Struktur gibt es sonst nirgends."
"14","Aber dieses System steht seit einiger Zeit massiv unter Druck."
"15"," Der demografische Wandel, den der Kollege Hahn vorhin angesprochen hat, aber auch die Landflucht oder auch veränderte Lebensentwürfe von jungen Menschen machen es jungen Menschen immer schwerer, sich wirklich freiwillig zu engagieren."
"16"," Die Bundesregierung hat darauf bis heute keine Antwort."
"17"," Dabei kommt sie ja selber in ihrer Konzeption Zivile Verteidigung zu dem Schluss, dass die Leistungsfähigkeit des ehrenamtlichen Systems unter diesen Vorzeichen massiv gefährdet ist."
"18"," Passiert ist seitdem praktisch nichts."
"19"," Herr Kuffer, ich habe in Ihrer Rede ganz oft „Wir werden“, „Wir werden“, „Wir haben dieses, wir haben jenes beschlossen“ gehört."
"20"," „Wir machen“ wäre mal gut."
"21"," Dazu kommt:"
"22"," Es wird lieber auf die Länderzuständigkeit beim Katastrophenschutz verwiesen, anstatt dort, wo es geht, selbst Verantwortung zu übernehmen."
"23"," Das muss sich dringend ändern."
"24","Neben der ergänzenden Ausstattung für die Länder bei der Modernisierung der Einsatzfahrzeuge brauchen wir eben auch ein umfassendes Konzept zur Förderung des Ehrenamts."
"25"," Wir müssen dabei auch über die Öffnung der Blaulichtorganisationen für Gruppen reden, die dort bisher wenig vertreten sind."
"26"," Wie können wir denn zum Beispiel mehr Frauen für die freiwillige Feuerwehr gewinnen oder mehr Menschen mit Migrationshintergrund für das Technische Hilfswerk begeistern?Meine Damen und Herren, die Herausforderungen im Bevölkerungsschutz ändern sich."
"27"," Wir müssen dringend darauf reagieren, und die von der FDP beschriebenen Veränderungen der Sicherheitslage sind ja auch nicht grundsätzlich von der Hand zu weisen; das will ich noch mal ausdrücklich sagen."
"28","Aber die größte Herausforderung lassen Sie in Ihrem Antrag ebenfalls außen vor, und zwar die Klimakrise."
"29","Das wundert mich jetzt nicht; das Thema ist halt was für Profis."
"30"," Deswegen sage ich Ihnen:"
"31"," Durch die Folgen der Klimakrise haben sich die Bedingungen grundlegend verändert."
"32"," Schauen Sie sich alleine mal die letzten fünf Jahre an:"
"33"," Starkregenfälle und Hochwasser, Stürme, Hitze, Trockenheit und zuletzt die extremen Schneefälle."
"34"," Auch die Feuerwehren sagen Ihnen, wenn Sie mit ihnen sprechen, dass solche Ereignisse schon jetzt einen Großteil aller Einsätze auslösen."
"35"," Deswegen ist es richtig und wichtig, dieses Thema genau in den Blick zu nehmen."
"36"," Darüber hinaus ist auch der Ausbau der Vorsorgestrukturen wichtig."
"37"," Sie benennen in Ihrem Antrag die Schwierigkeiten, die es bei der Unterbringung und Versorgung vieler geflüchteter Menschen gegeben hat."
"38"," Das ist auch völlig richtig."
"39"," Diese Aufgabe konnte seinerzeit nur unter erheblichen Kraftanstrengungen der Hilfsorganisationen gelöst werden, und das — das muss man auch sagen — unter ansonsten stabilen Bedingungen."
"40"," Stellen wir uns mal vor, dass die kurzfristige Unterbringung von so vielen Menschen mit einem großen Schadensereignis zusammengefallen wäre:"
"41"," Das System wäre kollabiert."
"42"," Das muss man einfach mal so sagen."
"43"," Daher ist die Forderung, entsprechende Reserven zu schaffen und bereitzustellen, völlig richtig."
"44"," Meine Damen und Herren, die Bundesregierung darf das Thema Bevölkerungsschutz nicht mehr so stiefmütterlich behandeln und schon gar nicht immer mit dem Finger auf die Länder zeigen."
"45"," Die Länder und Kommunen dürfen mit dieser wichtigen Frage nicht alleingelassen werden, und den Freiwilligen muss dringend mehr Aufmerksamkeit geschenkt werden; denn die Frage des Bevölkerungsschutzes ist eine Frage der öffentlichen Sicherheit."
"46"," Behandeln wir sie auch so!Vielen Dank.
 Vizepräsident Wolfgang "
