"","V1"
"1",""
"2"," Für die Fraktion der CDU/CSU hat das Wort der Kollege Peter Bleser."
"3"," Peter Bleser:"
"4","Herr Präsident! Meine Damen und Herren! Für Nachhaltigkeit zu sein, ist für mich eine pure Selbstverständlichkeit und, wenn man es zu Ende denkt, sogar eine Frage des Überlebens der Menschheit."
"5"," Gemeint sind damit ökologische Standards, soziale Standards, Langlebigkeit und Kreislaufwirtschaft."
"6"," Den Beweis dafür, wie ernst es die Bundesregierung mit der Nachhaltigkeit meint, liefert allein schon der Umfang der Antwort der Bundesregierung auf die Anfrage der Grünen, die 40 Seiten umfasst."
"7"," Ich will nur einige Beispiele nennen:"
"8"," der Parlamentarische Beirat für nachhaltige Entwicklung, die Nachhaltigkeitsstrategie der Bundesregierung, die Kompetenzstelle für nachhaltige Beschaffung, das Forum Nachhaltiger Kakao und der Nationale Aktionsplan „Wirtschaft und Menschenrechte“."
"9","Meine Damen und Herren, wir sind uns also einig:"
"10"," Wir haben es bei der Beschaffung, insbesondere bei 6ffentlicher Beschaffung, damit zu tun, dass bei mindestens 350 Milliarden Euro, die jährlich ausgegeben werden, die öffentliche Hand — der Staat, die Kommunen, die Länder — eine Vorbildfunktion wahrzunehmen hat."
"11"," Darauf sollten wir auch bestehen."
"12"," Dennoch haben wir Probleme."
"13","Erstens in der Wirtschaft."
"14"," Es wurde schon angesprochen:"
"15"," Die unzähligen Nachhaltigkeitskriterien überfrachten oft die Leistungsbeschreibungen."
"16"," Die Erbringung entsprechender Nachweise stellt insbesondere für die kleinen und mittelständigen Unternehmen einen unverhältnismäßig hohen Aufwand dar, und nicht wenige werden aus dem Markt gedrängt."
"17"," Generell gilt, dass diese hohen Anforderungen nicht nur die Anzahl der Angebote reduzieren, sondern die Angebote auch teurer machen."
"18","Zweitens."
"19"," Bei den über 30 000 Beschaffungsstellen haben wir das Problem, dass diese auch schauen müssen, ob die Nachhalti gen mit den Siegeln, den Umweltzeichen, den Zertifikaten, insbesondere bei Lieferketten, überprüft werden können."
"20"," Meine Damen und Herren, die Einhaltung hoher menschenrechtlicher und sozialer Standards, wie zum Beispiel Mindestlohn, hat natürlich oft auch einen höheren Preis zur Folge."
"21"," Aber die Beamten und Angestellten, die die Vergabe bewerkstelligen müssen, haben auch den Grundsatz der Wirtschaftlichkeit, Sparsamkeit und Notwendigkeit zu beachten."
"22"," Im Zweifel entscheidet sich dann der Beamte für den günstigsten Preis, weil er den Zuschlag für höhere Angebote rechtfertigen und legitimieren muss."
"23"," Damit geht er oft auch das Risiko ein, vor der Vergabekammer zu landen."
"24","Meine Damen und Herren, wie lösen wir diese Widersprüche auf? Wir dürfen es in der öffentlichen Beschaffung mit den Forderungen nicht übertreiben."
"25"," Wir müssen uns auf die wesentlichen Ziele beschränken."
"26"," Wir müssen aber auch von der preisorientierten Vergabe zur nachhaltigen Vergabe kommen."
"27","Meine Damen und Herren, der Schlüssel sind ausreichend und gut qualifizierte Beamte, die auch den Mut haben, alte Bieterstrukturen zu verlassen."
"28"," Aber das können sie nur, wenn sie Rückendeckung durch ihre Chefs bekommen."
"29"," Das heißt:"
"30"," Das fängt hier im Bundestag an und hört bei den Gemeinderäten auf."
"31"," Deswegen sind wir alle in der Verantwortung."
"32"," Nachhaltigkeit gilt nicht nur für staatliche Aufträge, sondern auch für die Wirtschaft sowie — dazu rate ich sehr — für den privaten Konsum und für private Investitionen."
"33"," Ich bin sogar der Meinung:"
"34"," Letztlich rechnet sich das."
"35","Herzlichen Dank."
"36"," Vizepräsident Dr.
 Hans-Peter "
