"","V1"
"1",""
"2","Vielen Dank."
"3"," — Nächster Redner in der Debatte ist der Kollege Andreas Jung für die Fraktion CDU/CSU."
"4"," Andreas Jung:"
"5","Herr Präsident! Liebe Kolleginnen und Kollegen! Herr Gottschalk, Sie haben in Ihrer Rede eines vergessen zu erwähnen, was Ihr Antrag mit sich bringt:"
"6"," Wenn dieser Antrag so beschlossen würde, dann würde er den Bundeshaushalt 14 Milliarden Euro kosten."
"7"," Der Bundeshaushalt wird vom Steuerzahler finanziert."
"8"," Ihr Vorschlag würde den Bundeshaushalt 14 Milliarden Euro kosten."
"9"," Das haben Sie hier mit keinem Wort erwähnt."
"10"," Deshalb ist das, was Sie gemacht haben, nicht billiger Populismus, sondern teurer Populismus."
"11"," Wir bekennen uns zur kommunalen Selbstverwaltung und zu den Gestaltungsmöglichkeiten der Kommunen."
"12"," Schon deshalb lehnen wir Ihren Antrag ab.
 Vizeprasident Thomas "
