"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Nächster Redner in der Debatte ist der Kollege Markus Herbrand für die Fraktion der FDP."
"4"," Markus Herbrand:"
"5","Herr Präsident! Meine sehr verehrten Damen und Herren! Herr Kollege Jung, wir werden Sie nicht daran hindern, unserem Antrag zuzustimmen."
"6"," Vielen Dank für die vielen lobenden Worte, die Sie gerade gefunden haben."
"7"," Sie dürfen dem auch Taten folgen lassen."
"8"," Drei Punkte bringen uns Liberale immer um den Verstand:"
"9"," handwerklich schlechte Gesetze, nervige Bürokratie und ständig steigende Steuern."
"10"," Deshalb ist es allerhöchste Zeit, dass sich der Bundestag in die Reform der Grundsteuer einbringt; die Vorstellungen des Bundesfinanzministeriums müssen dringend ins Lot gebracht werden."
"11"," Ich finde, ehrlich gesagt, dass der sehr unkonkrete Antrag der AfD in der Sache eher unterstreicht, dass diese Partei den Gestaltungsanspruch an sich selbst und an uns an der Pforte dieses Hohen Hauses abgegeben hat."
"12"," So kann man das Problem nun einmal nicht lösen."
"13"," Liebe Kolleginnen und Kollegen, dass das Grundsteuerchaos überhaupt aufgekommen ist, ist schlimm genug."
"14"," Das Steuerrecht ist seit langem nur noch ein dauerhafter Reparaturbetrieb."
"15"," Regelmäßig verpasst es die Bundesregierung, unser viel zu kompliziertes Steuersystem zu reformieren und an die veränderten Verhältnisse in Deutschland und der Welt anzupassen."
"16"," Sie reagiert immer nur, wenn das Bundesverfassungsgericht sie dazu auffordert."
"17"," Das war bei der Erbschaftsteuer der Fall."
"18"," Das wird — das garantiere ich Ihnen - bei der Regelung zu allen Verzinsungen im Steuerrecht der Fall sein."
"19"," Das wird auch beim Solidaritätszuschlag der Fall sein, wenn Sie das umsetzen, was Sie vorhaben."
"20"," Die Diskussion über die Gestaltung der Grundsteuer ist schon jetzt eine Blamage, weilarkus Herbrandwir seit Jahren wissen, dass dieses Problem in der Welt ist."
"21"," Die Grundsteuer ist deshalb in aller Munde, weil sie alle Leute betrifft."
"22"," Durch die Grundsteuer tragen alle ihren Anteil an dem, was die Kommunen an Leistungen erbringen, und das wollen wir auch so belassen."
"23"," Steuersystematisch eignet sich die Grundsteuer aber nicht fir Umverteilungskämpfe, auch wenn das möglicherweise nicht jedem hier im Hause gefällt."
"24"," Viele andere Steuern in unserem Aufteilungssystem zwischen Bund und Ländern können dazu benutzt werden, sozialpolitische Umverteilungsfantasien zu befriedigen."
"25"," Die Grundsteuer ist dafür die falsche Steuer."
"26"," Deshalb ist es wichtig, dass die Menschen hören, was auf sie zukommt, wenn die Bundesregierung macht, was sie angekündigt hat, und deshalb geben wir als Serviceopposition — Sie kennen das ja schon — eigene Impulse in die Beratung ein."
"27","Liebe Kolleginnen und Kollegen, die unterschiedlichen Positionen innerhalb Ihrer Koalition dürfen nicht zulasten von 36 Millionen Steuererklärungspflichtigen gehen und auch nicht zulasten der Beschäftigten in den Länderfinanzverwaltungen."
"28"," Die FDP-Fraktion macht deshalb heute einen Vorschlag, wie wir die Bemessungsgrundlage zur Grundsteuer neu ausgestalten können, ohne dass wir dabei das ganze Land, seine Betriebe und seine Finanzverwaltung geradezu lahmlegen."
"29"," Uns droht ein bürokratischer Wahnsinn zu überrollen, unter dem wir alle leiden werden."
"30"," 36 Millionen Steuererklärungen müssen angefordert werden."
"31"," 36 Millionen Steuererklärungen müssen von den Bürgern und von den Betrieben ausgefüllt werden."
"32"," 36 Millionen Einheitswertbescheide müssen festgesetzt und verschickt werden, auch noch mit der Post."
"33"," Meine sehr verehrten Damen und Herren, daher kann des Rätsels Lösung nur sein, es so einfach wie möglich zu halten."
"34"," Wir müssen endlich dafür Sorge tragen, dass die Menschen wieder verstehen, wonach sich eine Steuer bemisst."
"35"," Das ist derzeit nicht der Fall."
"36"," Ich vermute, nur wenige von Ihnen sind in der Lage, mir den derzeit geltenden Einheitswert zu erklären."
"37","Liebe Kolleginnen und Kollegen, lassen Sie uns bitte einmal — einmal! — die Gelegenheit nutzen, eine Steuerreform für eine Vereinfachung zu nutzen."
"38"," Und „einfach“ bedeutet, den Aufwand auf ein erträgliches Maß zu reduzieren und auf unnötige Daten zu verzichten, die erst aufwendig erhoben werden müssten, schlimmstenfalls — Sie sagten es — alle sieben Jahre."
"39","Unser Reformvorschlag sieht deshalb vor, nur die Fläche von Grundstück und Gebäude heranzuziehen, keine komplizierten Bewertungsverfahren anzuwenden — Baukosten und Mieten sollen keine Rolle spielen —, unterschiedliche Nutzungen zu berücksichtigen — zwischen Wohn- und Gewerbenutzung kann differenziert werden — und - für uns sehr wichtig — die Umlagefähigkeit unangetastet zu lassen."
"40"," Zur Ehrlichkeit gehört aber, dass wir als Bundesgesetzgeber eine Aufkommensneutralität nicht gewährleisten können."
"41"," Hier haben die Kommunen das letzte Wort, die ihre Hebesätze in eigener Verantwortung festsetzen."
"42"," Kommunen dürfen aber auch nicht an der Reform verdienen."
"43"," Deswegen haben wir eine bundesweite Initiative in den Kommunalparlamenten angestoßen, die eine Erhöhung der Grundsteuer, begründet allein auf der Reform, verhindern soll."
"44"," Sehr verehrte Kolleginnen und Kollegen, wir wehren uns mit unserem Vorschlag auch dagegen, dass durch die Reform der Grundsteuer eine Vermögensteuer durch die Hintertür eingeführt wird."
"45"," Das bezieht sich auf alle Überlegungen, weitere Werte in die Bemessungsgrundlage einzubeziehen."
"46"," Schenken Sie den Menschen doch reinen Wein ein! Ständig steigende Bodenrichtwerte wären ein Steuererhöhungsautomatismus."
"47"," Das Gleiche gilt für die Einbeziehung von Mieten."
"48"," Das wäre ein Kostentreiber für die Großstädte."
"49"," Dagegen wird die FDP Sturm laufen."
"50"," Durch die Umlagen wären im Übrigen alle, aber auch wirklich alle, Mieter und Eigentümer, betroffen."
"51","Ich appelliere eindringlich an Sie:"
"52"," Lassen Sie uns die Chance nicht verpassen, die Grundsteuer auf stabile Füße zu stellen, einfach, sodass die Menschen es verstehen, unbürokratisch und verfassungsfest."
"53","Herzlichen Dank.
Vizepräsident Thomas "
