"","V1"
"1",""
"2"," Vielen Dank, Herr Kollege."
"3"," — Der nächster Redner für die FDP-Fraktion:"
"4"," der Kollege Dr."
"5"," Gero Hocker."
"6"," Dr."
"7"," Gero Clemens Hocker:"
"8","Herr Präsident! Meine sehr verehrten Damen und Herren! Wenn ein Gesetz mit dem Wort „Marktorganisationsgesetz“ überschrieben ist, dann darf ich für die FreienDr."
"9"," Gero Clemens HockerDemokraten festhalten, dass das bei uns erst mal auf sehr viel Sympathie stößt; denn wir glauben, dass der Markt das effizienteste Kriterium ist, um tatsächlich Wachstum und Wohlstand in der Welt und übrigens auch demokratische Teilhabe zu ermöglichen."
"10"," Das muss organisiert und flankiert werden, damit sich diejenigen, die nicht für sich selber sorgen können, darauf verlassen können, dass andere sie unterstützen."
"11"," Deswegen gibt es auch für dieses Gesetz viel Sympathie."
"12","Im Interesse der Zeitökonomie an diesem Donnerstagabend werde ich jetzt nicht mehr lange sprechen, sondern einfach für meine Fraktion ankündigen, dass wir diese Änderung, die aus semantischen und juristischen Gründen erforderlich ist, unterstützen."
"13"," Ich wünsche uns eine weitere gute Beratung."
"14","Danke."
"15"," Vizepräsident Dr.
 Hans-Peter "
