"","V1"
"1",""
"2","Herr Kollege, einen kleinen Moment bitte! — Liebe Kolleginnen und Kollegen von der Fraktion Bündnis 90/ Die Grünen, ich bitte wirklich, dem Redner zuzuhören."
"3"," — Dann gehen Sie raus! Einzelne Zwischenrufe sind sinnvoll, aber das — — — Das mag ja sein; aber das Parlament ist dazu da, dass man auch Reden erträgt, die schwer erträglich sind."
"4"," Ich bitte einfach nur darum, jetzt am Schluss der Sitzung dem Redner zuzuhören, damit wir wirklich auch zum Ende kommen können."
"5"," — Frau von Storch, Sie bekommen dafür einen Ordnungsruf."
"6","Vizepräsident Wolfgang Kubicki— Sie bekommen einen zweiten Ordnungsruf."
"7"," Beim dritten Ordnungsruf dürfen Sie den Saal verlassen."
"8"," Marc Bernhard:"
"9","Meine Redezeit läuft weiter; ich würde gerne weiterreden."
"10"," — Statt den Bau von Luxuswohnungen mit Steuergeldern zu fördern, wie Sie das ja jetzt hier vorschlagen, brauchen wir eine massive Entlastung bei den Kosten des Wohnens für die gesamte Bevölkerung."
"11"," An dieser Stelle sei der Hinweis auf den von Ihnen gewählten Wortlaut im Titel des Antrags erlaubt:"
"12"," „Sofortprogramm Bauflächenoffensive“."
"13","Die größten Schwierigkeiten bei der praktischen Umsetzung von Dachausbauten sind doch die unzähligen Regeln/Vorschriften durch das bestehende Baurecht."
"14"," Jedem Bauvorhaben geht eine komplexe, zeitraubende Abfolge von erforderlichen Genehmigungen, Plänen, Gutachten, Beteiligungen unzähliger Behörden und Ämter voraus."
"15"," Durch eine Vereinfachung des Baurechts würden wir weitaus mehr erreichen als mit Ihrem millionenschweren Förderprogramm."
"16"," Wir könnten mehr Wohnungen in kürzerer Zeitund zu bezahlbaren Mieten bauen."
"17"," Ja, ich weiß, das erfordert Mut, würde aber den Steuerzahler keinen einzigen Cent kosten und den Menschen wirklich helfen."
"18","Eine lange Liste politischer Fehlentscheidungen, Bankenkrise, Euro-Krise, schwindendes Vertrauen in die Währung, Negativzinspolitik, hat zu einer Kapitalflucht in Betongold geführt."
"19"," Das, was wir auf den Immobilienmärkten seit über zehn Jahren erleben, ist nichts anderes als ein Misstrauensvotum gegen die Politik der Bundesregierung."
"20","Die Menschen in unserem Land misstrauen Frau Merkel und ihrer Politik und versuchen, ihr hart verdientes Geld in Sicherheit zu bringen."
"21"," Das ist das, was passiert, und deshalb brauchen wir endlich wieder eine verlassliche Politik, die das Wohl der Menschen in unserem Land endlich in den Mittelpunkt stellt."
"22"," Deshalb wollen wir eine breite Eigentumsbildung, in der gesamten Bevölkerung, voranbringen."
"23"," Dazu muss die Grunderwerbsteuer gesenkt und so umgestaltet werden, dass eine vierköpfige Familie in Zukunft bei dem Kauf einer Wohnung überhaupt keine Steuern mehr bezahlen muss."
"24"," Außerdem muss, wie von uns heute hier im Bundestag beantragt, die Grundsteuer völlig abgeschafft werden."
"25"," Dadurch würde das Wohnen in Deutschland von heute auf morgen, sofort, für alle und für jedenbilliger, um 14 Milliarden Euro.
Hören Sie endlich damit auf — insbesondere Sie von den Grünen -, Hirngespinste zu entwickeln, und fangen Sie endlich an, die Probleme der Menschen in unserem Land wirklich zu lösen! Vizepräsident Wolfgang "
