"","V1"
"1",""
"2","Vielen Dank."
"3"," — Nachster Redner für die Fraktion der CDU/CSU ist der Kollege Johann Wadephul."
"4"," Dr."
"5"," Johann David Wadephul:"
"6","Herr Präsident! Meine sehr verehrten Damen und Herren! Jeder hier im Hause weiß, dass dies ein schwieriger, ein blutiger und einer unserer am längsten geführten Einsätze ist und — da knüpfe ich an die Ausführungen der Kollegin Özoguz an — dass wir uns in der Tat jedes Mal wieder verantwortlich neu der Frage stellen müssen, ob der Einsatz gerechtfertigt ist."
"7"," Ich sage für die CDU/ CSU-Fraktion — erstens —:"
"8"," Die Begründung dieses Einsatzes — auch wenn Sie versuchen, das zu diskreditieren - besitzt Gültigkeit."
"9"," Wir haben viel erreicht in diesemand."
"10"," Wir haben dafür gesorgt, dass Kinder wieder unterrichtet werden, dass Frauen nicht weiter misshandelt und unterdrückt werden."
"11"," — Dass Ihnen möglicherweise eine Beendigung der Unterdrückung der Frauen in Afghanistan nicht am Herzen liegt, nehmen wir zur Kenntnis."
"12"," Für uns ist das wichtig; es ist ein Fortschritt im Sinne der Humanität, der erreicht worden ist, meine sehr verehrten Damen und Herren."
"13"," Wir unterstützen die afghanischen Streitkräfte."
"14"," Und:"
"15"," Sie sollten die Staatlichkeit Afghanistans nicht so infrage stellen, welches selber in den letzten Monaten zum Teil Verluste von bis zu 600 Soldaten im Monat hatte."
"16"," Das heißt:"
"17"," Das afghanische Volk kämpft für eine neue Gemeinschaft und einen neuen Staat, kämpft gegen Terrorismus und für eine stabile Staatlichkeit."
"18"," Wir sollten dieDr."
"19"," Johann David WadephulAfghanen in dieser Situation nicht im Stich lassen, meine sehr verehrten Damen und Herren.
 Vizeprasident Thomas "
