"","V1"
"1",""
"2"," Der Kollege Uwe Feiler ist der nächste Redner für die CDU/CSU-Fraktion."
"3"," Uwe Feiler:"
"4","Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Das ehrenamtliche Engagement der Bürgerinnen und Bürger in unserem Land mit all seinen | Tatigkeitsfeldern ist Ausdruck von Verantwort tund von Solidarität mit der Gemeinschaft."
"5"," Entscheidend für den Zusammenhalt einer demokratischen Gesellschaft ist, ob die Bürgerinnen und Bürger bereit sind, sich durch freiwilliges oder unbezahltes Engagement für das Gemeinwohl einzusetzen."
"6"," In Anbetracht der Herausforderungen der aktuellen Zeit ist das selbstlose Engagement von Menschen aller Generationen von immer größer werdender Bedeutung, und man kann gar nicht oft genug Danke sagen."
"7","Um ehrenamtliches Engagement auch steuerlich zu fördern, enthält $ 52 Absatz 2 Satz 1 der Abgabenordnung einen umfangreichen Katalog von Zwecken, die als gemeinnützig anerkannt werden können."
"8"," Der Aufbau und der Betrieb eines Freifunknetzes fallen zurzeit jedoch noch nicht unter diesen Katalog gemeinnütziger Zwecke."
"9"," Doch was ist Freifunk eigentlich? Mit Erlaubnis des Präsidenten zitiere ich von der Internetseite hamburg."
"10"," freifunk."
"11","net:"
"12","Die Vision von Freifunk ist die Verbreitung freier Netzwerke, die Demokratisierung der Kommunikationsmedien und die Förderung lokaler Sozialstrukturen."
"13"," Durch die Vernetzung ganzer Stadtteile wollen wir der digitalen Spaltung entgegenwirken und freie unabhängige Netzwerkstrukturen aufbauen."
"14","Konkret hat sich also Freifunk zum Ziel gesetzt, offene, kostenlose WLAN-Netze einzurichten und diese miteinander zu verbinden."
"15"," Dies ermöglicht einen freien Datenverkehr in ganzen Städten und Regionen, innerhalb des Freifunknetzes."
"16"," Alle Freifunkgeräte bilden dabei ein sogenanntes Mesh-Netzwerk."
"17"," Das bedeutet, dass alle Geräte innerhalb des Freifunknetzwerkes direkt miteinander kommunizieren können und somit ein eigenes Netzwerk bilden."
"18"," Freifunknetze werden komplett von ihren Nutzern geschaffen."
"19"," Jeder Anwender ist zum gleichen Teil an dem Projekt beteiligt, und die Beteiligten betreiben das Netzwerk auf eigene Kosten."
"20"," Zuwendungen an Freifunk-Initiativen in Form von Spenden sollen zukünftig steuerlich geltend gemacht werden können."
"21","Meine Damen und Herren, schon in der letzten Legislaturperiode haben wir im Bereich Digitalisierung beim Thema der offenen WLAN-Hotspots einen großen Schritt nach vorn gemacht."
"22"," Natürlich war dies nur ein Punkt von vielen."
"23"," So lag eine Ursache für den geringen Ausbau der öffentlichen WLAN-Hotspots bisher darin, dass potenzielle Anbieter von WLAN-Internetzugängen aufgrund von Haftungsrisiken durch eine unklare Rechtslage verunsichert waren."
"24"," Dem konnten wir mit dem Dritten Gesetz zur Änderung des Telemediengesetzes entgegenwirken, indem wir die vielkritisierte Störerhaftung auf Unterlassung für Internetzugangsanbieter mit dem Gesetzestext rechtssicher abgeschafft haben."
"25"," Die Abmahnkosten im Zusammenhang mit der Störerhaftung können nun nicht mehr geltend gemacht werden."
"26","Doch wir können und wollen uns jetzt nicht auf den bisherigen Erfolgen ausruhen und sollten unter anderem durch die Unterstützung von Freifunk-Initiativen dazu beitragen, dass Deutschland flächendeckend mit WLAN versorgt wird."
"27"," Vizepräsident Dr.
 Hans-Peter "
