"","V1"
"1",""
"2","Vielen Dank."
"3"," — Nächster Redner in der Debatte:"
"4"," Philipp Amthor für die Fraktion der CDU/CSU."
"5"," Philipp Amthor:"
"6","Frau Präsidentin! Liebe Kolleginnen und Kollegen! Ja, die aktuelle Lage der Peene-Werft führt zu massiven Verunsicherungen und zu Sorgen, zu Sorgen bei Mitarbeitern, die vor Weihnachten in Kurzarbeit gegangen sind, zu Sorgen bei deren Familien, zu Sorgen bei der Stadt Wolgast in meinem Wahlkreis, die ohnehin von Struktureinschnitten gebeutelt ist, und zu Sorgen in meiner vorpommerschen Heimat um die Zukunft dieses traditionsreichen Unternehmens."
"7"," Deswegen ist es mir als direkt gewähltem Abgeordneten ein wichtiges Anliegen, hier heute klar Stellung zu diesem Thema zu beziehen."
"8","Liebe Kolleginnen und Kollegen, ich will eigentlich nicht schon wieder Zeit aufwenden, um die Fehler in einem AfD-Antrag zu sezieren."
"9"," Aber ich werde es Ihnen nicht ersparen, weil ich nicht bereit bin, zu akzeptieren, dass Sie hier falsche Behauptungen verbreiten und dass Sie den Leuten in Vorpommern eine Hoffnung geben, die keine Hoffnung ist."
"10"," MitPhilipp Amthorfalschen Fakten werden Sie sich nicht zum Anwalt meiner Heimatregion machen lassen."
"11"," Wir lehnen Ihren Antrag aus insgesamt vier Gründen ab:"
"12"," Erstens erleben wir hier ein inszeniertes Schauspiel."
"13"," Zweitens ist Ihr Antrag juristisch schief."
"14"," Drittens ist er außenpolitisch unprägnant."
"15"," Viertens ist er wirtschaftspolitisch fragwürdig."
"16"," Meine Damen und Herren, zur Inszenierung:"
"17"," Lieber Herr Kollege Komning, ich habe in meiner Heimatzeitung gelesen, dass Sie die Peene-Werft hier im Deutschen Bundestag retten."
"18"," Dann, habe ich gedacht, schau ich mir den Antrag mal an."
"19"," Ich kann Ihnen sagen:"
"20"," Bis zur Zeitung hat er es geschafft, ins Sekretariat des Deutschen Bundestages noch nicht."
"21"," Das zeigt sehr deutlich, wo Sie den Schwerpunkt setzen."
"22"," Sie wollen eine Inszenierung auf dem Rücken der Mitarbeiter der Peene-Werft, wir wollen Sacharbeit."
"23"," Ich sage Ihnen auch:"
"24"," Die juristischen Argumente, die Sie hier anbringen, sind wirklich unterirdisch."
"25"," Ich habe keine Lust, Ihnen hier noch einmal eine juristische Nachhilfelektion zu erteilen."
"26"," Sie wollen das gar nicht lernen, und den Menschen in Vorpommern bringt es nichts."
"27"," Aber das, was Sie hier zum Vertrauensschutz erzählen, ist Unsinn."
"28"," Sie blenden das Vergaberecht in Deutschland und alle Regeln, die es für öffentliche Haushalte gibt, völlig aus."
"29"," Das ist ärgerlich."
"30"," Was ich Ihnen hier vortrage, ist keine Rechtsmeinung; das ist die Rechtslage."
"31"," Sie sollten das zur Kenntnis nehmen, statt auf der Grundlage von falschen rechtlichen Fakten mit den Menschen zu diskutieren."
"32"," Außenpolitisch ist es genauso schief und oberflächlich."
"33"," Sie schlagen vor, die Schiffe an die Küstenwache in Nordafrika zu geben."
"34"," Das klingt ja durchaus schlau."
"35"," Aber vielleicht hätten Sie bei erster Recherche zur Kenntnis nehmen können, dass etwa Libyen von Italien fünf Küstenschutzboote geschenkt bekommen hat, Patrouillenboote, die jetzt ungenutzt in tunesischen Häfen liegen, weil es in Libyen gar kein Personal gibt, das diese Hochtechnik bedienen kann."
"36"," Ihr Vorschlag geht fehl."
"37"," Ich sage Ihnen eines:"
"38"," Sie wollen den Fleiß der Peene-Werft und das Geld der deutschen Steuerzahler im Mittelmeer versenken."
"39"," Wir wollen das nicht."
"40"," Es geht weiter mit der Wirtschaftspolitik."
"41"," Friedrich Lürssen, der Eigentümer der Peene-Werft, ist ein Familienunternehmer mit Format und Haltung."
"42"," Der braucht nicht den Staat als treuhänderischen Verwalter."
"43"," Das, was er braucht, sind solide politische Bedingungen."
"44"," Dafür werden wir arbeiten."
"45"," Er braucht eines sicherlich nicht:"
"46"," Sie als vorgeblichen Anwalt der Interessen der PeeneWerft; dem werden Sie nicht gerecht."
"47"," Die Show, die Sie hier veranstaltet haben, löst keine Probleme."
"48"," Deswegen will ich lieber den Blick darauf werfen, wie man jetzt mit der Peene-Werft umgehen sollte."
"49"," Meine Damen und Herren, es ist ganz klar:"
"50"," Der größte Widerstand gegen den Export der Küstenschutzboote kommt nicht aus meiner Fraktion, sondern aus einer anderen Regierungsfraktion, und zwar zum Teil mehr aus Ideologie denn aufgrund von Fakten."
"51"," Deswegen ist es mir wichtig, in der Diskussion heute drei Punkte klarzustellen:"
"52"," Erstens."
"53"," Die Patrouillenboote sind keine Panzer; es sind Polizeiboote."
"54"," Sie sind weniger bewaffnet als die Schiffe unserer Bundespolizei und werden nicht für Seeblockaden genutzt."
"55"," Herr Nouripour, auch wenn Sie anderes behaupten, dazu sind sie auch gar nicht geeignet."
"56","Zweitens."
"57"," Anlass für die Exporteinschränkung war nicht der Fall Khashoggi."
"58"," Anlass für die Exporteinschränkung war zuallererst der Jemen-Konflikt."
"59"," Ich freue mich in diesem Zusammenhang, dass es jetzt erste zarte Schritte auf dem Weg zu einem Friedensprozess für den Jemen gibt."
"60"," Drittens ein ganz wichtiger Punkt."
"61"," Die Koalition hat sich in ihrem Koalitionsvertrag zu einer europäisch harmonisierten Rüstungsexportpolitik bekannt."
"62"," Das ist ein richtiges Ziel."
"63"," Aber wenn wir europäisch harmonisieren wollen, dann geht das nicht durch einen deutschen Sonderweg, dann brauchen wir Bewegungsfreiheit."
"64","Auf der Grundlage dieser drei Fakten ist es durchaus richtig, darüber nachzudenken, ob und inwieweit dieser Auftrag durchgeführt werden kann."
"65"," Aber ja, ein bloßes Hinterfragen des Exportmoratoriums wird nicht alle Pro Philipp Amthorbleme auf der Peene-Werft lösen."
"66"," Dafür brauchen wir Greifbares, Greifbares für die maritime Wirtschaft in unserem Land."
"67"," Und wie das geht, kann man von dieser Regierungskoalition lernen."
"68"," Ich schaue meinen Kollegen Eckhardt Rehberg als Chefhaushälter meiner Fraktion an und denke auch an Johannes Kahrs von der SPD."
"69","— Da können Sie stöhnen, aber das ist Sachpolitik."
"70","Beide haben im Bundeshaushalt die Grundlage dafür gelegt, dass fünf Korvetten des Typs K130 beschafft werden können."
"71"," Ich freue mich darüber, dass ein Teil dieser Korvetten in Wolgast gebaut werden wird und dies die Werft stabilisieren wird."
"72"," Hinzu kommt, dass wir natürlich prüfen — Herr Komning, das Prüfen gehört nun einmal zu einem Rechtsstaat; das sollten Sie zur Kenntnis nehmen -, wie wir die Boote verwenden können."
"73"," Anders, als Sie es behaupten, legt die Bundesregierung die Hände kein Stück in den Schoß."
"74"," Auch in Zukunft wird es Beschaffungsbedarf bei unseren Sicherheitsbehörden geben:"
"75"," bei der Bundespolizei, beim Zoll und bei der Marine."
"76","Ich kann Ihnen sagen:"
"77"," Ich rede nicht nur im Bundestag über die Peene-Werft, sondern befinde mich in ständigem Austausch mit ihr und habe sie oft besucht."
"78"," Deswegen weiß ich:"
"79"," Für diese Vergabeverfahren ist die Peene-Werft gut aufgestellt."
"80"," Wir werden daran arbeiten, dass die Peene-Werft ihre Chancen nutzen kann."
"81"," Mit Friedrich Lürssen, der als Firmenunternehmer zu seiner Verantwortung in dieser schwierigen Phase steht, bin ich in gutem Austausch, und als Wahlkreisabgeordneter bin ich froh, dass wir die zarte Hoffnung haben, dass die Kurzarbeit auf der Werft alsbald enden wird."
"82","Ich sage Ihnen, was die Bürger in Vorpommern von meiner Fraktion erwarten können:"
"83"," korrekte und verlässliche Arbeit."
"84"," Verunsicherung und einfache Lösungen, die keine Lösung darstellen, überlassen wir gerne anderen Fraktionen."
"85"," Ich bin froh, dass meine Vorpommern wissen, was die richtige Alternative ist, nämlich eine Alternative mit Fakten."
"86"," Die werden wir wählen."
"87"," Vorpommern braucht Sie nicht!Herzlichen Dank.
 Vizeprasidentin Claudia "
