"","V1"
"1",""
"2"," Danke schön."
"3"," — Dann kommen wir jetzt zur Frage 14 des Kollegen Torsten Herbst:"
"4","In welchen Bundesländern war es zum 31."
"5"," Oktober 2019 nach Kenntnis der Bundesregierung möglich, per OnlineKfz-Zulassung ein Fahrzeug zuzulassen, und bis wann soll die Onlinezulassung nach Kenntnis der Bundesregierung in allen Ländern uneingeschränkt möglich sein?Bitte, Herr Ferlemann."
"6","Enak Ferlemann, Parl."
"7"," Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur:"
"8","Der Kollege fragt nach der Onlinezulassung von Kraftfahrzeugen."
"9"," Ich gebe folgende Antwort:"
"10"," Nach den vorliegenden Informationen aus den Ländern, die für die Einrichtung und Durchführung des Zulassungsverfahrens allein zuständig sind, ergibt sich folgendes Bild bezüglich der Einführung der internetbasierten Kfz-Zulassung zum 31."
"11"," Oktober 2019:"
"12"," Die Länder Berlin, Hessen und Rheinland-Pfalz haben die internetbasierte Kfz-Zulassung flächendeckend eingeführt."
"13"," Die Freie und Hansestadt Hamburg, die Länder Mecklenburg-Vorpommern, Thüringen, Bayern, Schleswig-Holstein, Baden-Württemberg und Sachsen-Anhalt bieten die Onlinezulassung teilweiseParl."
"14"," Staatssekretär Enak Ferlemannan."
"15"," Das Angebot beschränkt sich entweder auf einzelne Zulassungsvorgänge, zum Beispiel zur Außerbetriebsetzung, oder nur auf einzelne Zulassungsbehörden, zum Beispiel in Thüringen und Bayern."
"16"," Die Länder Brandenburg und Niedersachsen planen eine zeitnahe Einführung der Onlinezulassung bis Ende 2019."
"17"," Der Freistaat Sachsen hat angekündigt, die Onlinezulassung ab Februar 2020 einzuführen.
Vizepräsidentin Claudia "
