"","V1"
"1",""
"2"," Dann rufe ich an dieser Stelle die Frage 20 der Abgeordneten Steffi Lemke auf:"
"3"," Welche Maßnahmen hat die Bundesregierung seit der Verabschiedung des Antrags der Fraktionen der CDU/CSU und SPD auf Bundestagsdrucksache 18/12944 im Juni 2017 im Kampf gegen die Verschmutzung der Nord- und Ostsee durch altes Fischereigerät umgesetzt, und wie viele Betriebe konnte die Bundesregierung durch freiwillige Vereinbarungen zum Verzicht der Nutzung von besonders stark verschmutzenden Dolly Ropes überzeugen?Florian Pronold, Parl."
"4"," Staatssekretär bei der Bundesministerin für Umwelt, Naturschutz und nukleare Sicher eit:"
"5","Sie haben gefragt, wie wir den Antrag umgesetzt haben, den der Deutsche Bundestag im Jahr 2017 beschlossen hat."
"6"," Im Antrag sind unter der Ziffer I sieben konkrete Forderungen bzw."
"7"," Prüfaufträge formuliert."
"8"," Wir haben die Forderungen 1 bis 5 umgesetzt."
"9","Soweit „Anreize für die flächendeckende Nutzung bestehender Verwertungsmöglichkeiten von altem Netzmaterial“ gefordert werden, verweisen wir darauf, dass nach dem Europäischen Meeres- und Fischereifonds Fördermöglichkeiten für die Maßnahmen zur Bergung von verlorengegangenem Fischereigerät bestehen."
"10"," Dies umfasst auch die Entsorgung an Land, die Gegenstand in einer weiteren Ziffer war."
"11"," Zudem wird die Bundesregierung bei laufenden Verfahren der Änderung der Verordnung EG 1224/2009 — das ist die EU-Fischereikontrollverordnung — die zentrale Sammlung und Veröffentlichung der Meldungen anregen."
"12","Ziel ist es, die Konstruktion der Netze dahin gehend zu verändern, dass Bodenberührungen verringert werdenParl."
"13"," Staatssekretär Florian Pronoldund der Bedarf an Scheuerschutz reduziert wird."
"14"," Dazu gibt es derzeit eine ganze Menge an praktischen Vorhaben, die auch von den Ländern unterstützt werden."
"15"," Wir stellen auch fest, dass es zu einem reduzierten Einsatz von solchem Scheuerschutz kommt."
"16"," Aber es liegen noch sehr große Herausforderungen vor uns — das haben Sie selber betont -, um hier wirklich zu einer Verbesserung der Situation zu kommen.
Vizepräsidentin Claudia "
