"","V1"
"1",""
"2","Vielen Dank."
"3"," — Zu dem Themenbereich gibt es jetzt keine Nachfrage mehr."
"4"," Als nächster Fragesteller hat der Kollege Alexander Ulrich, Fraktion Die Linke, das Wort."
"5","Alexander Ulrich:"
"6","Herr Minister, Sie haben angesprochen, dass Sie mit der Entscheidung von Tesla zufrieden sind."
"7"," Wir sind uns einig, dass der Strukturwandel in der Automobilindustrie enormer Anstrengungen bedarf und dass der Markt das alleine nicht regeln wird, sondern dass auch der Staat eine aktive Industriepolitik betreiben will."
"8"," Sie haben vor einem Jahr angekündigt, dass man die Batteriezellforschung mit 1 Milliarde Euro unterstützen will."
"9"," Fließen im Rahmen dieser Entscheidung Gelder zu Tesla? Gibt es Entscheidungen von Ihnen, der Landesregierung oder der Europäischen Kommission, dass diese Ansiedlung finanziell unterstützt wird? Und können Sie etwas zu dem Vorhaben von PSA/Opel sagen, die in Frankreich und Deutschland — möglicherweise in der Westpfalz — Batteriezellen bauen wollen und auf eine Entscheidung warten?Peter Altmaier, Bundesminister für Wirtschaft und Energie:"
"10","Ja, ganz eindeutig."
"11"," Wir haben aufgrund meiner Initiative mit unseren französischen Nachbarn und mit der deutschen Automobil-, aber auch chemischen Industrie und Batterieindustrie einen großen Konsens erreicht."
"12"," Wir haben zwei sogenannte IPCEIs — das sind wichtige Projekte gemeinsamen europäischen Interesses — mit Konsortien von internationalen, in Europa tätigen Unternehmen zustande gebracht."
"13"," Das erste ist vor einigen Wochen in der Europäischen Kommission notifiziert worden."
"14"," Das ist das sogenannte Summer-IPCEI."
"15"," Dazu ist auch das Thema Opel, Peugeot, Total und Saft adressiert."
"16","Wir erwarten eine — wie ich hoffe, positive — Entscheidung der Kommission in nächster Zeit."
"17"," Ich gehe davon aus, dass wir dann ein Datum kennen werden, wann konkret in Deutschland die ersten Batteriezellen mit mehreren Tausend Arbeitsplätzen, die neu entstehen werden, industriell gebaut werden."
"18","Wir haben ein zweites IPCEI vorbereitet, das noch vor Ende des Jahres pränotifiziert werden soll."
"19"," Insgesamt sind rund 40 deutsche und europäische Unternehmen daran beteiligt, darunter sehr viele große, aber auch mittelständische deutsche Unternehmen, sodass dieses Vorhaben ein großer Erfolg ist."
"20","Die Firma Tesla hat nicht um Beteiligung an diesen beiden IPCEIs gebeten."
"21"," Deshalb ist auch keine Beteiligung vorgesehen.
Vizepräsident Wolfgang "
