"","V1"
"1",""
"2"," Eine Rückfrage von Herrn Gelbhaar."
"3","Stefan Gelbhaar:"
"4"," Sehr schön, dass Sie die Frage noch einmal vorgelesen haben."
"5","Enak Ferlemann, Parl."
"6"," Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur:"
"7"," Die war ja auch schon besonders."
"8","Stefan Gelbhaar:"
"9","Nur, ich glaube, Sie lesen die ganzen Fragen, die hier gestellt werden, nicht so häufig; deswegen kommen Sie vielleicht zu dieser Einschätzung."
"10"," Sei’s drum!Ich möchte folgende Nachfragen formulieren:"
"11","Erste Frage:"
"12"," Wie kommt es, dass Sie jetzt auf diese Regelung stoßen, die Sie verändern möchten? Warum wollen Sie also jetzt auf einmal das Abstellen von Fahrrädern am Fahrbahnrand verbieten, wo es doch bislang offensichtlich keine Probleme damit gab, wie Sie hier gerade bestätigt haben? Das heißt, Sie schränken die Möglichkeit, ein Fahrrad abzustellen, künftig de facto ein."
"13","Zweite Frage:"
"14"," Natürlich können Kommunen darauf reagieren, sie können bürokratisch irgendwelche Zonen ausweisen, entwidmen, um dann wieder Flächen für Fahrradparken zu ermöglichen.
 Ist das das eigentliche Ziel der Bundesregierung, dass sie das Misstrauen, das sie anscheinend die ganze Zeit schon gegenüber den Kommunen hegt, ausdrücken will, indem sie es für die Kommunen bürokratischer, also schwieriger macht, Fahrradparken zu ermöglichen? Ist das der Grund?Und vielleicht noch eine — —Vizepräsidentin Claudia "
