"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Herr Hilse, bitte."
"4"," Karsten Hilse:"
"5","Vielen Dank."
"6"," — Herr Staatssekretär, vielleicht erinnern Sie sich:"
"7"," Als Frau Svenja Schulze ankündigte, Plastiktüten zu verbieten, titelten die Zeitungen, dass der Einzelhandel von Verrat spricht; denn man hatte ja eine Vereinbarung getroffen, die besagte, dass der Einzelhandel die Plastiktüte freiwillig quasi zurückdrängen wolle."
"8"," Letztendlich haben wir ja auch einen Rückgang des Verbrauchs um 80 Prozent."
"9"," Der Einzelhandel sprach also von einem Verrat dieser Vereinbarung, weil Sie, obwohl der Einzelhandel seine eigenen Zusagen eigentlich erfüllt hat, trotzdem zu diesem Verbot greifen."
"10"," Wie sehen Sie das? Hat der Einzelhandel seine Zusage, den Verbrauch von Plastiktüten drastisch zu verringern, erfüllt oder nicht?Florian Pronold, Parl."
"11"," Staatssekretär bei der Bundesministerin für Umwelt, Naturschutz und nukleare Sicherheit:"
"12","Wie ich gerade eben ausgeführt habe — Sie haben die Nachfrage ja zu meinem Wortbeitrag von eben gestellt -, lobe ich diese Selbstverpflichtung ausdrücklich, weil sie — wie Sie es wiederholt haben — zu einer Reduzierung des Pro-Kopf-Verbrauchs von Plastiktüten um 80 Prozent geführt hat."
"13","Unser Ziel ist aber, dass Plastiktüten generell nicht mehr für diese Zwecke eingesetzt werden, weil es ökologisch unsinnig ist."
"14"," Deswegen haben wir nachgesteuert, um nämlich auch die letzten 20 Prozent und damit auch die Vertreiber, die sich an dieser freiwilligen Vereinbarung nicht beteiligt haben, zu erwischen; das war der Grund.
Vizepräsidentin Claudia "
