"","V1"
"1",""
"2"," Herr Kollege Herbst."
"3","Torsten Herbst:"
"4","Die privaten Wettbewerbsbahnen haben jüngst ein Gutachten in Auftrag gegeben, um die beihilferechtlichen Aspekte der Eigenkapitalspritze zu prüfen; das ist Ihnen sicher bekannt."
"5"," Wie beurteilt denn die Bundesregierung die Ergebnisse des Gutachtens, die zu dem Schluss führen, dass es beihilferechtlich sehr problematisch ist?Enak Ferlemann, Parl."
"6"," Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur:"
"7","Anstelle der Verbände hätte ich mir das Geld für das Gutachten gespart."
"8"," Die Verbände befinden sich im Zukunftsbündnis Schiene und haben von mir schon dort auf die entsprechende Frage die klare Antwort bekommen:"
"9"," Die Kapitalerhöhung wird es nur für Investitionen geben, die wir in den Infrastrukturgesellschaften vornehmen."
"10"," Wir können damit nicht die laufenden Betriebe finanzieren; das wäre tatsächlich beihilferechtswidrig."
"11"," — Insofern ist die Frage klar beantwortet worden."
"12","Wir überlegen sogar, hinter die Maßnahmen langfristig auch Investitionspakete zu legen, sodass die Bahn auch in etwa weiß, was sie mit diesen Mitteln machen soll."
"13"," Das werden wir, wie es sich gehört, auch monitoren."
"14"," Also:"
"15"," Das wird bei der EU beihilferechtlich korrekt abgewickelt."
"16"," Wir haben auch schon eine Blaupause:"
"17"," Wir haben vor zwei Jahren eine Kapitalerhöhung vorgenommen."
"18"," Da ist es auch so gelaufen, und so wird es wieder sein."
"19"," Deswegen ist meine Empfehlung an die Verbände, sich die Anwaltskosten zu sparen.
Vizepräsidentin Claudia "
