"","V1"
"1",""
"2"," Danke schön."
"3"," — Herr Gelbhaar."
"4","Stefan Gelbhaar:"
"5","Zum einen:"
"6"," Wenn der Herr Minister von sich selbst oder von seinen Staatssekretären als Fahrradminister bezeichnet wird, dann ist das noch nicht häufig."
"7","Zum anderen noch einmal zu der Neuregelung:"
"8"," Ich finde es zweifelsohne auch nicht gut, wenn Fahrräder wild irgendwo herumliegen."
"9"," Gleichwohl komme ich jetzt nicht auf die Idee, deswegen das Abstellen von Fahrrädern am Fahrbahnrand zu untersagen."
"10"," Deshalb noch mal die Frage:
 Wie meinen Sie eigentlich diese Regelung?Vizepräsidentin Claudia "
