"","V1"
"1",""
"2"," Haben Sie dazu eine weitere Frage? — Herr Gastel."
"3","Matthias Gastel:"
"4","Herr Ferlemann, natürlich trifft die Deutsche Bahn als Aktiengesellschaft die Entscheidungen selber; das ist klar."
"5"," Nichtsdestotrotz befindet sich die Deutsche Bahn zu 100 Prozent im Eigentum des Bundes; die Bundesregierung sitzt auch im Aufsichtsrat."
"6","Meine Frage ist jetzt:"
"7"," Welchen Einfluss nimmt die Bundesregierung bei bundeseigenen Unternehmen wie der Deutschen Bahn, aber auch bei eigenen, ihr unterstellten Behörden, wenn es um die Ausstattung mit Fahrzeugen geht? Es geht um die Fragen Antriebstechnologien, Reduzierung der Anzahl der Fahrzeuge durch gemeinschaftliche Nutzung oder Förderung von anderen Verkehrsmitteln für die Beschäftigten."
"8"," Welche Rolle nimmt die Bundesregierung da ein?Enak Ferlemann, Parl."
"9"," Staatssekretär beim Bundesminister fir Verkehr und digitale Infrastruktur:"
"10","Die Bundesregierung ist bestrebt, dass mehr Elektrofahrzeuge, aber auch mehr Wasserstofffahrzeuge sowie zum Übergang auch Hybride auf den Markt kommen."
"11"," Von daher werben wir überall — nicht nur bei der Deutschen Bahn, sondern bei allen Unternehmungen — dafür, gerade aus ökologischen Gründen auf die Antriebsarten zu achten.
Vizepräsidentin Claudia "
