"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Wir haben noch eine Zusatzfrage von Herrn Peterka."
"4","Tobias Matthias Peterka:"
"5"," Vielen Dank."
"6"," — Welche aktiven Kontakte unterhält das Ministerium zur Republik China, also Taiwan, und inwie Tobias Matthias Peterka weit wird hier Rücksicht genommen auf die sogenannte Ein-China-Politik der Volksrepublik?Thomas Rachel, Parl."
"7"," Staatssekretär bei der Bundesministerin für Bildung und Forschung:"
"8","Frau Präsidentin! Auch mit den Wissenschaftlern in Taiwan gibt es diverse Kontakte."
"9"," Wir haben Hochschulen und andere Einrichtungen, die bilaterale Kooperationen pflegen, ganz nach den Themen."
"10"," Im Rahmen der Wissenschaftsfreiheit haben die wissenschaftlichen Einrichtungen und auch die Hochschulen natürlich die Möglichkeit, mit diesen wie auch anderen Ländern Kontakte und eine wissenschaftliche Zusammenarbeit aufzubauen.
Vizepräsidentin Claudia "
