"","V1"
"1",""
"2"," Herr Heider, gestatten Sie eine Zwischenfrage?Dr."
"3"," Matthias Heider:"
"4"," Herr Präsident, wir wollen fertig werden."
"5"," Ich verzichte auf die Zwischenfrage."
"6"," Zudem planen Unternehmen den Bau von drei größeren LNG-Terminals in Deutschland."
"7"," Wir brauchen den Wettbewerb und die Möglichkeit, uns aus verschiedenen Quellen der Ressource Erdgas zu bedienen."
"8"," Global betrachtet werden derzeit zahlreiche neue Gasquellen erschlossen."
"9"," Ich nenne nur die Stichworte „EastMed‘“ oder „südlicher Gaskorridor“."
"10"," Ein Mehr an Angebot, auch durch Nord Stream 2, wird deshalb nicht zu mehr Abhängigkeit führen, sondern im Gegenteil:"
"11"," Es wird zu mehr Wettbewerb führen und zu mehr Flexibilität."
"12"," Daran müssen wir im Interesse einer guten Versorgung unseres Wirtschaftsstandortes denken."
"13","Meine Damen und Herren, mit dem vorliegenden Gesetzentwurf setzen wir die EU-Gasrichtlinie um."
"14"," Damit schaffen wir mehr Transparenz auf dem EU-Gasmarkt."
"15"," Wir werden die Energieunion einen erfolgreichen Schritt weiterführen."
"16"," Deshalb empfehlen wir Ihnen, also allen Parteien dieses Hauses, die Zustimmung zu diesem Gesetz."
"17","Herzlichen Dank.
 Vizeprasident Thomas "
